FrameNumber,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad,HE_TCP_X_m,HE_TCP_Y_m,HE_TCP_Z_m,HE_TCP_RX_rad,HE_TCP_RY_rad,HE_TCP_RZ_rad
763,1769589280870,8.477875,-230.4597,657.8175,-120.6224,0.534129,0.093286,-0.112845,0.832629,1.132156,0.197731,-0.239189,-0.392207,0.176413,0.408931,1.286202,-2.524146,-0.735314,-0.388997,0.167128,0.418517,1.516218,-2.499854,-0.653467
764,1769589280881,8.488986,-229.7601,657.7213,-120.9804,0.534025,0.094267,-0.113468,0.832500,1.131988,0.199821,-0.240522,-0.392796,0.175152,0.408897,1.290017,-2.521498,-0.734506,-0.389315,0.166275,0.418403,1.518998,-2.497776,-0.653062
765,1769589280893,8.500097,-228.8828,657.6889,-121.3650,0.533806,0.095129,-0.114330,0.832425,1.131554,0.201653,-0.242355,-0.393130,0.174476,0.408875,1.292051,-2.520052,-0.734031,-0.389726,0.165343,0.418369,1.522120,-2.495761,-0.653350
766,1769589280904,8.511209,-227.8230,657.5994,-121.8278,0.533794,0.096395,-0.114908,0.832207,1.131618,0.204352,-0.243599,-0.393467,0.173739,0.408831,1.294305,-2.518557,-0.733489,-0.390240,0.164084,0.418240,1.525237,-2.493251,-0.652260
767,1769589280915,8.522320,-226.8364,657.6107,-122.1808,0.533571,0.097491,-0.115919,0.832082,1.131197,0.206686,-0.245755,-0.394196,0.172140,0.408803,1.299102,-2.515192,-0.732546,-0.390761,0.163065,0.418246,1.529039,-2.490770,-0.652384
768,1769589280926,8.533431,-225.8631,657.6594,-122.5523,0.533579,0.099206,-0.116443,0.831801,1.131328,0.210342,-0.246890,-0.394592,0.171267,0.408773,1.301744,-2.513374,-0.731987,-0.391328,0.161832,0.418249,1.532634,-2.487399,-0.650608
769,1769589280937,8.544542,-224.7486,657.7136,-123.0769,0.533247,0.100267,-0.117456,0.831745,1.130647,0.212596,-0.249043,-0.395397,0.169462,0.408721,1.307159,-2.509619,-0.730833,-0.391836,0.160624,0.418307,1.536305,-2.484819,-0.651094
770,1769589280948,8.555654,-223.6529,657.6055,-123.5451,0.533172,0.101726,-0.118020,0.831535,1.130575,0.215706,-0.250258,-0.395814,0.168491,0.408727,1.310022,-2.507543,-0.730341,-0.392407,0.159306,0.418165,1.539590,-2.481828,-0.649917
771,1769589280959,8.566765,-222.3127,657.5356,-124.1277,0.532926,0.103466,-0.118847,0.831360,1.130125,0.219410,-0.252027,-0.396240,0.167486,0.408711,1.312945,-2.505450,-0.729739,-0.393114,0.157732,0.418074,1.543767,-2.478030,-0.649108
772,1769589280970,8.577876,-221.4248,657.5193,-124.5145,0.532698,0.104721,-0.120054,0.831176,1.129717,0.222087,-0.254604,-0.397132,0.165427,0.408686,1.319013,-2.501105,-0.728516,-0.393538,0.156748,0.418047,1.548239,-2.475193,-0.649173
773,1769589280981,8.588987,-220.1114,657.4200,-125.0869,0.532479,0.106444,-0.121044,0.830954,1.129343,0.225758,-0.256723,-0.397593,0.164349,0.408650,1.322215,-2.498872,-0.727819,-0.394206,0.155216,0.417922,1.552803,-2.471450,-0.648422
774,1769589280993,8.600099,-218.7865,657.4198,-125.6891,0.532360,0.108287,-0.121828,0.830677,1.129203,0.229691,-0.258413,-0.398063,0.163241,0.408604,1.325530,-2.496572,-0.727104,-0.394868,0.153590,0.417880,1.557093,-2.467622,-0.647038
775,1769589281004,8.611210,-217.1164,657.3301,-126.4628,0.532152,0.110261,-0.122709,0.830421,1.128866,0.233898,-0.260306,-0.399030,0.160932,0.408587,1.332281,-2.491698,-0.725804,-0.395678,0.151598,0.417752,1.561721,-2.463396,-0.645821
776,1769589281015,8.622321,-215.4687,657.1631,-127.1665,0.531861,0.112167,-0.123930,0.830171,1.128353,0.237964,-0.262919,-0.399542,0.159711,0.408558,1.335787,-2.489107,-0.725024,-0.396498,0.149734,0.417559,1.567027,-2.459164,-0.645209
777,1769589281026,8.633433,-214.4439,657.5111,-127.7519,0.531563,0.113589,-0.125204,0.829978,1.127797,0.240998,-0.265641,-0.400575,0.157189,0.408497,1.343128,-2.483817,-0.723468,-0.396892,0.148485,0.417893,1.571821,-2.455878,-0.645286
778,1769589281037,8.644544,-212.8469,657.4199,-128.4643,0.531358,0.115577,-0.126525,0.829634,1.127503,0.245245,-0.268478,-0.401100,0.155870,0.408482,1.346993,-2.481017,-0.722712,-0.397645,0.146627,0.417760,1.577531,-2.451579,-0.644363
779,1769589281048,8.655655,-211.6886,657.5091,-129.0293,0.531095,0.117481,-0.127665,0.829360,1.127057,0.249312,-0.270922,-0.401608,0.154563,0.408466,1.350704,-2.478277,-0.721946,-0.398210,0.145186,0.417824,1.582641,-2.447377,-0.643570
780,1769589281059,8.666766,-210.1711,657.5262,-129.8047,0.530736,0.119462,-0.128993,0.829102,1.126401,0.253538,-0.273766,-0.402636,0.151864,0.408488,1.358340,-2.472523,-0.720526,-0.398890,0.143363,0.417818,1.588236,-2.442864,-0.643106
781,1769589281070,8.677878,-208.4395,657.4078,-130.6466,0.530458,0.121970,-0.129602,0.828819,1.125926,0.258888,-0.275088,-0.403149,0.150505,0.408491,1.362205,-2.469635,-0.719842,-0.399789,0.141147,0.417661,1.592806,-2.437473,-0.641120
782,1769589281081,8.688989,-206.7549,657.3265,-131.4546,0.530101,0.123912,-0.130886,0.828557,1.125276,0.263036,-0.277839,-0.404192,0.147695,0.408454,1.370144,-2.463703,-0.718141,-0.400562,0.139184,0.417555,1.598227,-2.433027,-0.640638
783,1769589281093,8.700100,-205.0776,657.6063,-132.5276,0.529704,0.125706,-0.132396,0.828301,1.124538,0.266869,-0.281070,-0.404717,0.146247,0.408492,1.374209,-2.460579,-0.717504,-0.401102,0.137090,0.417806,1.603978,-2.428794,-0.640640
784,1769589281104,8.711211,-203.7108,657.9696,-133.3975,0.529310,0.127688,-0.133719,0.828037,1.123809,0.271102,-0.283906,-0.405231,0.144814,0.408465,1.378204,-2.457581,-0.716636,-0.401602,0.135297,0.418145,1.609508,-2.424196,-0.640221
785,1769589281115,8.722322,-202.1060,658.0422,-134.2677,0.528951,0.129935,-0.135075,0.827697,1.123185,0.275906,-0.286820,-0.406268,0.141867,0.408485,1.386401,-2.451291,-0.715098,-0.402291,0.133285,0.418184,1.615486,-2.419120,-0.639359
786,1769589281126,8.733433,-200.5045,658.0149,-135.2344,0.528633,0.131909,-0.136308,0.827386,1.122635,0.280129,-0.289470,-0.406775,0.140403,0.408485,1.390493,-2.448175,-0.714296,-0.402885,0.131245,0.418119,1.620827,-2.414638,-0.638627
787,1769589281137,8.744545,-198.7549,658.0115,-136.1747,0.528301,0.134204,-0.137388,0.827050,1.122068,0.285039,-0.291801,-0.407807,0.137398,0.408460,1.398810,-2.441779,-0.712571,-0.403651,0.129037,0.418077,1.626185,-2.409503,-0.637375
788,1769589281148,8.755656,-197.5513,658.0926,-137.0271,0.527962,0.136588,-0.138845,0.826633,1.121517,0.290145,-0.294940,-0.408312,0.135891,0.408465,1.402925,-2.438575,-0.711733,-0.404062,0.127297,0.418116,1.632572,-2.404137,-0.636299
789,1769589281159,8.766767,-195.9312,658.1592,-137.9787,0.527610,0.138920,-0.140214,0.826238,1.120931,0.295141,-0.297891,-0.408812,0.134358,0.408479,1.407114,-2.435285,-0.710914,-0.404700,0.125193,0.418141,1.638662,-2.398861,-0.635249
790,1769589281170,8.777878,-194.2258,658.2954,-138.8906,0.527129,0.140741,-0.141768,0.825971,1.120017,0.299039,-0.301221,-0.409811,0.131294,0.408456,1.415483,-2.428764,-0.709180,-0.405384,0.123199,0.418261,1.644453,-2.394389,-0.635403
791,1769589281181,8.788989,-192.5026,658.2833,-139.9294,0.526906,0.143055,-0.142847,0.825530,1.119723,0.304005,-0.303563,-0.410292,0.129780,0.408480,1.419580,-2.425489,-0.708370,-0.406028,0.120913,0.418189,1.649881,-2.389335,-0.633737
792,1769589281193,8.800100,-190.9292,658.2646,-140.7839,0.526365,0.145021,-0.144256,0.825287,1.118671,0.308209,-0.306584,-0.410775,0.128265,0.408463,1.423739,-2.422256,-0.707506,-0.406704,0.119017,0.418162,1.655434,-2.384483,-0.633737
793,1769589281204,8.811212,-189.3661,658.2026,-141.8109,0.526126,0.147218,-0.145369,0.824855,1.118339,0.312928,-0.308997,-0.411711,0.125213,0.408480,1.431917,-2.415696,-0.705851,-0.407229,0.116882,0.418044,1.660774,-2.379626,-0.632278
794,1769589281215,8.822323,-187.7055,658.2435,-142.8114,0.525725,0.149524,-0.146593,0.824480,1.117638,0.317873,-0.311642,-0.412171,0.123702,0.408463,1.436053,-2.412467,-0.705007,-0.407875,0.114706,0.418048,1.666390,-2.374296,-0.631227
795,1769589281226,8.833434,-186.1421,658.2621,-143.7846,0.525233,0.151206,-0.148286,0.824184,1.116712,0.321483,-0.315276,-0.413056,0.120702,0.408462,1.444063,-2.406056,-0.703354,-0.408385,0.112811,0.418046,1.672309,-2.370019,-0.631639
796,1769589281237,8.844546,-184.6054,658.3624,-144.7304,0.524704,0.153594,-0.149566,0.823847,1.115724,0.326601,-0.318036,-0.413521,0.119085,0.408497,1.448346,-2.402518,-0.702548,-0.409010,0.110765,0.418127,1.678062,-2.364332,-0.630868
797,1769589281248,8.855657,-182.9360,658.1729,-145.7393,0.524488,0.155785,-0.150793,0.823350,1.115467,0.331319,-0.320702,-0.413955,0.117554,0.408477,1.452430,-2.399262,-0.701644,-0.409599,0.108575,0.417874,1.683662,-2.359467,-0.629379
798,1769589281259,8.866768,-181.3956,658.1762,-146.7025,0.524138,0.158025,-0.151980,0.822927,1.114894,0.336134,-0.323276,-0.414828,0.114491,0.408466,1.460597,-2.392640,-0.699900,-0.410164,0.106507,0.417834,1.689110,-2.354307,-0.628176
799,1769589281270,8.877880,-179.7041,658.3777,-147.7464,0.523675,0.160093,-0.153163,0.822603,1.114040,0.340574,-0.325832,-0.415236,0.112971,0.408451,1.464580,-2.389421,-0.698990,-0.410783,0.104322,0.418008,1.694248,-2.349339,-0.627538
800,1769589281281,8.888991,-178.1823,658.3257,-148.6415,0.523285,0.162103,-0.154524,0.822203,1.113373,0.344900,-0.328775,-0.416044,0.109944,0.408483,1.472529,-2.382841,-0.697423,-0.411352,0.102387,0.417921,1.699799,-2.344545,-0.626875
801,1769589281293,8.900102,-176.3229,658.1319,-149.8674,0.522906,0.164230,-0.155707,0.821799,1.112730,0.349478,-0.331339,-0.416457,0.108416,0.408482,1.476508,-2.379511,-0.696544,-0.411951,0.099937,0.417679,1.705053,-2.339550,-0.625875
802,1769589281304,8.911214,-174.9493,658.1445,-150.8983,0.522422,0.166416,-0.157113,0.821400,1.111860,0.354180,-0.334380,-0.416841,0.106890,0.408477,1.480491,-2.376250,-0.695654,-0.412347,0.097989,0.417660,1.710844,-2.334244,-0.625251
803,1769589281315,8.922325,-173.4121,658.0646,-151.8925,0.522137,0.168516,-0.158317,0.820921,1.111447,0.358711,-0.337001,-0.417596,0.103924,0.408484,1.488188,-2.369807,-0.694026,-0.412848,0.095920,0.417527,1.716186,-2.329425,-0.623996
804,1769589281326,8.933436,-172.0734,658.4524,-152.7515,0.521718,0.170666,-0.159460,0.820522,1.110716,0.363340,-0.339484,-0.417953,0.102462,0.408478,1.492022,-2.366651,-0.693206,-0.413336,0.094075,0.417884,1.721318,-2.324311,-0.623011
805,1769589281337,8.944547,-170.6808,658.4866,-153.6027,0.521271,0.172642,-0.160861,0.820119,1.109928,0.367602,-0.342517,-0.418658,0.099557,0.408481,1.499515,-2.360331,-0.691571,-0.413839,0.092274,0.417890,1.726850,-2.319457,-0.622525
806,1769589281348,8.955659,-169.2011,658.3932,-154.7126,0.520927,0.174490,-0.161924,0.819737,1.109349,0.371587,-0.344829,-0.419006,0.098106,0.408455,1.503263,-2.357216,-0.690676,-0.414221,0.090209,0.417753,1.731464,-2.315057,-0.621666
807,1769589281359,8.966770,-167.7298,658.3488,-155.6643,0.520609,0.176992,-0.162703,0.819249,1.108869,0.376984,-0.346550,-0.419335,0.096649,0.408464,1.506983,-2.354045,-0.689836,-0.414782,0.088082,0.417660,1.736178,-2.309419,-0.619587
808,1769589281370,8.977881,-166.3067,658.3611,-156.6744,0.520032,0.178584,-0.164269,0.818957,1.107759,0.380415,-0.349921,-0.419991,0.093773,0.408481,1.514364,-2.347764,-0.688311,-0.415173,0.086265,0.417659,1.741539,-2.305110,-0.620116
809,1769589281381,8.988992,-164.8327,658.3177,-157.7988,0.519768,0.180498,-0.165217,0.818514,1.107375,0.384555,-0.351997,-0.420308,0.092348,0.408457,1.517993,-2.344695,-0.687411,-0.415531,0.084150,0.417559,1.745990,-2.300686,-0.618809
810,1769589281393,9.000104,-163.4696,658.2742,-158.7011,0.519417,0.182588,-0.166415,0.818030,1.106822,0.389076,-0.354612,-0.420618,0.090917,0.408489,1.521643,-2.341508,-0.686721,-0.415976,0.082271,0.417472,1.751199,-2.295730,-0.617668
811,1769589281404,9.011215,-162.0903,658.4507,-159.7455,0.519036,0.184627,-0.167496,0.817594,1.106185,0.393483,-0.356973,-0.421213,0.088145,0.408444,1.528702,-2.335526,-0.685018,-0.416340,0.080276,0.417606,1.756028,-2.290857,-0.616601
812,1769589281415,9.022326,-160.7467,658.4246,-160.6315,0.518586,0.186608,-0.168578,0.817207,1.105384,0.397761,-0.359329,-0.421496,0.086743,0.408475,1.532171,-2.332442,-0.684270,-0.416807,0.078444,0.417554,1.760732,-2.286000,-0.615811
813,1769589281426,9.033437,-159.3145,658.4203,-161.9109,0.518053,0.188210,-0.169767,0.816932,1.104358,0.401215,-0.361900,-0.422065,0.083960,0.408482,1.539215,-2.326289,-0.682753,-0.417035,0.076377,0.417525,1.765174,-2.281763,-0.615879
814,1769589281437,9.044548,-157.8683,658.3268,-162.8828,0.517764,0.190379,-0.170847,0.816387,1.103961,0.405921,-0.364275,-0.422329,0.082584,0.408494,1.542650,-2.323289,-0.681997,-0.417485,0.074347,0.417376,1.770208,-2.276729,-0.614310
815,1769589281448,9.055660,-156.5936,658.5158,-163.9388,0.517092,0.191535,-0.172638,0.816166,1.102616,0.408418,-0.368122,-0.422602,0.081195,0.408470,1.546158,-2.320270,-0.681130,-0.417692,0.072724,0.417561,1.775500,-2.273061,-0.615825
816,1769589281459,9.066771,-155.2564,658.4829,-164.9111,0.516783,0.193727,-0.173355,0.815692,1.102147,0.413164,-0.369716,-0.423119,0.078460,0.408468,1.552972,-2.314271,-0.679561,-0.418105,0.070727,0.417482,1.779631,-2.268017,-0.614016
817,1769589281470,9.077882,-153.7980,658.6579,-165.9638,0.516429,0.195505,-0.174419,0.815265,1.101564,0.417019,-0.372043,-0.423367,0.077088,0.408486,1.556355,-2.311238,-0.678810,-0.418484,0.068715,0.417613,1.784096,-2.263671,-0.613167
818,1769589281481,9.088993,-152.3399,658.6478,-167.0585,0.516063,0.197558,-0.175506,0.814768,1.100984,0.421476,-0.374430,-0.423848,0.074419,0.408468,1.562997,-2.305380,-0.677237,-0.418855,0.066621,0.417553,1.788930,-2.258740,-0.611955
819,1769589281493,9.100105,-151.1507,658.8377,-168.1173,0.515604,0.199188,-0.176516,0.814444,1.100135,0.425004,-0.376628,-0.424088,0.073054,0.408463,1.566396,-2.302360,-0.676437,-0.419058,0.064836,0.417717,1.792990,-2.254550,-0.611582
820,1769589281504,9.111216,-150.2395,659.0661,-169.1268,0.515438,0.201520,-0.177447,0.813773,1.100049,0.430084,-0.378707,-0.424307,0.071763,0.408451,1.569586,-2.299554,-0.675637,-0.419080,0.063076,0.417868,1.797903,-2.249340,-0.609236
821,1769589281515,9.122327,-148.9705,659.1357,-170.1318,0.515053,0.203339,-0.178470,0.813340,1.099402,0.434037,-0.380951,-0.424753,0.069108,0.408447,1.576145,-2.293679,-0.674145,-0.419370,0.061223,0.417899,1.802269,-2.244853,-0.608350
822,1769589281526,9.133439,-148.1499,659.1228,-170.9790,0.514653,0.205349,-0.179748,0.812807,1.098763,0.438411,-0.383754,-0.424961,0.067781,0.408498,1.579330,-2.290670,-0.673524,-0.419446,0.059786,0.417845,1.807467,-2.239876,-0.607377
823,1769589281537,9.144550,-146.9541,659.1583,-171.9292,0.514266,0.207181,-0.180675,0.812381,1.098107,0.442392,-0.385793,-0.425173,0.066464,0.408490,1.582574,-2.287751,-0.672723,-0.419732,0.058009,0.417845,1.811599,-2.235374,-0.606395
824,1769589281548,9.155661,-145.6712,659.0427,-172.9059,0.514003,0.209131,-0.181832,0.811790,1.097782,0.446652,-0.388347,-0.425575,0.063792,0.408480,1.589113,-2.281864,-0.671154,-0.420014,0.056136,0.417668,1.816525,-2.230722,-0.605005
825,1769589281559,9.166772,-144.4362,659.0683,-173.8660,0.513488,0.210874,-0.182970,0.811409,1.096834,0.450437,-0.390834,-0.425773,0.062477,0.408476,1.592290,-2.278957,-0.670380,-0.420322,0.054382,0.417671,1.820964,-2.226158,-0.604648
826,1769589281570,9.177884,-143.0693,659.0954,-174.8434,0.513112,0.212660,-0.183992,0.810949,1.096217,0.454328,-0.393082,-0.426154,0.059845,0.408468,1.598713,-2.273110,-0.668858,-0.420688,0.052481,0.417658,1.825270,-2.221717,-0.603731
827,1769589281581,9.188995,-141.6484,659.1443,-175.9949,0.512789,0.214645,-0.184789,0.810449,1.095728,0.458653,-0.394856,-0.426332,0.058518,0.408469,1.601913,-2.270181,-0.668053,-0.420989,0.050341,0.417654,1.829278,-2.216991,-0.602204
828,1769589281593,9.200106,-140.4007,659.2028,-176.9903,0.512335,0.216126,-0.185974,0.810072,1.094907,0.461881,-0.397443,-0.426521,0.057185,0.408474,1.605104,-2.267179,-0.667289,-0.421238,0.048606,0.417683,1.833567,-2.213014,-0.602062
829,1769589281604,9.211217,-139.1440,659.1506,-178.1036,0.511727,0.217767,-0.187248,0.809723,1.093748,0.465448,-0.400218,-0.426870,0.054485,0.408473,1.611621,-2.261164,-0.665710,-0.421451,0.046776,0.417612,1.838135,-2.208470,-0.602181
830,1769589281615,9.222329,-137.8545,659.1271,-179.0953,0.511543,0.220086,-0.187829,0.809077,1.093614,0.470516,-0.401555,-0.427032,0.053164,0.408470,1.614792,-2.258236,-0.664935,-0.421776,0.044724,0.417522,1.842080,-2.203287,-0.599571
831,1769589281626,9.233440,-136.8153,659.2157,-180.0592,0.510929,0.221359,-0.189264,0.808784,1.092417,0.473288,-0.404666,-0.427356,0.050513,0.408464,1.621143,-2.252327,-0.663380,-0.421899,0.043251,0.417600,1.846612,-2.199429,-0.600346
832,1769589281637,9.244551,-135.5536,659.1966,-181.0269,0.510586,0.223342,-0.190102,0.808259,1.091894,0.477618,-0.406535,-0.427515,0.049205,0.408469,1.624298,-2.249369,-0.662638,-0.422212,0.041358,0.417535,1.850677,-2.194640,-0.598856
833,1769589281648,9.255662,-134.6211,659.3447,-182.0529,0.510158,0.225010,-0.191123,0.807825,1.091152,0.481263,-0.408785,-0.427657,0.047902,0.408481,1.627392,-2.246442,-0.661934,-0.422229,0.039756,0.417648,1.854772,-2.190329,-0.598202
834,1769589281659,9.266774,-133.4814,659.3979,-182.9913,0.509659,0.226708,-0.192143,0.807424,1.090245,0.484965,-0.411026,-0.427941,0.045287,0.408484,1.633593,-2.240557,-0.660391,-0.422476,0.038071,0.417678,1.858836,-2.185857,-0.597705
835,1769589281670,9.277885,-132.2533,659.3592,-184.2359,0.509163,0.228100,-0.193094,0.807117,1.089308,0.487999,-0.413106,-0.428083,0.043994,0.408455,1.636706,-2.237699,-0.659518,-0.422559,0.036172,0.417612,1.862379,-2.182031,-0.597615
836,1769589281681,9.288996,-131.0836,659.3467,-185.3410,0.508626,0.229859,-0.194074,0.806722,1.088314,0.491832,-0.415263,-0.428330,0.041405,0.408480,1.642751,-2.231855,-0.658083,-0.422725,0.034335,0.417575,1.866373,-2.177384,-0.597095
837,1769589281693,9.300107,-129.9350,659.3743,-186.3406,0.508243,0.231656,-0.195124,0.806196,1.087705,0.495774,-0.417590,-0.428463,0.040106,0.408463,1.645870,-2.228912,-0.657273,-0.422903,0.032565,0.417557,1.870698,-2.172829,-0.596087
838,1769589281704,9.311219,-128.8273,659.3790,-187.3274,0.507800,0.233225,-0.196350,0.805724,1.086946,0.499218,-0.420287,-0.428584,0.038837,0.408461,1.648868,-2.226083,-0.656544,-0.423046,0.030912,0.417524,1.875158,-2.168606,-0.595705
839,1769589281715,9.322330,-127.6596,659.3878,-188.3439,0.507426,0.234991,-0.197165,0.805248,1.086335,0.503086,-0.422105,-0.428809,0.036210,0.408471,1.655017,-2.220136,-0.654983,-0.423244,0.029097,0.417492,1.878859,-2.164189,-0.594561
840,1769589281726,9.333441,-126.6742,659.5552,-189.4162,0.506973,0.236633,-0.198178,0.804804,1.085541,0.506683,-0.424344,-0.428918,0.034934,0.408483,1.658009,-2.217222,-0.654308,-0.423262,0.027426,0.417623,1.882857,-2.159864,-0.593954
841,1769589281737,9.344552,-125.5994,659.6045,-190.3870,0.506444,0.238226,-0.199223,0.804409,1.084567,0.510169,-0.426642,-0.429116,0.032336,0.408484,1.664026,-2.211354,-0.652706,-0.423430,0.025790,0.417651,1.886807,-2.155513,-0.593655
842,1769589281748,9.355664,-124.5572,659.5395,-191.4908,0.505998,0.240080,-0.200091,0.803922,1.083805,0.514232,-0.428579,-0.429213,0.031052,0.408476,1.667032,-2.208458,-0.651947,-0.423492,0.023995,0.417549,1.890674,-2.150792,-0.592590
843,1769589281759,9.366775,-123.1744,659.5199,-192.7593,0.505522,0.241724,-0.201133,0.803469,1.082965,0.517839,-0.430882,-0.429303,0.029751,0.408457,1.670096,-2.205526,-0.651104,-0.423653,0.021912,0.417488,1.894709,-2.146398,-0.592034
844,1769589281770,9.377886,-122.0759,659.5536,-193.7908,0.505031,0.243229,-0.202270,0.803038,1.082085,0.521146,-0.433385,-0.429483,0.027188,0.408451,1.676021,-2.199704,-0.649558,-0.423767,0.020240,0.417490,1.898811,-2.142233,-0.591786
845,1769589281781,9.388997,-121.0516,659.6257,-194.8048,0.504534,0.244830,-0.203171,0.802637,1.081179,0.524652,-0.435381,-0.429552,0.025923,0.408457,1.678999,-2.196827,-0.648863,-0.423870,0.018584,0.417537,1.902424,-2.137941,-0.591262
846,1769589281793,9.400108,-120.0405,659.6650,-195.7397,0.504169,0.246561,-0.204043,0.802115,1.080603,0.528464,-0.437332,-0.429630,0.024654,0.408461,1.681885,-2.193918,-0.648092,-0.423994,0.016944,0.417534,1.906204,-2.133550,-0.590115
847,1769589281804,9.411220,-118.8638,659.5964,-196.9398,0.503623,0.248323,-0.204945,0.801684,1.079604,0.532324,-0.439335,-0.429766,0.022125,0.408447,1.687730,-2.188178,-0.646524,-0.424092,0.015019,0.417438,1.909953,-2.128851,-0.589464
848,1769589281815,9.422331,-117.9231,659.7841,-197.9482,0.503238,0.249704,-0.205998,0.801227,1.078961,0.535375,-0.441666,-0.429823,0.020896,0.408467,1.690498,-2.185363,-0.645830,-0.424079,0.013476,0.417583,1.913780,-2.125090,-0.589015
849,1769589281826,9.433442,-116.7671,659.6168,-198.9434,0.502721,0.251308,-0.206909,0.800815,1.078015,0.538894,-0.443687,-0.429937,0.018424,0.408462,1.696177,-2.179702,-0.644354,-0.424293,0.011746,0.417393,1.917390,-2.120740,-0.588515
850,1769589281837,9.444553,-115.7882,659.7182,-200.0309,0.502237,0.252965,-0.207954,0.800326,1.077172,0.542545,-0.446009,-0.429999,0.017196,0.408440,1.699019,-2.176898,-0.643551,-0.424287,0.010067,0.417458,1.921409,-2.116263,-0.587898
851,1769589281848,9.455665,-114.7081,659.6996,-201.0480,0.501723,0.254372,-0.208951,0.799943,1.076220,0.545640,-0.448210,-0.430037,0.015967,0.408476,1.701751,-2.174048,-0.642888,-0.424408,0.008425,0.417416,1.925014,-2.112286,-0.587735
852,1769589281859,9.466776,-113.6673,659.7868,-202.0678,0.501218,0.255864,-0.209934,0.799527,1.075301,0.548924,-0.450388,-0.430121,0.013554,0.408449,1.707303,-2.168548,-0.641377,-0.424498,0.006783,0.417476,1.928671,-2.108135,-0.587391
853,1769589281870,9.477887,-113.0480,659.8068,-203.0359,0.500914,0.257426,-0.210627,0.799033,1.074845,0.552377,-0.451957,-0.430152,0.012333,0.408494,1.710037,-2.165669,-0.640764,-0.424309,0.005407,0.417451,1.931852,-2.104217,-0.586176
854,1769589281881,9.488998,-112.1183,659.8817,-204.0040,0.500537,0.259009,-0.211643,0.798489,1.074251,0.555884,-0.454228,-0.430215,0.009958,0.408481,1.715432,-2.160208,-0.639294,-0.424322,0.003847,0.417480,1.935792,-2.100024,-0.585311
855,1769589281893,9.500109,-111.2844,659.8084,-204.9134,0.500098,0.260871,-0.212542,0.797918,1.073535,0.559999,-0.456254,-0.430248,0.008773,0.408447,1.718147,-2.157513,-0.638463,-0.424350,0.002328,0.417370,1.939691,-2.095210,-0.584108
856,1769589281904,9.511220,-110.3351,659.7953,-205.9568,0.499545,0.262379,-0.213270,0.797577,1.072481,0.563306,-0.457874,-0.430260,0.007604,0.408464,1.720788,-2.154817,-0.637815,-0.424396,0.000708,0.417343,1.942676,-2.091043,-0.583712
857,1769589281915,9.522332,-109.3571,659.7938,-206.9686,0.499211,0.263978,-0.214064,0.797045,1.071975,0.566850,-0.459668,-0.430301,0.005265,0.408473,1.726052,-2.149388,-0.636417,-0.424422,-0.000950,0.417294,1.946110,-2.086951,-0.582548
858,1769589281926,9.533443,-108.2805,659.7651,-208.0009,0.498824,0.265642,-0.214956,0.796495,1.071361,0.570538,-0.461676,-0.430313,0.004102,0.408473,1.728635,-2.146697,-0.635700,-0.424508,-0.002691,0.417220,1.949799,-2.082599,-0.581482
859,1769589281937,9.544554,-107.3254,659.8411,-209.0476,0.498310,0.266780,-0.216085,0.796130,1.070401,0.573061,-0.464164,-0.430330,0.001783,0.408492,1.733856,-2.141268,-0.634358,-0.424484,-0.004194,0.417268,1.953417,-2.079089,-0.581757
860,1769589281948,9.555666,-106.2886,659.8055,-210.0416,0.497732,0.267988,-0.216923,0.795858,1.069266,0.575713,-0.466012,-0.430330,0.000639,0.408481,1.736360,-2.138658,-0.633591,-0.424608,-0.005757,0.417225,1.956329,-2.075464,-0.581949
861,1769589281959,9.566777,-105.4267,659.9117,-210.9434,0.497304,0.269154,-0.217883,0.795470,1.068500,0.578301,-0.468140,-0.430327,-0.000443,0.408486,1.738807,-2.136127,-0.632972,-0.424616,-0.007129,0.417302,1.959619,-2.072065,-0.581825
862,1769589281970,9.577888,-104.4734,659.8317,-212.0292,0.496864,0.270585,-0.218782,0.795012,1.067734,0.581474,-0.470150,-0.430318,-0.002634,0.408469,1.743690,-2.131071,-0.631561,-0.424579,-0.008759,0.417185,1.963030,-2.068117,-0.581266
863,1769589281981,9.589000,-103.5119,659.9148,-213.0533,0.496340,0.271698,-0.219752,0.794692,1.066735,0.583935,-0.472292,-0.430310,-0.003691,0.408472,1.746065,-2.128615,-0.630945,-0.424592,-0.010263,0.417248,1.966204,-2.064690,-0.581502
864,1769589281993,9.600111,-102.6874,659.9230,-214.0470,0.495955,0.273194,-0.220470,0.794221,1.066091,0.587252,-0.473916,-0.430298,-0.004769,0.408493,1.748435,-2.126034,-0.630290,-0.424533,-0.011782,0.417219,1.969267,-2.060742,-0.580568
865,1769589282004,9.611222,-101.7460,659.8162,-215.0484,0.495608,0.274801,-0.221026,0.793728,1.065541,0.590812,-0.475199,-0.430272,-0.006799,0.408488,1.752977,-2.121282,-0.629070,-0.424563,-0.013435,0.417074,1.972075,-2.056677,-0.579250
