FrameNumber,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad,X_mm_filtered,Y_mm_filtered,Z_mm_filtered,QX_filtered,QY_filtered,QZ_filtered,QW_filtered
821,1769589439913,9.132448,-232.6333,516.6806,-13.1635,0.669951,0.103412,-0.094001,0.729133,1.475719,0.227787,-0.207059,-0.433980,0.223673,0.257140,1.351063,-2.711712,-0.278263,-232.623295,516.674495,-13.232557,0.669951,0.103367,-0.094034,0.729136
822,1769589439924,9.143559,-232.9177,516.7067,-13.1019,0.669952,0.103113,-0.093957,0.729180,1.475695,0.227126,-0.206958,-0.433895,0.223857,0.257177,1.350551,-2.711958,-0.278459,-232.917881,516.692152,-13.094352,0.669946,0.103127,-0.093900,0.729191
823,1769589439935,9.154670,-233.2021,516.6978,-12.9556,0.669941,0.102861,-0.093760,0.729252,1.475628,0.226565,-0.206517,-0.433713,0.224212,0.257167,1.349420,-2.712569,-0.278420,-233.185276,516.695819,-12.964748,0.669949,0.102898,-0.093735,0.729242
824,1769589439946,9.165781,-233.3784,516.6910,-12.9337,0.669959,0.102730,-0.093507,0.729286,1.475650,0.226272,-0.205957,-0.433624,0.224382,0.257159,1.348884,-2.712880,-0.278453,-233.434881,516.721652,-12.922810,0.669955,0.102705,-0.093578,0.729284
825,1769589439957,9.176893,-233.7156,516.7390,-12.8428,0.669942,0.102545,-0.093445,0.729335,1.475585,0.225862,-0.205819,-0.433484,0.224633,0.257168,1.348166,-2.713323,-0.278531,-233.653457,516.741390,-12.868519,0.669943,0.102560,-0.093427,0.729335
826,1769589439969,9.188004,-233.8316,516.7960,-12.8766,0.669953,0.102437,-0.093338,0.729354,1.475598,0.225621,-0.205580,-0.433420,0.224760,0.257170,1.347799,-2.713534,-0.278579,-233.850933,516.745990,-12.828633,0.669932,0.102420,-0.093334,0.729377
827,1769589439980,9.199115,-234.0019,516.7250,-12.7779,0.669882,0.102286,-0.093261,0.729451,1.475387,0.225281,-0.205404,-0.433356,0.224875,0.257189,1.347449,-2.713730,-0.278663,-233.998929,516.728057,-12.812324,0.669919,0.102280,-0.093261,0.729417
828,1769589439991,9.210227,-234.1616,516.6904,-12.7596,0.669919,0.102141,-0.093183,0.729447,1.475470,0.224962,-0.205232,-0.433246,0.225084,0.257211,1.346732,-2.714086,-0.278768,-234.144029,516.722595,-12.780514,0.669900,0.102163,-0.093162,0.729464
829,1769589440002,9.221338,-234.2362,516.7194,-12.8139,0.669901,0.102058,-0.093070,0.729490,1.475408,0.224774,-0.204980,-0.433200,0.225179,0.257205,1.346485,-2.714257,-0.278789,-234.312176,516.751400,-12.743538,0.669885,0.102055,-0.093082,0.729503
830,1769589440013,9.232449,-234.5468,516.8487,-12.6532,0.669856,0.101966,-0.093004,0.729552,1.475273,0.224567,-0.204829,-0.433126,0.225317,0.257198,1.346049,-2.714493,-0.278765,-234.481338,516.813452,-12.708376,0.669896,0.101958,-0.093029,0.729513
831,1769589440024,9.243560,-234.6196,516.8904,-12.6905,0.669886,0.101873,-0.093002,0.729538,1.475348,0.224363,-0.204826,-0.433082,0.225392,0.257250,1.345804,-2.714578,-0.278956,-234.641357,516.868843,-12.674924,0.669867,0.101863,-0.092999,0.729557
832,1769589440035,9.254671,-234.7747,516.8726,-12.6059,0.669882,0.101743,-0.092999,0.729560,1.475327,0.224076,-0.204818,-0.433048,0.225444,0.257225,1.345628,-2.714685,-0.278866,-234.745352,516.892714,-12.635905,0.669842,0.101753,-0.092981,0.729598
833,1769589440046,9.265783,-234.8297,516.8781,-12.6318,0.669763,0.101653,-0.092940,0.729690,1.474990,0.223865,-0.204678,-0.432987,0.225562,0.257276,1.345212,-2.714835,-0.279059,-234.819676,516.877933,-12.584019,0.669809,0.101646,-0.092926,0.729649
834,1769589440057,9.276894,-234.8361,516.8633,-12.5163,0.669782,0.101542,-0.092861,0.729697,1.475029,0.223621,-0.204503,-0.432946,0.225625,0.257269,1.345027,-2.714967,-0.279029,-234.928205,516.843838,-12.487114,0.669764,0.101552,-0.092871,0.729711
835,1769589440069,9.288005,-235.0713,516.8347,-12.3509,0.669753,0.101471,-0.092747,0.729749,1.474935,0.223461,-0.204248,-0.432922,0.225679,0.257290,1.344864,-2.715026,-0.279080,-235.009705,516.837538,-12.415114,0.669755,0.101475,-0.092763,0.729744
836,1769589440080,9.299116,-235.1193,516.8017,-12.3546,0.669764,0.101406,-0.092770,0.729744,1.474963,0.223318,-0.204299,-0.432843,0.225805,0.257323,1.344453,-2.715270,-0.279278,-235.077657,516.852224,-12.362024,0.669801,0.101389,-0.092714,0.729720
837,1769589440091,9.310227,-235.1046,516.9207,-12.3907,0.669844,0.101327,-0.092584,0.729705,1.475161,0.223147,-0.203894,-0.432814,0.225853,0.257310,1.344292,-2.715368,-0.279189,-235.135995,516.884605,-12.371557,0.669822,0.101326,-0.092707,0.729710
838,1769589440102,9.321339,-235.1406,516.9479,-12.4100,0.669879,0.101233,-0.092782,0.729662,1.475262,0.222943,-0.204332,-0.432776,0.225916,0.257354,1.344119,-2.715449,-0.279362,-235.167667,516.923657,-12.415381,0.669856,0.101258,-0.092705,0.729689
839,1769589440113,9.332450,-235.2652,516.9625,-12.4223,0.669781,0.101243,-0.092716,0.729758,1.474992,0.222956,-0.204179,-0.432765,0.225925,0.257393,1.343999,-2.715417,-0.279462,-235.278210,516.991105,-12.399733,0.669790,0.101208,-0.092674,0.729760
840,1769589440124,9.343561,-235.3865,517.0154,-12.4034,0.669774,0.101164,-0.092606,0.729790,1.474958,0.222781,-0.203934,-0.432751,0.225942,0.257388,1.343989,-2.715468,-0.279458,-235.382019,517.038981,-12.377438,0.669727,0.101211,-0.092633,0.729823
841,1769589440135,9.354672,-235.5284,517.1598,-12.2986,0.669520,0.101197,-0.092556,0.730025,1.474267,0.222833,-0.203806,-0.432713,0.225985,0.257451,1.343787,-2.715482,-0.279632,-235.455010,517.112705,-12.360414,0.669640,0.101189,-0.092577,0.729913
842,1769589440146,9.365783,-235.4185,517.1711,-12.4004,0.669682,0.101235,-0.092534,0.729873,1.474710,0.222930,-0.203769,-0.432714,0.225994,0.257514,1.343742,-2.715441,-0.279860,-235.459619,517.182967,-12.377648,0.669571,0.101167,-0.092566,0.729981
843,1769589440157,9.376895,-235.4564,517.2693,-12.4364,0.669477,0.101053,-0.092678,0.730069,1.474147,0.222513,-0.204072,-0.432692,0.226009,0.257600,1.343653,-2.715398,-0.280120,-235.477467,517.290967,-12.451495,0.669564,0.101120,-0.092636,0.729985
844,1769589440169,9.388006,-235.4286,517.3352,-12.5502,0.669476,0.101110,-0.092618,0.730068,1.474147,0.222639,-0.203940,-0.432687,0.226015,0.257644,1.343610,-2.715357,-0.280268,-235.441590,517.342890,-12.562619,0.669482,0.101065,-0.092651,0.730065
845,1769589440180,9.399117,-235.5506,517.5284,-12.6492,0.669479,0.100990,-0.092751,0.730066,1.474154,0.222374,-0.204232,-0.432694,0.226007,0.257719,1.343612,-2.715269,-0.280501,-235.446929,517.419948,-12.618133,0.669265,0.101044,-0.092650,0.730268
846,1769589440191,9.410228,-235.3573,517.4232,-12.6568,0.668950,0.101075,-0.092506,0.730570,1.472706,0.222518,-0.203654,-0.432670,0.226031,0.257876,1.343455,-2.715196,-0.280986,-235.480705,517.567124,-12.618690,0.669069,0.101083,-0.092582,0.730450
847,1769589440202,9.421339,-235.5197,517.6976,-12.5622,0.668902,0.101097,-0.092617,0.730597,1.472584,0.222564,-0.203896,-0.432664,0.226037,0.257976,1.343393,-2.715110,-0.281286,-235.514505,517.714052,-12.590290,0.669063,0.101038,-0.092618,0.730457
848,1769589440213,9.432451,-235.6377,517.9944,-12.5003,0.669062,0.101049,-0.092585,0.730461,1.473013,0.222470,-0.203837,-0.432667,0.226034,0.258122,1.343324,-2.714950,-0.281761,-235.542714,517.861500,-12.556619,0.669147,0.101002,-0.092691,0.730376
849,1769589440224,9.443562,-235.5571,517.9295,-12.5761,0.669569,0.100841,-0.092892,0.729986,1.474396,0.222054,-0.204549,-0.432655,0.226018,0.258209,1.343290,-2.714871,-0.281967,-235.606681,517.974600,-12.514657,0.669268,0.100950,-0.092754,0.730265
850,1769589440235,9.454673,-235.6346,518.0485,-12.5287,0.669121,0.100949,-0.092786,0.730395,1.473181,0.222256,-0.204284,-0.432656,0.226024,0.258297,1.343273,-2.714798,-0.282272,-235.643848,518.014038,-12.499186,0.669062,0.100952,-0.092696,0.730460
851,1769589440246,9.465784,-235.7011,517.9951,-12.4505,0.668712,0.101009,-0.092501,0.730798,1.472053,0.222354,-0.203624,-0.432627,0.226056,0.258476,1.343078,-2.714716,-0.282865,-235.713005,518.085138,-12.525781,0.668751,0.100973,-0.092624,0.730751
852,1769589440257,9.476895,-235.8705,518.2645,-12.5617,0.668200,0.101051,-0.092492,0.731261,1.470666,0.222407,-0.203569,-0.432628,0.226047,0.258608,1.343012,-2.714579,-0.283269,-235.854710,518.266157,-12.580233,0.668611,0.100994,-0.092558,0.730885
853,1769589440269,9.488007,-235.9779,518.4869,-12.7196,0.668606,0.100929,-0.092623,0.730890,1.471769,0.222171,-0.203887,-0.432623,0.226047,0.258720,1.342979,-2.714464,-0.283583,-236.002952,518.399510,-12.672571,0.668431,0.100989,-0.092568,0.731049
854,1769589440280,9.499118,-236.1474,518.6581,-12.7705,0.668774,0.100916,-0.092720,0.730726,1.472232,0.222155,-0.204113,-0.432598,0.226039,0.258956,1.342849,-2.714311,-0.284333,-236.127986,518.646624,-12.715324,0.668224,0.100965,-0.092638,0.731233
855,1769589440291,9.510229,-236.2252,518.7075,-12.7565,0.667512,0.101007,-0.092606,0.731881,1.468806,0.222257,-0.203773,-0.432600,0.226007,0.259118,1.342838,-2.714058,-0.284790,-236.191657,518.878400,-12.777429,0.668081,0.100901,-0.092705,0.731364
856,1769589440302,9.521340,-236.2002,519.2825,-12.7350,0.667734,0.100845,-0.092728,0.731686,1.469402,0.221917,-0.204057,-0.432569,0.226020,0.259479,1.342604,-2.713789,-0.285933,-236.222429,519.138900,-12.859900,0.667813,0.100852,-0.092739,0.731611
857,1769589440313,9.532452,-236.1863,519.4224,-13.1087,0.667905,0.100713,-0.092836,0.731534,1.469865,0.221640,-0.204305,-0.432561,0.226004,0.259618,1.342615,-2.713657,-0.286377,-236.198524,519.430838,-12.997576,0.667567,0.100780,-0.092765,0.731842
858,1769589440324,9.543563,-236.1944,519.6743,-13.1820,0.667532,0.100754,-0.092763,0.731878,1.468851,0.221701,-0.204117,-0.432547,0.225998,0.259775,1.342548,-2.713514,-0.286889,-236.171633,519.708710,-13.210629,0.667545,0.100736,-0.092763,0.731868
859,1769589440335,9.554674,-236.1345,519.9317,-13.3483,0.667134,0.100742,-0.092719,0.732248,1.467767,0.221644,-0.203992,-0.432514,0.225982,0.260094,1.342342,-2.713235,-0.287823,-236.152410,519.909133,-13.378076,0.667408,0.100744,-0.092740,0.731995
860,1769589440346,9.565786,-236.1435,520.1257,-13.5436,0.667205,0.100807,-0.092633,0.732185,1.467961,0.221792,-0.203807,-0.432500,0.225975,0.260287,1.342287,-2.713075,-0.288412,-236.140457,520.124862,-13.456381,0.667073,0.100783,-0.092676,0.732303
861,1769589440357,9.576897,-236.1310,520.3857,-13.4578,0.667149,0.100748,-0.092758,0.732229,1.467811,0.221659,-0.204079,-0.432464,0.225935,0.260660,1.342134,-2.712755,-0.289526,-236.117171,520.401990,-13.536138,0.666896,0.100777,-0.092678,0.732464
862,1769589440369,9.588008,-236.1599,520.5447,-13.5408,0.666239,0.100819,-0.092602,0.733067,1.465341,0.221743,-0.203672,-0.432463,0.225922,0.260882,1.342063,-2.712472,-0.290256,-236.167867,520.581586,-13.477500,0.666669,0.100767,-0.092692,0.732671
863,1769589440380,9.599119,-236.1691,520.9872,-13.5044,0.666547,0.100715,-0.092755,0.732781,1.466180,0.221538,-0.204030,-0.432443,0.225898,0.261044,1.341997,-2.712357,-0.290698,-236.240919,520.766205,-13.445362,0.666159,0.100785,-0.092679,0.733134
864,1769589440391,9.610230,-236.3994,520.8443,-13.3231,0.665928,0.100765,-0.092687,0.733345,1.464503,0.221601,-0.203837,-0.432409,0.225881,0.261449,1.341818,-2.711996,-0.291948,-236.312400,521.104914,-13.501862,0.666002,0.100768,-0.092694,0.733277
865,1769589440402,9.621342,-236.3772,521.4418,-13.7174,0.665465,0.100818,-0.092639,0.733765,1.463249,0.221683,-0.203698,-0.432369,0.225879,0.261700,1.341668,-2.711799,-0.292777,-236.364671,521.525805,-13.646319,0.665981,0.100697,-0.092720,0.733303
866,1769589440413,9.632453,-236.3589,522.1926,-13.9000,0.666462,0.100551,-0.092846,0.732870,1.465942,0.221171,-0.204223,-0.432340,0.225807,0.262201,1.341495,-2.711257,-0.294233,-236.414257,521.931110,-13.914910,0.665894,0.100618,-0.092760,0.733387
867,1769589440424,9.643564,-236.4038,522.3607,-14.2301,0.665669,0.100514,-0.092714,0.733611,1.463785,0.221027,-0.203875,-0.432311,0.225791,0.262456,1.341370,-2.711062,-0.295003,-236.413005,522.402148,-14.229500,0.665814,0.100556,-0.092779,0.733466
868,1769589440435,9.654675,-236.4655,522.6132,-14.4548,0.665585,0.100517,-0.092872,0.733667,1.463569,0.221028,-0.204219,-0.432282,0.225777,0.262723,1.341277,-2.710808,-0.295875,-236.393890,522.710976,-14.369695,0.665489,0.100541,-0.092771,0.733764
869,1769589440446,9.665787,-236.3777,523.0040,-14.5484,0.664849,0.100643,-0.092628,0.734348,1.461570,0.221248,-0.203628,-0.432230,0.225718,0.263222,1.341094,-2.710334,-0.297382,-236.402776,522.951838,-14.548219,0.664986,0.100560,-0.092710,0.734225
870,1769589440457,9.676898,-236.2829,523.2817,-14.5356,0.664482,0.100592,-0.092687,0.734679,1.460581,0.221109,-0.203732,-0.432212,0.225686,0.263443,1.340992,-2.710115,-0.297991,-236.355833,523.226190,-14.699529,0.664532,0.100598,-0.092666,0.734636
871,1769589440469,9.688009,-236.4234,523.5447,-14.9815,0.664420,0.100493,-0.092647,0.734754,1.460403,0.220886,-0.203638,-0.432152,0.225640,0.264025,1.340745,-2.709584,-0.299795,-236.323086,523.596852,-14.846933,0.664141,0.100587,-0.092636,0.734995
872,1769589440480,9.699120,-236.2199,523.8699,-15.0517,0.663494,0.100660,-0.092611,0.735572,1.457913,0.221183,-0.203497,-0.432120,0.225599,0.264335,1.340687,-2.709275,-0.300749,-236.275000,524.007200,-15.031476,0.663889,0.100546,-0.092659,0.735225
873,1769589440491,9.710232,-236.2815,524.6210,-15.1489,0.663860,0.100457,-0.092750,0.735252,1.458894,0.220764,-0.203826,-0.432094,0.225577,0.264614,1.340551,-2.709022,-0.301600,-236.230981,524.440843,-15.238633,0.663704,0.100480,-0.092717,0.735394
874,1769589440502,9.721343,-236.1212,524.9186,-15.3955,0.663403,0.100453,-0.092676,0.735675,1.457655,0.220719,-0.203632,-0.432025,0.225495,0.265187,1.340369,-2.708476,-0.303313,-236.205681,524.911062,-15.382257,0.663359,0.100462,-0.092716,0.735708
875,1769589440513,9.732454,-236.2253,525.2626,-15.5899,0.663213,0.100349,-0.092829,0.735841,1.457147,0.220478,-0.203955,-0.431990,0.225470,0.265523,1.340178,-2.708153,-0.304349,-236.217995,525.397733,-15.521976,0.663042,0.100426,-0.092697,0.736001
876,1769589440524,9.743565,-236.2734,525.8394,-15.6786,0.662279,0.100568,-0.092485,0.736695,1.454623,0.220886,-0.203134,-0.431962,0.225427,0.265823,1.340090,-2.707840,-0.305241,-236.183914,525.763486,-15.654948,0.662526,0.100503,-0.092595,0.736468
877,1769589440535,9.754677,-236.1015,526.3190,-15.7009,0.662099,0.100503,-0.092579,0.736854,1.454138,0.220731,-0.203328,-0.431868,0.225367,0.266443,1.339774,-2.707323,-0.307136,-236.150957,526.213833,-15.794786,0.662100,0.100518,-0.092560,0.736853
878,1769589440546,9.765788,-236.0380,526.5570,-16.0292,0.661793,0.100593,-0.092450,0.737133,1.453312,0.220904,-0.203022,-0.431829,0.225320,0.266812,1.339639,-2.706929,-0.308256,-236.027229,526.730405,-16.031510,0.661631,0.100536,-0.092467,0.737283
879,1769589440557,9.776899,-235.9635,527.2585,-16.3587,0.661318,0.100376,-0.092618,0.737567,1.452029,0.220391,-0.203357,-0.431722,0.225217,0.267534,1.339361,-2.706287,-0.310435,-235.956271,527.260810,-16.359533,0.661483,0.100419,-0.092566,0.737420
880,1769589440569,9.788010,-235.8664,527.9235,-16.7587,0.660902,0.100436,-0.092441,0.737954,1.450902,0.220490,-0.202939,-0.431670,0.225152,0.267931,1.339200,-2.705898,-0.311585,-235.941857,527.823300,-16.714857,0.660976,0.100401,-0.092577,0.737875
881,1769589440580,9.799122,-236.0265,528.3945,-17.0162,0.660952,0.100240,-0.092821,0.737888,1.451049,0.220066,-0.203778,-0.431610,0.225115,0.268367,1.339004,-2.705485,-0.312967,-235.931829,528.405381,-17.007657,0.660407,0.100386,-0.092614,0.738382
882,1769589440591,9.810233,-235.9632,528.8386,-17.2411,0.659424,0.100547,-0.092505,0.739252,1.446945,0.220626,-0.202980,-0.431509,0.224999,0.269229,1.338666,-2.704638,-0.315596,-235.991238,528.860557,-17.260124,0.659949,0.100389,-0.092642,0.738787
883,1769589440602,9.821344,-236.0132,529.3210,-17.4787,0.659443,0.100372,-0.092654,0.739240,1.446994,0.220243,-0.203307,-0.431459,0.224936,0.269595,1.338564,-2.704279,-0.316686,-236.081910,529.282610,-17.470152,0.659486,0.100374,-0.092651,0.739202
884,1769589440613,9.832455,-236.2244,529.7228,-17.7026,0.659384,0.100263,-0.092727,0.739298,1.446831,0.219998,-0.203464,-0.431338,0.224838,0.270281,1.338200,-2.703667,-0.318686,-236.156114,529.776629,-17.710076,0.659091,0.100359,-0.092641,0.739557
885,1769589440624,9.843567,-236.2550,530.2567,-17.9305,0.658813,0.100335,-0.092588,0.739815,1.445295,0.220114,-0.203118,-0.431280,0.224788,0.270642,1.338101,-2.703325,-0.319796,-236.265052,530.288752,-17.950405,0.659003,0.100264,-0.092712,0.739639
886,1769589440635,9.854678,-236.3048,530.8936,-18.2313,0.658617,0.100227,-0.092825,0.739974,1.444778,0.219864,-0.203626,-0.431232,0.224718,0.271006,1.338001,-2.702954,-0.320877,-236.304281,530.818067,-18.194486,0.658533,0.100244,-0.092723,0.740060
887,1769589440646,9.865789,-236.3263,531.3121,-18.4233,0.658261,0.100192,-0.092718,0.740309,1.443813,0.219758,-0.203366,-0.431113,0.224620,0.271791,1.337606,-2.702243,-0.323264,-236.298319,531.334519,-18.442452,0.658118,0.100205,-0.092752,0.740431
888,1769589440657,9.876900,-236.2431,531.8268,-18.6911,0.657447,0.100172,-0.092796,0.741025,1.441635,0.219655,-0.203481,-0.431059,0.224566,0.272165,1.337452,-2.701868,-0.324388,-236.288367,531.809262,-18.695190,0.657855,0.100153,-0.092821,0.740662
889,1769589440669,9.888012,-236.3038,532.2477,-18.9407,0.657594,0.100094,-0.092844,0.740900,1.442026,0.219494,-0.203596,-0.430996,0.224518,0.272519,1.337296,-2.701572,-0.325460,-236.268438,532.273562,-18.934495,0.657360,0.100116,-0.092826,0.741106
890,1769589440680,9.899123,-236.2672,532.7749,-19.2072,0.657097,0.100102,-0.092903,0.741331,1.440701,0.219477,-0.203693,-0.430889,0.224391,0.273211,1.337021,-2.700857,-0.327528,-236.289667,532.783052,-19.201733,0.656772,0.100081,-0.092864,0.741627
891,1769589440691,9.910234,-236.3163,533.3220,-19.4386,0.655910,0.100015,-0.092857,0.742400,1.437515,0.219198,-0.203509,-0.430830,0.224324,0.273583,1.336918,-2.700496,-0.328661,-236.345348,533.316371,-19.450019,0.656262,0.100027,-0.092909,0.742080
892,1769589440702,9.921345,-236.4347,533.8572,-19.7367,0.655565,0.100014,-0.092919,0.742696,1.436599,0.219170,-0.203622,-0.430697,0.224217,0.274337,1.336547,-2.699804,-0.330906,-236.401462,533.853900,-19.716067,0.655694,0.099994,-0.092932,0.742584
893,1769589440713,9.932456,-236.4444,534.4131,-19.9633,0.655503,0.099924,-0.093050,0.742747,1.436434,0.218967,-0.203904,-0.430635,0.224158,0.274712,1.336371,-2.699424,-0.332017,-236.445924,534.390686,-19.998705,0.655349,0.099960,-0.092994,0.742885
894,1769589440724,9.943568,-236.4658,534.8658,-20.3065,0.655119,0.099972,-0.092967,0.743090,1.435406,0.219044,-0.203696,-0.430583,0.224088,0.275099,1.336293,-2.699050,-0.333235,-236.431024,534.887119,-20.283562,0.655044,0.099960,-0.093019,0.743151
895,1769589440735,9.954679,-236.3839,535.4529,-20.5953,0.654660,0.099945,-0.093115,0.743479,1.434190,0.218954,-0.203992,-0.430441,0.223963,0.275860,1.335953,-2.698317,-0.335465,-236.404371,535.393014,-20.564019,0.654595,0.099942,-0.093043,0.743546
896,1769589440746,9.965790,-236.3578,535.9001,-20.8584,0.653907,0.099945,-0.092952,0.744162,1.432169,0.218897,-0.203580,-0.430380,0.223902,0.276234,1.335760,-2.697971,-0.336633,-236.410357,536.001638,-20.921000,0.654197,0.099909,-0.093051,0.743899
897,1769589440757,9.976902,-236.4619,536.6275,-21.2252,0.653740,0.099848,-0.093131,0.744299,1.431730,0.218672,-0.203963,-0.430227,0.223752,0.277072,1.335405,-2.697182,-0.339070,-236.432610,536.694314,-21.272081,0.653628,0.099876,-0.093052,0.744404
898,1769589440769,9.988013,-236.4933,537.4599,-21.7021,0.653438,0.099815,-0.093064,0.744577,1.430917,0.218579,-0.203793,-0.430160,0.223682,0.277517,1.335222,-2.696725,-0.340444,-236.481471,537.365476,-21.576043,0.653071,0.099861,-0.093066,0.744892
899,1769589440780,9.999124,-236.4752,537.9498,-21.8450,0.652131,0.099902,-0.093027,0.745715,1.427441,0.218674,-0.203626,-0.430096,0.223620,0.278012,1.335027,-2.696221,-0.341955,-236.468814,537.851652,-21.835057,0.652549,0.099854,-0.093104,0.745346
900,1769589440791,10.010235,-236.4504,538.2242,-21.9668,0.652102,0.099849,-0.093204,0.745725,1.427371,0.218558,-0.204012,-0.429954,0.223467,0.278792,1.334748,-2.695456,-0.344268,-236.410967,538.179148,-22.041571,0.652079,0.099845,-0.093125,0.745755
901,1769589440802,10.021346,-236.3108,538.2376,-22.2620,0.651755,0.099813,-0.093121,0.746043,1.426441,0.218453,-0.203805,-0.429888,0.223399,0.279164,1.334547,-2.695087,-0.345374,-236.401724,538.422386,-22.262210,0.651742,0.099814,-0.093156,0.746051
902,1769589440813,10.032457,-236.3730,538.8318,-22.5685,0.651648,0.099727,-0.093233,0.746135,1.426155,0.218255,-0.204043,-0.429737,0.223277,0.279823,1.334252,-2.694499,-0.347344,-236.357295,538.772629,-22.579776,0.651493,0.099752,-0.093197,0.746271
903,1769589440824,10.043569,-236.4568,539.2759,-22.9490,0.651070,0.099705,-0.093160,0.746651,1.424614,0.218165,-0.203844,-0.429673,0.223195,0.280206,1.334146,-2.694082,-0.348480,-236.366143,539.293333,-22.913686,0.651090,0.099682,-0.093212,0.746630
904,1769589440835,10.054680,-236.2446,539.9432,-23.2586,0.650465,0.099622,-0.093310,0.747171,1.423008,0.217942,-0.204131,-0.429607,0.223141,0.280582,1.333930,-2.693743,-0.349625,-236.367910,539.974410,-23.252290,0.650665,0.099608,-0.093286,0.747001
905,1769589440846,10.065791,-236.4240,540.6405,-23.5282,0.650289,0.099505,-0.093332,0.747337,1.422534,0.217672,-0.204169,-0.429438,0.223009,0.281425,1.333539,-2.692978,-0.352158,-236.325757,540.616876,-23.569114,0.650069,0.099528,-0.093349,0.747523
906,1769589440857,10.076903,-236.2589,541.3036,-23.9276,0.649601,0.099481,-0.093434,0.747925,1.420715,0.217570,-0.204346,-0.429369,0.222911,0.281863,1.333367,-2.692486,-0.353444,-236.277576,541.238405,-23.893776,0.649586,0.099481,-0.093406,0.747942
907,1769589440869,10.088014,-236.2725,541.7846,-24.1698,0.648836,0.099417,-0.093437,0.748597,1.418680,0.217375,-0.204301,-0.429297,0.222847,0.282282,1.333204,-2.692081,-0.354741,-236.305267,541.819052,-24.210924,0.649044,0.099456,-0.093419,0.748414
908,1769589440880,10.099125,-236.2950,542.2639,-24.5413,0.648700,0.099490,-0.093392,0.748711,1.418322,0.217526,-0.204192,-0.429157,0.222690,0.283095,1.332895,-2.691245,-0.357186,-236.315514,542.297424,-24.480605,0.648496,0.099426,-0.093423,0.748892
909,1769589440891,10.110236,-236.4337,542.8694,-24.7068,0.648003,0.099362,-0.093451,0.749324,1.416471,0.217195,-0.204274,-0.429085,0.222610,0.283453,1.332795,-2.690897,-0.358247,-236.392843,542.774910,-24.692481,0.648175,0.099363,-0.093445,0.749176
910,1769589440902,10.121348,-236.4521,543.1702,-24.8802,0.647843,0.099262,-0.093477,0.749472,1.416042,0.216965,-0.204319,-0.428934,0.222472,0.284147,1.332463,-2.690219,-0.360307,-236.447924,543.288095,-24.934252,0.647865,0.099280,-0.093521,0.749445
911,1769589440913,10.132459,-236.4807,543.8329,-25.1615,0.647638,0.099191,-0.093633,0.749640,1.415503,0.216797,-0.204648,-0.428860,0.222412,0.284525,1.332232,-2.689869,-0.361395,-236.493052,543.801862,-25.195005,0.647368,0.099207,-0.093584,0.749877
912,1769589440924,10.143570,-236.5053,544.3313,-25.5366,0.646909,0.099139,-0.093687,0.750269,1.413575,0.216631,-0.204717,-0.428790,0.222345,0.284892,1.332068,-2.689512,-0.362529,-236.509400,544.294205,-25.497452,0.647014,0.099147,-0.093653,0.750181
913,1769589440935,10.154682,-236.5503,544.7858,-25.8230,0.646369,0.099160,-0.093629,0.750739,1.412143,0.216638,-0.204555,-0.428657,0.222206,0.285627,1.331785,-2.688745,-0.364719,-236.541686,544.781867,-25.783952,0.646623,0.099106,-0.093719,0.750515
914,1769589440946,10.165793,-236.5586,545.2190,-26.0215,0.646482,0.098987,-0.093808,0.750642,1.412442,0.216268,-0.204953,-0.428574,0.222145,0.285958,1.331650,-2.688451,-0.365745,-236.563319,545.221486,-26.043038,0.646290,0.099031,-0.093769,0.750806
915,1769589440957,10.176904,-236.5952,545.6409,-26.2541,0.646039,0.099002,-0.093810,0.751021,1.411272,0.216271,-0.204929,-0.428435,0.222012,0.286624,1.331356,-2.687809,-0.367717,-236.575171,545.703681,-26.283376,0.645984,0.098965,-0.093778,0.751077
916,1769589440969,10.188015,-236.5918,546.2321,-26.5665,0.645587,0.098853,-0.093822,0.751427,1.410069,0.215912,-0.204924,-0.428365,0.221939,0.286982,1.331180,-2.687453,-0.368780,-236.615276,546.214062,-26.547633,0.645555,0.098911,-0.093800,0.751450
917,1769589440980,10.199127,-236.6417,546.7332,-26.8478,0.644973,0.098908,-0.093701,0.751962,1.408444,0.215987,-0.204618,-0.428294,0.221872,0.287334,1.331018,-2.687092,-0.369851,-236.677029,546.668786,-26.843300,0.645092,0.098880,-0.093791,0.751852
918,1769589440991,10.210238,-236.7778,547.1550,-27.1475,0.644612,0.098862,-0.093865,0.752258,1.407498,0.215865,-0.204952,-0.428174,0.221726,0.288041,1.330785,-2.686365,-0.371977,-236.722562,547.139657,-27.154300,0.644709,0.098834,-0.093835,0.752181
919,1769589441002,10.221349,-236.7759,547.4622,-27.4688,0.644537,0.098768,-0.093895,0.752330,1.407296,0.215651,-0.205013,-0.428090,0.221656,0.288361,1.330578,-2.686051,-0.372890,-236.765510,547.582843,-27.485352,0.644321,0.098804,-0.093864,0.752514
920,1769589441013,10.232460,-236.7440,548.1409,-27.8175,0.643917,0.098748,-0.093955,0.752856,1.405664,0.215566,-0.205102,-0.427938,0.221503,0.289131,1.330250,-2.685264,-0.375196,-236.785067,548.066681,-27.822090,0.643956,0.098748,-0.093923,0.752827
