FrameNumber,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad,HE_TCP_X_m,HE_TCP_Y_m,HE_TCP_Z_m,HE_TCP_RX_rad,HE_TCP_RY_rad,HE_TCP_RZ_rad
,,,-0.390363,-0.168845,0.416778,0.442192,0.421572,-0.305289,0.73044,,,,-0.390363,-0.168845,0.416778,,,,,,,,,
,,,-0.389784,-0.170204,0.416833,0.441687,0.422924,-0.30588,0.729717,,,,-0.389784,-0.170204,0.416833,,,,,,,,,
,,,-0.389259,-0.171482,0.416802,0.441266,0.424187,-0.306573,0.728946,,,,-0.389259,-0.171482,0.416802,,,,,,,,,
,,,-0.388693,-0.172876,0.416794,0.440891,0.425731,-0.307036,0.728078,,,,-0.388693,-0.172876,0.416794,,,,,,,,,
,,,-0.388096,-0.174204,0.416686,0.44041,0.426856,-0.307725,0.727419,,,,-0.388096,-0.174204,0.416686,,,,,,,,,
,,,-0.387587,-0.175577,0.416763,0.439652,0.428082,-0.308665,0.726759,,,,-0.387587,-0.175577,0.416763,,,,,,,,,
,,,-0.38687,-0.176988,0.416718,0.439464,0.429553,-0.309039,0.725845,,,,-0.38687,-0.176988,0.416718,,,,,,,,,
,,,-0.386433,-0.178111,0.416797,0.438466,0.43043,-0.310117,0.725469,,,,-0.386433,-0.178111,0.416797,,,,,,,,,
,,,-0.385663,-0.179494,0.416756,0.438401,0.432162,-0.310286,0.724405,,,,-0.385663,-0.179494,0.416756,,,,,,,,,
,,,-0.385115,-0.180776,0.416722,0.437836,0.433279,-0.311096,0.723733,,,,-0.385115,-0.180776,0.416722,,,,,,,,,
,,,-0.384341,-0.181905,0.416651,0.436971,0.434393,-0.312455,0.723001,,,,-0.384341,-0.181905,0.416651,,,,,,,,,
,,,-0.383731,-0.183269,0.416567,0.436335,0.435597,-0.313341,0.722278,,,,-0.383731,-0.183269,0.416567,,,,,,,,,
,,,-0.383364,-0.183707,0.417,0.435455,0.436582,-0.314372,0.721766,,,,-0.383364,-0.183707,0.417,,,,,,,,,
,,,-0.382403,-0.18555,0.416711,0.435331,0.438658,-0.314552,0.720502,,,,-0.382403,-0.18555,0.416711,,,,,,,,,
,,,-0.381813,-0.186824,0.416693,0.434817,0.43993,-0.315146,0.719777,,,,-0.381813,-0.186824,0.416693,,,,,,,,,
,,,-0.380885,-0.188571,0.416473,0.434461,0.441343,-0.315837,0.718824,,,,-0.380885,-0.188571,0.416473,,,,,,,,,
,,,-0.380269,-0.189887,0.416414,0.433912,0.442563,-0.31648,0.718122,,,,-0.380269,-0.189887,0.416414,,,,,,,,,
,,,-0.379758,-0.190927,0.416596,0.433091,0.443444,-0.317557,0.717598,,,,-0.379758,-0.190927,0.416596,,,,,,,,,
,,,-0.379145,-0.192284,0.416498,0.43266,0.444732,-0.31807,0.716834,,,,-0.379145,-0.192284,0.416498,,,,,,,,,
,,,-0.378742,-0.193298,0.416596,0.431902,0.44576,-0.318954,0.716258,,,,-0.378742,-0.193298,0.416596,,,,,,,,,
,,,-0.378098,-0.19475,0.416441,0.431549,0.447044,-0.319539,0.715411,,,,-0.378098,-0.19475,0.416441,,,,,,,,,
,,,-0.377395,-0.19607,0.416454,0.431199,0.448357,-0.319975,0.714605,,,,-0.377395,-0.19607,0.416454,,,,,,,,,
,,,-0.376812,-0.197305,0.416347,0.430729,0.449377,-0.320676,0.713932,,,,-0.376812,-0.197305,0.416347,,,,,,,,,
,,,-0.376218,-0.198291,0.416473,0.430117,0.450426,-0.321441,0.713297,,,,-0.376218,-0.198291,0.416473,,,,,,,,,
,,,-0.375564,-0.199449,0.416514,0.429483,0.451493,-0.322224,0.71265,,,,-0.375564,-0.199449,0.416514,,,,,,,,,
,,,-0.375056,-0.200651,0.416487,0.428846,0.452631,-0.322899,0.712006,,,,-0.375056,-0.200651,0.416487,,,,,,,,,
,,,-0.374247,-0.202184,0.416217,0.428862,0.454205,-0.323184,0.710864,,,,-0.374247,-0.202184,0.416217,,,,,,,,,
,,,-0.373766,-0.203267,0.416189,0.428338,0.455174,-0.323826,0.710268,,,,-0.373766,-0.203267,0.416189,,,,,,,,,
,,,-0.372972,-0.204538,0.416159,0.427963,0.456272,-0.324502,0.70948,,,,-0.372972,-0.204538,0.416159,,,,,,,,,
,,,-0.372476,-0.205686,0.416141,0.427315,0.457334,-0.325203,0.708866,,,,-0.372476,-0.205686,0.416141,,,,,,,,,
,,,-0.371836,-0.206594,0.416292,0.426587,0.458249,-0.326147,0.708279,,,,-0.371836,-0.206594,0.416292,,,,,,,,,
,,,-0.371137,-0.207745,0.416237,0.426125,0.459419,-0.326617,0.707583,,,,-0.371137,-0.207745,0.416237,,,,,,,,,
,,,-0.370369,-0.209043,0.416288,0.42579,0.460612,-0.327099,0.706786,,,,-0.370369,-0.209043,0.416288,,,,,,,,,
,,,-0.36972,-0.210005,0.416128,0.425243,0.461676,-0.32781,0.706091,,,,-0.36972,-0.210005,0.416128,,,,,,,,,
,,,-0.369039,-0.211105,0.416123,0.424816,0.462806,-0.328384,0.705341,,,,-0.369039,-0.211105,0.416123,,,,,,,,,
,,,-0.368353,-0.212211,0.416182,0.424296,0.463817,-0.328981,0.704712,,,,-0.368353,-0.212211,0.416182,,,,,,,,,
,,,-0.36783,-0.213272,0.416165,0.423753,0.46474,-0.329543,0.704168,,,,-0.36783,-0.213272,0.416165,,,,,,,,,
,,,-0.367467,-0.214502,0.416022,0.423395,0.465756,-0.330034,0.703482,,,,-0.367467,-0.214502,0.416022,,,,,,,,,
,,,-0.366943,-0.215622,0.41591,0.423089,0.466865,-0.330599,0.702664,,,,-0.366943,-0.215622,0.41591,,,,,,,,,
,,,-0.366579,-0.216482,0.416093,0.422478,0.467618,-0.331312,0.702196,,,,-0.366579,-0.216482,0.416093,,,,,,,,,
,,,-0.365787,-0.217496,0.416044,0.422205,0.468712,-0.331666,0.701463,,,,-0.365787,-0.217496,0.416044,,,,,,,,,
,,,-0.365426,-0.218393,0.41605,0.421714,0.469562,-0.332141,0.700965,,,,-0.365426,-0.218393,0.41605,,,,,,,,,
,,,-0.364572,-0.219249,0.415986,0.421314,0.470433,-0.332769,0.700322,,,,-0.364572,-0.219249,0.415986,,,,,,,,,
,,,-0.364115,-0.220273,0.415928,0.420853,0.471401,-0.333228,0.699731,,,,-0.364115,-0.220273,0.415928,,,,,,,,,
,,,-0.363436,-0.221051,0.415823,0.420555,0.472149,-0.333862,0.699103,,,,-0.363436,-0.221051,0.415823,,,,,,,,,
,,,-0.362971,-0.222114,0.415748,0.420124,0.473235,-0.334151,0.69849,,,,-0.362971,-0.222114,0.415748,,,,,,,,,
,,,-0.362447,-0.223096,0.415735,0.419854,0.474239,-0.334572,0.697769,,,,-0.362447,-0.223096,0.415735,,,,,,,,,
,,,-0.362112,-0.223872,0.415743,0.41913,0.474818,-0.335384,0.697421,,,,-0.362112,-0.223872,0.415743,,,,,,,,,
,,,-0.361438,-0.22483,0.415758,0.418969,0.475846,-0.335759,0.696636,,,,-0.361438,-0.22483,0.415758,,,,,,,,,
,,,-0.361211,-0.225554,0.415783,0.418306,0.476418,-0.336194,0.696433,,,,-0.361211,-0.225554,0.415783,,,,,,,,,
,,,-0.360546,-0.226409,0.415654,0.418196,0.477405,-0.336547,0.695653,,,,-0.360546,-0.226409,0.415654,,,,,,,,,
,,,-0.36,-0.227242,0.415593,0.41803,0.47814,-0.336818,0.695116,,,,-0.36,-0.227242,0.415593,,,,,,,,,
,,,-0.359796,-0.227938,0.415432,0.417825,0.478788,-0.337231,0.694593,,,,-0.359796,-0.227938,0.415432,,,,,,,,,
,,,-0.359327,-0.228626,0.41537,0.41763,0.479359,-0.337618,0.694128,,,,-0.359327,-0.228626,0.41537,,,,,,,,,
,,,-0.359235,-0.229231,0.415162,0.417536,0.479907,-0.337983,0.693629,,,,-0.359235,-0.229231,0.415162,,,,,,,,,
,,,-0.359079,-0.229587,0.415331,0.417302,0.480377,-0.338309,0.693285,,,,-0.359079,-0.229587,0.415331,,,,,,,,,
,,,-0.3592,-0.229787,0.415326,0.416929,0.480484,-0.338906,0.693143,,,,-0.3592,-0.229787,0.415326,,,,,,,,,
,,,-0.358602,-0.23044,0.415017,0.417088,0.480988,-0.338826,0.692738,,,,-0.358602,-0.23044,0.415017,,,,,,,,,
,,,-0.35843,-0.23053,0.414993,0.417156,0.481122,-0.339086,0.692476,,,,-0.35843,-0.23053,0.414993,,,,,,,,,
,,,-0.358776,-0.230479,0.414869,0.417194,0.481088,-0.339069,0.692485,,,,-0.358776,-0.230479,0.414869,,,,,,,,,
,,,-0.35875,-0.230178,0.414884,0.417463,0.480993,-0.338974,0.692435,,,,-0.35875,-0.230178,0.414884,,,,,,,,,
,,,-0.358996,-0.230171,0.41474,0.417666,0.480996,-0.338932,0.692332,,,,-0.358996,-0.230171,0.41474,,,,,,,,,
,,,-0.358822,-0.230434,0.414558,0.41762,0.480987,-0.339071,0.692297,,,,-0.358822,-0.230434,0.414558,,,,,,,,,
,,,-0.359065,-0.230398,0.414298,0.417905,0.4809,-0.339301,0.692073,,,,-0.359065,-0.230398,0.414298,,,,,,,,,
,,,-0.35889,-0.230489,0.413998,0.418156,0.480869,-0.339147,0.692018,,,,-0.35889,-0.230489,0.413998,,,,,,,,,
,,,-0.3591,-0.230558,0.413715,0.418474,0.480841,-0.339209,0.691815,,,,-0.3591,-0.230558,0.413715,,,,,,,,,
,,,-0.359112,-0.230791,0.413305,0.41876,0.4808,-0.339445,0.691555,,,,-0.359112,-0.230791,0.413305,,,,,,,,,
,,,-0.359366,-0.230914,0.412988,0.419068,0.480754,-0.339617,0.691317,,,,-0.359366,-0.230914,0.412988,,,,,,,,,
,,,-0.359708,-0.230952,0.41258,0.41946,0.480633,-0.339711,0.691116,,,,-0.359708,-0.230952,0.41258,,,,,,,,,
,,,-0.360094,-0.231057,0.41222,0.41977,0.480638,-0.339788,0.690887,,,,-0.360094,-0.231057,0.41222,,,,,,,,,
,,,-0.360452,-0.231204,0.411695,0.420195,0.480459,-0.340089,0.690605,,,,-0.360452,-0.231204,0.411695,,,,,,,,,
,,,-0.360771,-0.231272,0.411284,0.420624,0.480378,-0.340344,0.690274,,,,-0.360771,-0.231272,0.411284,,,,,,,,,
,,,-0.361216,-0.231384,0.41066,0.421276,0.480186,-0.340629,0.68987,,,,-0.361216,-0.231384,0.41066,,,,,,,,,
,,,-0.36141,-0.231346,0.410166,0.421688,0.480147,-0.340822,0.68955,,,,-0.36141,-0.231346,0.410166,,,,,,,,,
,,,-0.362032,-0.231516,0.40929,0.422403,0.479928,-0.341287,0.689035,,,,-0.362032,-0.231516,0.40929,,,,,,,,,
,,,-0.362407,-0.231472,0.408385,0.423294,0.47969,-0.341609,0.688494,,,,-0.362407,-0.231472,0.408385,,,,,,,,,
,,,-0.362835,-0.231534,0.407646,0.424101,0.479525,-0.341929,0.687953,,,,-0.362835,-0.231534,0.407646,,,,,,,,,
,,,-0.363474,-0.23171,0.406718,0.424834,0.479324,-0.342365,0.687424,,,,-0.363474,-0.23171,0.406718,,,,,,,,,
,,,-0.364026,-0.231784,0.405764,0.425742,0.479122,-0.342767,0.686802,,,,-0.364026,-0.231784,0.405764,,,,,,,,,
,,,-0.364746,-0.231938,0.404571,0.426838,0.478759,-0.343426,0.686046,,,,-0.364746,-0.231938,0.404571,,,,,,,,,
,,,-0.365357,-0.231892,0.403609,0.427864,0.478547,-0.343784,0.685374,,,,-0.365357,-0.231892,0.403609,,,,,,,,,
,,,-0.366124,-0.232031,0.402349,0.428973,0.4782,-0.344494,0.684567,,,,-0.366124,-0.232031,0.402349,,,,,,,,,
,,,-0.366858,-0.232049,0.401174,0.42997,0.47792,-0.344961,0.683901,,,,-0.366858,-0.232049,0.401174,,,,,,,,,
,,,-0.367629,-0.232178,0.399953,0.43098,0.477621,-0.345563,0.68317,,,,-0.367629,-0.232178,0.399953,,,,,,,,,
,,,-0.368457,-0.232435,0.398703,0.432127,0.47746,-0.345975,0.682349,,,,-0.368457,-0.232435,0.398703,,,,,,,,,
,,,-0.369167,-0.232549,0.397431,0.433565,0.477022,-0.346668,0.681391,,,,-0.369167,-0.232549,0.397431,,,,,,,,,
,,,-0.370019,-0.23272,0.396051,0.434749,0.47656,-0.347367,0.680603,,,,-0.370019,-0.23272,0.396051,,,,,,,,,
,,,-0.37087,-0.232799,0.39488,0.435846,0.476254,-0.347935,0.679825,,,,-0.37087,-0.232799,0.39488,,,,,,,,,
,,,-0.371719,-0.23296,0.393616,0.436904,0.476002,-0.348483,0.679041,,,,-0.371719,-0.23296,0.393616,,,,,,,,,
,,,-0.372389,-0.233177,0.392311,0.438201,0.475651,-0.348998,0.678186,,,,-0.372389,-0.233177,0.392311,,,,,,,,,
,,,-0.373155,-0.233317,0.391042,0.43937,0.475317,-0.349662,0.677322,,,,-0.373155,-0.233317,0.391042,,,,,,,,,
,,,-0.373817,-0.233441,0.389709,0.440383,0.475197,-0.349899,0.676625,,,,-0.373817,-0.233441,0.389709,,,,,,,,,
,,,-0.374574,-0.233538,0.388489,0.441433,0.474792,-0.350627,0.675848,,,,-0.374574,-0.233538,0.388489,,,,,,,,,
,,,-0.375111,-0.233471,0.387373,0.442721,0.474375,-0.351148,0.675027,,,,-0.375111,-0.233471,0.387373,,,,,,,,,
,,,-0.375713,-0.233575,0.386146,0.443897,0.474111,-0.351524,0.674244,,,,-0.375713,-0.233575,0.386146,,,,,,,,,
,,,-0.376473,-0.233702,0.384954,0.444845,0.473873,-0.352084,0.673495,,,,-0.376473,-0.233702,0.384954,,,,,,,,,
,,,-0.377206,-0.233771,0.383844,0.44596,0.473681,-0.352218,0.672822,,,,-0.377206,-0.233771,0.383844,,,,,,,,,
,,,-0.377867,-0.233822,0.382762,0.446908,0.473346,-0.352814,0.672116,,,,-0.377867,-0.233822,0.382762,,,,,,,,,
,,,-0.378398,-0.234155,0.381661,0.448052,0.473075,-0.353153,0.671367,,,,-0.378398,-0.234155,0.381661,,,,,,,,,
,,,-0.378988,-0.234297,0.38073,0.448859,0.472871,-0.353676,0.670695,,,,-0.378988,-0.234297,0.38073,,,,,,,,,
,,,-0.379326,-0.234361,0.37945,0.449742,0.472755,-0.353942,0.670045,,,,-0.379326,-0.234361,0.37945,,,,,,,,,
,,,-0.379917,-0.234462,0.378377,0.450584,0.472552,-0.354439,0.669359,,,,-0.379917,-0.234462,0.378377,,,,,,,,,
,,,-0.380755,-0.234451,0.37665,0.452455,0.472109,-0.355446,0.667875,,,,-0.380755,-0.234451,0.37665,,,,,,,,,
,,,-0.381261,-0.234486,0.375678,0.453262,0.471931,-0.355844,0.66724,,,,-0.381261,-0.234486,0.375678,,,,,,,,,
,,,-0.381778,-0.234681,0.374824,0.453952,0.471927,-0.35588,0.666755,,,,-0.381778,-0.234681,0.374824,,,,,,,,,
,,,-0.382083,-0.23455,0.374082,0.4547,0.471665,-0.356451,0.666125,,,,-0.382083,-0.23455,0.374082,,,,,,,,,
,,,-0.382503,-0.23482,0.373137,0.455658,0.471653,-0.356618,0.665389,,,,-0.382503,-0.23482,0.373137,,,,,,,,,
,,,-0.382985,-0.234862,0.372263,0.456433,0.471369,-0.357133,0.664783,,,,-0.382985,-0.234862,0.372263,,,,,,,,,
,,,-0.38347,-0.235017,0.371367,0.45726,0.471189,-0.357566,0.664109,,,,-0.38347,-0.235017,0.371367,,,,,,,,,
,,,-0.384091,-0.235081,0.370645,0.457837,0.470972,-0.357981,0.663642,,,,-0.384091,-0.235081,0.370645,,,,,,,,,
,,,-0.384623,-0.235304,0.369663,0.45863,0.470802,-0.358273,0.663057,,,,-0.384623,-0.235304,0.369663,,,,,,,,,
,,,-0.385133,-0.235475,0.368844,0.459294,0.470786,-0.358427,0.662525,,,,-0.385133,-0.235475,0.368844,,,,,,,,,
,,,-0.385281,-0.235552,0.368092,0.459988,0.47067,-0.35869,0.661984,,,,-0.385281,-0.235552,0.368092,,,,,,,,,
,,,-0.385763,-0.23564,0.367285,0.460666,0.470469,-0.359239,0.661357,,,,-0.385763,-0.23564,0.367285,,,,,,,,,
,,,-0.385985,-0.235605,0.366363,0.461555,0.470249,-0.35945,0.660779,,,,-0.385985,-0.235605,0.366363,,,,,,,,,
,,,-0.386152,-0.235789,0.365525,0.462263,0.470192,-0.359717,0.660179,,,,-0.386152,-0.235789,0.365525,,,,,,,,,
,,,-0.386568,-0.235892,0.364771,0.462809,0.47004,-0.360013,0.659743,,,,-0.386568,-0.235892,0.364771,,,,,,,,,
,,,-0.387047,-0.235961,0.363982,0.46357,0.469954,-0.360309,0.659108,,,,-0.387047,-0.235961,0.363982,,,,,,,,,
,,,-0.387397,-0.235983,0.363256,0.464273,0.469752,-0.360687,0.658551,,,,-0.387397,-0.235983,0.363256,,,,,,,,,
,,,-0.3879,-0.236166,0.362538,0.464939,0.469717,-0.36076,0.658066,,,,-0.3879,-0.236166,0.362538,,,,,,,,,
,,,-0.388297,-0.236186,0.361927,0.46554,0.469557,-0.361123,0.657555,,,,-0.388297,-0.236186,0.361927,,,,,,,,,
,,,-0.388573,-0.236242,0.361302,0.466107,0.469404,-0.361383,0.65712,,,,-0.388573,-0.236242,0.361302,,,,,,,,,
,,,-0.388764,-0.236285,0.360584,0.466802,0.469288,-0.361571,0.656606,,,,-0.388764,-0.236285,0.360584,,,,,,,,,
,,,-0.389122,-0.236323,0.359982,0.467306,0.46912,-0.361892,0.65619,,,,-0.389122,-0.236323,0.359982,,,,,,,,,
,,,-0.389347,-0.236496,0.359185,0.467859,0.469071,-0.362091,0.655721,,,,-0.389347,-0.236496,0.359185,,,,,,,,,
,,,-0.389648,-0.236498,0.358554,0.468501,0.468797,-0.362531,0.655215,,,,-0.389648,-0.236498,0.358554,,,,,,,,,
,,,-0.389911,-0.236639,0.357909,0.468983,0.468783,-0.36272,0.654777,,,,-0.389911,-0.236639,0.357909,,,,,,,,,
,,,-0.39026,-0.236742,0.357292,0.469493,0.468693,-0.362813,0.654423,,,,-0.39026,-0.236742,0.357292,,,,,,,,,
,,,-0.390489,-0.236802,0.356509,0.470168,0.46856,-0.363094,0.653879,,,,-0.390489,-0.236802,0.356509,,,,,,,,,
,,,-0.390808,-0.236894,0.355841,0.470733,0.468468,-0.363313,0.653415,,,,-0.390808,-0.236894,0.355841,,,,,,,,,
,,,-0.391097,-0.236944,0.355287,0.471261,0.468292,-0.363532,0.653039,,,,-0.391097,-0.236944,0.355287,,,,,,,,,
,,,-0.391499,-0.237197,0.354664,0.471725,0.468311,-0.363676,0.65261,,,,-0.391499,-0.237197,0.354664,,,,,,,,,
,,,-0.391787,-0.237328,0.354132,0.472163,0.468195,-0.363943,0.652227,,,,-0.391787,-0.237328,0.354132,,,,,,,,,
,,,-0.392001,-0.237412,0.353483,0.472797,0.468045,-0.364255,0.651702,,,,-0.392001,-0.237412,0.353483,,,,,,,,,
,,,-0.392311,-0.237499,0.352935,0.473208,0.467935,-0.364491,0.651351,,,,-0.392311,-0.237499,0.352935,,,,,,,,,
,,,-0.392502,-0.237477,0.352275,0.473788,0.46781,-0.364724,0.650888,,,,-0.392502,-0.237477,0.352275,,,,,,,,,
,,,-0.392815,-0.237601,0.351746,0.474117,0.467757,-0.364932,0.65057,,,,-0.392815,-0.237601,0.351746,,,,,,,,,
,,,-0.393059,-0.237667,0.351051,0.474687,0.467629,-0.365065,0.650172,,,,-0.393059,-0.237667,0.351051,,,,,,,,,
,,,-0.393319,-0.237838,0.350543,0.475268,0.467574,-0.365254,0.64968,,,,-0.393319,-0.237838,0.350543,,,,,,,,,
,,,-0.393613,-0.2379,0.350031,0.475672,0.467433,-0.365558,0.649315,,,,-0.393613,-0.2379,0.350031,,,,,,,,,
,,,-0.393906,-0.238025,0.349577,0.47605,0.467413,-0.365716,0.648964,,,,-0.393906,-0.238025,0.349577,,,,,,,,,
,,,-0.394192,-0.238062,0.349052,0.476526,0.467309,-0.365946,0.648559,,,,-0.394192,-0.238062,0.349052,,,,,,,,,
,,,-0.394221,-0.238074,0.348534,0.476936,0.467203,-0.366052,0.648274,,,,-0.394221,-0.238074,0.348534,,,,,,,,,
,,,-0.394433,-0.238183,0.348232,0.477152,0.467232,-0.36615,0.648039,,,,-0.394433,-0.238183,0.348232,,,,,,,,,
,,,-0.394459,-0.238235,0.347816,0.477614,0.467173,-0.366182,0.647723,,,,-0.394459,-0.238235,0.347816,,,,,,,,,
,,,-0.394616,-0.238276,0.347525,0.477845,0.467119,-0.366415,0.64746,,,,-0.394616,-0.238276,0.347525,,,,,,,,,
,,,-0.394694,-0.238426,0.347277,0.478014,0.467202,-0.366456,0.647252,,,,-0.394694,-0.238426,0.347277,,,,,,,,,
,,,-0.394781,-0.2385,0.347013,0.478202,0.467218,-0.366637,0.646999,,,,-0.394781,-0.2385,0.347013,,,,,,,,,
,,,-0.394594,-0.238695,0.346731,0.478482,0.467262,-0.366882,0.646622,,,,-0.394594,-0.238695,0.346731,,,,,,,,,
,,,-0.394612,-0.238918,0.346351,0.478603,0.467439,-0.366983,0.646346,,,,-0.394612,-0.238918,0.346351,,,,,,,,,
,,,-0.394691,-0.239028,0.346164,0.478667,0.467552,-0.367104,0.646148,,,,-0.394691,-0.239028,0.346164,,,,,,,,,
,,,-0.394776,-0.239191,0.345975,0.478996,0.467547,-0.367092,0.645915,,,,-0.394776,-0.239191,0.345975,,,,,,,,,
,,,-0.394834,-0.239258,0.345974,0.478971,0.467594,-0.367182,0.645848,,,,-0.394834,-0.239258,0.345974,,,,,,,,,
,,,-0.394893,-0.239244,0.345746,0.479031,0.467668,-0.367246,0.645714,,,,-0.394893,-0.239244,0.345746,,,,,,,,,
,,,-0.394986,-0.239273,0.345546,0.479256,0.467624,-0.367355,0.645517,,,,-0.394986,-0.239273,0.345546,,,,,,,,,
,,,-0.394998,-0.239359,0.345399,0.479401,0.467629,-0.367398,0.645381,,,,-0.394998,-0.239359,0.345399,,,,,,,,,
,,,-0.395076,-0.239487,0.345329,0.479346,0.46776,-0.367456,0.645294,,,,-0.395076,-0.239487,0.345329,,,,,,,,,
,,,-0.395029,-0.239991,0.34495,0.479485,0.467813,-0.367634,0.64505,,,,-0.395029,-0.239991,0.34495,,,,,,,,,
,,,-0.394958,-0.240166,0.344675,0.479762,0.467814,-0.367752,0.644777,,,,-0.394958,-0.240166,0.344675,,,,,,,,,
,,,-0.395004,-0.240332,0.344584,0.479665,0.467945,-0.367925,0.644655,,,,-0.395004,-0.240332,0.344584,,,,,,,,,
,,,-0.394951,-0.24054,0.344373,0.479689,0.468107,-0.367965,0.644497,,,,-0.394951,-0.24054,0.344373,,,,,,,,,
,,,-0.394986,-0.24064,0.34418,0.479896,0.468096,-0.368074,0.644289,,,,-0.394986,-0.24064,0.34418,,,,,,,,,
,,,-0.394953,-0.240782,0.343937,0.480042,0.468237,-0.368169,0.644023,,,,-0.394953,-0.240782,0.343937,,,,,,,,,
,,,-0.394973,-0.24101,0.34371,0.479991,0.468416,-0.368431,0.643781,,,,-0.394973,-0.24101,0.34371,,,,,,,,,
,,,-0.394948,-0.24136,0.343407,0.480194,0.468528,-0.368648,0.643423,,,,-0.394948,-0.24136,0.343407,,,,,,,,,
,,,-0.394866,-0.241728,0.343286,0.48021,0.468725,-0.368797,0.643183,,,,-0.394866,-0.241728,0.343286,,,,,,,,,
,,,-0.39491,-0.24203,0.343218,0.480176,0.468984,-0.368991,0.642909,,,,-0.39491,-0.24203,0.343218,,,,,,,,,
,,,-0.394806,-0.242055,0.342926,0.480418,0.46903,-0.369186,0.642582,,,,-0.394806,-0.242055,0.342926,,,,,,,,,
,,,-0.394786,-0.242255,0.342732,0.480486,0.46922,-0.369367,0.642288,,,,-0.394786,-0.242255,0.342732,,,,,,,,,
,,,-0.394601,-0.242419,0.342504,0.480509,0.469399,-0.3695,0.642063,,,,-0.394601,-0.242419,0.342504,,,,,,,,,
,,,-0.394549,-0.242688,0.342237,0.480559,0.469437,-0.36989,0.641774,,,,-0.394549,-0.242688,0.342237,,,,,,,,,
,,,-0.394649,-0.242905,0.342077,0.480675,0.469611,-0.369928,0.641538,,,,-0.394649,-0.242905,0.342077,,,,,,,,,
,,,-0.394629,-0.243162,0.341887,0.480741,0.469762,-0.37013,0.641261,,,,-0.394629,-0.243162,0.341887,,,,,,,,,
,,,-0.394653,-0.243356,0.341673,0.480855,0.46986,-0.370281,0.641016,,,,-0.394653,-0.243356,0.341673,,,,,,,,,
,,,-0.394706,-0.243569,0.341363,0.481002,0.469958,-0.370529,0.640691,,,,-0.394706,-0.243569,0.341363,,,,,,,,,
,,,-0.394637,-0.243744,0.341141,0.481229,0.470028,-0.370666,0.64039,,,,-0.394637,-0.243744,0.341141,,,,,,,,,
,,,-0.394655,-0.244027,0.340753,0.481226,0.470146,-0.370847,0.640201,,,,-0.394655,-0.244027,0.340753,,,,,,,,,
,,,-0.394771,-0.24409,0.340479,0.48153,0.470079,-0.371136,0.639854,,,,-0.394771,-0.24409,0.340479,,,,,,,,,
,,,-0.39502,-0.244152,0.340177,0.481845,0.470066,-0.371152,0.639617,,,,-0.39502,-0.244152,0.340177,,,,,,,,,
,,,-0.395288,-0.244294,0.339812,0.481979,0.470009,-0.371271,0.639489,,,,-0.395288,-0.244294,0.339812,,,,,,,,,
,,,-0.395282,-0.244213,0.339532,0.48235,0.469826,-0.371429,0.639252,,,,-0.395282,-0.244213,0.339532,,,,,,,,,
,,,-0.395476,-0.244409,0.339195,0.482628,0.469755,-0.371599,0.638995,,,,-0.395476,-0.244409,0.339195,,,,,,,,,
,,,-0.395478,-0.244483,0.338868,0.482712,0.469791,-0.371672,0.638862,,,,-0.395478,-0.244483,0.338868,,,,,,,,,
,,,-0.395658,-0.244529,0.338512,0.483034,0.469639,-0.371876,0.638613,,,,-0.395658,-0.244529,0.338512,,,,,,,,,
,,,-0.395893,-0.244612,0.338178,0.483139,0.469627,-0.372022,0.638457,,,,-0.395893,-0.244612,0.338178,,,,,,,,,
,,,-0.39601,-0.244639,0.337782,0.48348,0.469528,-0.372074,0.638242,,,,-0.39601,-0.244639,0.337782,,,,,,,,,
,,,-0.396187,-0.2446,0.337297,0.483985,0.469313,-0.372383,0.637836,,,,-0.396187,-0.2446,0.337297,,,,,,,,,
,,,-0.396289,-0.244594,0.336853,0.484251,0.469274,-0.372403,0.637651,,,,-0.396289,-0.244594,0.336853,,,,,,,,,
,,,-0.396559,-0.244646,0.336345,0.484603,0.469218,-0.372461,0.637391,,,,-0.396559,-0.244646,0.336345,,,,,,,,,
,,,-0.396792,-0.244649,0.335869,0.485043,0.469046,-0.372689,0.63705,,,,-0.396792,-0.244649,0.335869,,,,,,,,,
,,,-0.396895,-0.244689,0.335392,0.48545,0.468863,-0.372934,0.636731,,,,-0.396895,-0.244689,0.335392,,,,,,,,,
,,,-0.397098,-0.244749,0.334909,0.485848,0.468718,-0.373227,0.636363,,,,-0.397098,-0.244749,0.334909,,,,,,,,,
,,,-0.397175,-0.244774,0.334442,0.486263,0.468628,-0.373309,0.636063,,,,-0.397175,-0.244774,0.334442,,,,,,,,,
,,,-0.397373,-0.244736,0.334015,0.486606,0.468495,-0.373547,0.635759,,,,-0.397373,-0.244736,0.334015,,,,,,,,,
,,,-0.397711,-0.244802,0.333384,0.487078,0.468407,-0.373574,0.635446,,,,-0.397711,-0.244802,0.333384,,,,,,,,,
,,,-0.397925,-0.244812,0.332813,0.487547,0.46821,-0.373963,0.635003,,,,-0.397925,-0.244812,0.332813,,,,,,,,,
,,,-0.398128,-0.244896,0.332338,0.487992,0.468084,-0.374156,0.63464,,,,-0.398128,-0.244896,0.332338,,,,,,,,,
