X_mm,Y_mm,Z_mm
137.0877,387.4368,-128.6250
137.2897,387.4311,-128.8944
137.4892,387.4225,-129.1658
137.6881,387.4130,-129.4376
137.8863,387.4021,-129.7096
138.0822,387.3847,-129.9828
138.2739,387.3564,-130.2580
138.4631,387.3213,-130.5343
138.6519,387.2843,-130.8108
138.8419,387.2462,-131.0861
139.0357,387.2052,-131.3583
139.2342,387.1606,-131.6265
139.4351,387.1143,-131.8926
139.6368,387.0690,-132.1580
139.8403,387.0340,-132.4213
140.0496,387.0331,-132.6774
140.2673,387.0812,-132.9232
140.4898,387.1574,-133.1627
140.7135,387.2386,-133.4009
140.9379,387.3134,-133.6396
141.1639,387.3658,-133.8802
141.3922,387.3860,-134.1239
141.6217,387.3879,-134.3691
141.8515,387.3859,-134.6148
142.0808,387.3852,-134.8605
142.3076,387.3941,-135.1072
142.5287,387.4256,-135.3560
142.7433,387.4826,-135.6070
142.9547,387.5523,-135.8590
143.1656,387.6243,-136.1112
143.3773,387.6924,-136.3631
143.5921,387.7415,-136.6145
143.8124,387.7576,-136.8648
144.0363,387.7512,-137.1144
144.2612,387.7380,-137.3638
144.4857,387.7235,-137.6136
144.7075,387.7067,-137.8654
144.9235,387.6851,-138.1218
145.1337,387.6589,-138.3826
145.3413,387.6305,-138.6454
145.5480,387.6018,-138.9090
145.7521,387.5741,-139.1743
145.9472,387.5497,-139.4462
146.1289,387.5304,-139.7277
146.3026,387.5141,-140.0149
146.4746,387.4984,-140.3033
146.6479,387.4810,-140.5906
146.8275,387.4550,-140.8723
147.0194,387.4119,-141.1429
147.2219,387.3541,-141.4041
147.4285,387.2908,-141.6615
147.6358,387.2309,-141.9184
147.8426,387.1928,-142.1765
148.0486,387.1957,-142.4364
148.2539,387.2321,-142.6977
148.4589,387.2803,-142.9595
148.6632,387.3244,-143.2219
148.8649,387.3445,-143.4867
149.0625,387.3273,-143.7550
149.2575,387.2882,-144.0253
149.4521,387.2446,-144.2961
149.6479,387.2049,-144.5655
149.8507,387.1854,-144.8281
150.0671,387.2065,-145.0768
150.2957,387.2639,-145.3129
150.5290,387.3360,-145.5441
150.7611,387.4078,-145.7770
150.9863,387.4708,-146.0183
151.2023,387.5219,-146.2707
151.4131,387.5664,-146.5292
151.6228,387.6095,-146.7891
151.8324,387.6515,-147.0492
152.0406,387.6877,-147.3106
152.2451,387.7070,-147.5757
152.4444,387.7043,-147.8457
152.6408,387.6893,-148.1183
152.8366,387.6720,-148.3916
153.0319,387.6568,-148.6652
153.2249,387.6527,-148.9400
153.4135,387.6698,-149.2170
153.5985,387.7049,-149.4957
153.7821,387.7468,-149.7750
153.9652,387.7887,-150.0547
154.1468,387.8233,-150.3358
154.3244,387.8400,-150.6201
154.4975,387.8364,-150.9082
154.6682,387.8226,-151.1982
154.8392,387.8065,-151.4881
155.0139,387.7895,-151.7755
155.1989,387.7700,-152.0557
155.3967,387.7475,-152.3271
155.6015,387.7234,-152.5936
155.8076,387.6991,-152.8592
156.0137,387.6784,-153.1246
156.2186,387.6750,-153.3891
156.4211,387.7079,-153.6517
156.6212,387.7751,-153.9123
156.8204,387.8576,-154.1720
157.0196,387.9427,-154.4314
157.2192,388.0228,-154.6910
157.4207,388.0789,-154.9514
157.6254,388.0911,-155.2134
157.8322,388.0697,-155.4765
158.0398,388.0368,-155.7401
158.2474,388.0034,-156.0038
158.4540,387.9782,-156.2685
158.6583,387.9732,-156.5351
158.8600,387.9917,-156.8039
159.0603,388.0221,-157.0738
159.2605,388.0550,-157.3438
159.4606,388.0874,-157.6140
159.6603,388.1172,-157.8848
159.8593,388.1414,-158.1566
160.0574,388.1605,-158.4294
160.2554,388.1776,-158.7025
160.4541,388.1942,-158.9752
160.6551,388.2102,-159.2462
160.8596,388.2255,-159.5146
161.0660,388.2405,-159.7817
161.2728,388.2554,-160.0484
161.4791,388.2722,-160.3154
161.6828,388.2973,-160.5833
161.8817,388.3371,-160.8530
162.0772,388.3876,-161.1240
162.2717,388.4413,-161.3953
162.4663,388.4932,-161.6665
162.6618,388.5322,-161.9372
162.8594,388.5397,-162.2064
163.0594,388.5113,-162.4740
163.2604,388.4647,-162.7408
163.4614,388.4154,-163.0075
163.6611,388.3732,-163.2755
163.8571,388.3535,-163.5470
164.0480,388.3648,-163.8233
164.2360,388.3936,-164.1022
164.4234,388.4259,-164.3815
164.6115,388.4546,-164.6603
164.8027,388.4657,-164.9363
164.9992,388.4456,-165.2074
165.1994,388.4029,-165.4750
165.4007,388.3531,-165.7415
165.6016,388.3023,-166.0083
165.7997,388.2525,-166.2771
165.9911,388.2051,-166.5510
166.1748,388.1606,-166.8307
166.3546,388.1176,-167.1133
166.5335,388.0749,-167.3966
166.7119,388.0329,-167.6802
166.8885,387.9938,-167.9654
167.0615,387.9604,-168.2533
167.2315,387.9318,-168.5436
167.4003,387.9052,-168.8349
167.5690,387.8797,-169.1262
167.7390,387.8599,-169.4165
167.9138,387.8618,-169.7026
168.0961,387.8969,-169.9822
168.2829,387.9517,-170.2579
168.4706,388.0107,-170.5328
168.6577,388.0684,-170.8082
168.8412,388.1187,-171.0870
169.0183,388.1564,-171.3716
169.1913,388.1856,-171.6601
169.3631,388.2124,-171.9496
169.5348,388.2382,-172.2392
169.7071,388.2604,-172.5286
169.8810,388.2729,-172.8173
170.0566,388.2733,-173.1052
170.2333,388.2674,-173.3927
170.4101,388.2599,-173.6801
170.5864,388.2510,-173.9676
170.7605,388.2355,-174.2559
170.9307,388.2084,-174.5457
171.0980,388.1731,-174.8364
171.2645,388.1351,-175.1274
171.4314,388.0977,-175.4181
171.6024,388.0655,-175.7063
171.7848,388.0480,-175.9876
171.9823,388.0498,-176.2596
172.1878,388.0620,-176.5267
172.3952,388.0764,-176.7926
172.6023,388.0904,-177.0586
172.8066,388.0999,-177.3263
173.0007,388.0936,-177.6000
173.1793,388.0636,-177.8826
173.3489,388.0198,-178.1704
173.5164,387.9732,-178.4594
173.6846,387.9284,-178.7480
173.8570,387.8955,-179.0336
174.0405,387.8928,-179.3115
174.2371,387.9259,-179.5801
174.4404,387.9776,-179.8438
174.6451,388.0325,-180.1065
174.8485,388.0833,-180.3705
175.0464,388.1168,-180.6397
175.2358,388.1238,-180.9169
175.4202,388.1153,-181.1988
175.6035,388.1033,-181.4817
175.7866,388.0916,-181.7646
175.9700,388.0867,-182.0460
176.1543,388.1130,-182.3209
176.3402,388.1920,-182.5844
176.5268,388.3047,-182.8404
176.7126,388.4202,-183.0961
176.8926,388.5078,-183.3593
177.0609,388.5387,-183.6378
177.2187,388.5201,-183.9294
177.3721,388.4812,-184.2262
177.5247,388.4400,-184.5240
177.6775,388.4075,-184.8216
177.8311,388.4030,-185.1181
177.9857,388.4371,-185.4130
178.1409,388.4931,-185.7068
178.2963,388.5538,-186.0003
178.4520,388.6151,-186.2937
178.6094,388.6788,-186.5853
178.7746,388.7531,-186.8692
178.9525,388.8447,-187.1402
179.1381,388.9469,-187.4034
179.3256,389.0512,-187.6648
179.5119,389.1520,-187.9269
179.6907,389.2321,-188.1944
179.8501,389.2589,-188.4752
179.9858,389.2222,-188.7716
180.1092,389.1524,-189.0759
180.2300,389.0758,-189.3819
180.3509,388.9997,-189.6880
180.4756,388.9333,-189.9923
180.6147,388.9046,-190.2898
180.7764,388.9348,-190.5762
180.9512,388.9997,-190.8558
181.1291,389.0724,-191.1339
181.3072,389.1454,-191.4120
181.4843,389.2145,-191.6905
181.6562,389.2625,-191.9715
181.8157,389.2613,-192.2584
181.9614,389.2061,-192.5514
182.1005,389.1245,-192.8473
182.2407,389.0406,-193.1425
182.3940,388.9716,-193.4316
182.5746,388.9344,-193.7078
182.7811,388.9277,-193.9713
182.9990,388.9344,-194.2293
183.2183,388.9427,-194.4867
183.4326,388.9450,-194.7473
183.6322,388.9298,-195.0170
183.8128,388.8920,-195.2984
183.9831,388.8418,-195.5861
184.1511,388.7891,-195.8752
184.3195,388.7375,-196.1643
184.4900,388.6934,-196.4526
184.6663,388.6682,-196.7388
184.8491,388.6655,-197.0226
185.0355,388.6745,-197.3050
185.2225,388.6860,-197.5871
185.4083,388.6968,-197.8701
185.5884,388.7037,-198.1564
185.7573,388.7029,-198.4494
185.9170,388.6958,-198.7478
186.0731,388.6862,-199.0484
186.2284,388.6760,-199.3495
186.3816,388.6626,-199.6510
186.5256,388.6348,-199.9547
186.6531,388.5815,-200.2620
186.7690,388.5103,-200.5719
186.8814,388.4336,-200.8826
186.9944,388.3578,-201.1930
187.1133,388.2926,-201.5019
187.2478,388.2556,-201.8063
187.4014,388.2534,-202.1052
187.5653,388.2699,-202.4010
187.7313,388.2903,-202.6961
187.8974,388.3102,-202.9913
188.0630,388.3253,-203.2869
188.2271,388.3289,-203.5834
188.3895,388.3193,-203.8808
188.5512,388.3031,-204.1788
188.7127,388.2859,-204.4768
188.8743,388.2731,-204.7745
189.0362,388.2796,-205.0707
189.1985,388.3175,-205.3645
189.3609,388.3744,-205.6568
189.5232,388.4353,-205.9488
189.6846,388.4945,-206.2414
189.8414,388.5429,-206.5370
189.9877,388.5664,-206.8395
190.1230,388.5636,-207.1491
190.2530,388.5480,-207.4620
190.3821,388.5303,-207.7755
190.5131,388.5192,-208.0870
190.6529,388.5384,-208.3890
190.8077,388.6102,-208.6746
190.9723,388.7177,-208.9490
191.1395,388.8350,-209.2202
191.3060,388.9499,-209.4922
191.4676,389.0451,-209.7701
191.6182,389.0955,-210.0610
191.7574,389.0990,-210.3652
191.8912,389.0801,-210.6758
192.0240,389.0566,-210.9875
192.1578,389.0332,-211.2988
192.2966,389.0114,-211.6080
192.4441,388.9928,-211.9132
192.5985,388.9767,-212.2153
192.7553,388.9614,-212.5163
192.9125,388.9463,-212.8171
193.0702,388.9312,-213.1178
193.2293,388.9158,-213.4176
193.3912,388.8999,-213.7158
193.5556,388.8834,-214.0127
193.7211,388.8669,-214.3090
193.8866,388.8505,-214.6052
194.0499,388.8361,-214.9025
194.2026,388.8303,-215.2047
194.3375,388.8388,-215.5151
194.4615,388.8560,-215.8306
194.5829,388.8752,-216.1473
194.7042,388.8943,-216.4639
194.8285,388.9102,-216.7790
194.9663,388.9115,-217.0867
195.1273,388.8881,-217.3816
195.3039,388.8481,-217.6679
195.4850,388.8037,-217.9518
195.6666,388.7588,-218.2353
195.8460,388.7138,-218.5199
196.0146,388.6680,-218.8101
196.1641,388.6205,-219.1100
196.3001,388.5718,-219.4167
196.4320,388.5227,-219.7255
196.5637,388.4747,-220.0340
196.6972,388.4413,-220.3358
196.8380,388.4740,-220.6070
196.9907,388.6202,-220.8249
197.1506,388.8424,-221.0064
197.3117,389.0860,-221.1778
197.4723,389.3324,-221.3483
197.6321,389.5784,-221.5195
197.7911,389.8143,-221.6967
197.9490,390.0022,-221.9003
198.1056,390.1018,-222.1512
198.2611,390.1329,-222.4381
198.4162,390.1397,-222.7377
198.5712,390.1425,-223.0394
198.7260,390.1462,-223.3412
198.8797,390.1547,-223.6434
199.0314,390.1720,-223.9462
199.1814,390.1961,-224.2495
199.3308,390.2227,-224.5530
199.4798,390.2489,-224.8567
199.6275,390.2711,-225.1611
199.7723,390.2837,-225.4673
199.9140,390.2856,-225.7752
200.0541,390.2822,-226.0840
200.1940,390.2778,-226.3930
200.3339,390.2739,-226.7019
200.4737,390.2730,-227.0109
200.6129,390.2794,-227.3199
200.7516,390.2939,-227.6290
200.8899,390.3122,-227.9382
201.0277,390.3297,-228.2475
201.1635,390.3386,-228.5572
201.2944,390.3272,-228.8680
201.4201,390.2935,-229.1799
201.5434,390.2488,-229.4922
201.6663,390.2017,-229.8045
201.7885,390.1542,-230.1171
201.9066,390.1060,-230.4310
202.0176,390.0566,-230.7473
202.1239,390.0062,-231.0651
202.2291,389.9555,-231.3833
202.3353,389.9057,-231.7012
202.4462,389.8606,-232.0180
202.5654,389.8243,-232.3328
202.6910,389.7947,-232.6462
202.8188,389.7674,-232.9590
202.9474,389.7398,-233.2714
203.0779,389.7080,-233.5822
203.2145,389.6627,-233.8878
203.3597,389.5983,-234.1861
203.5099,389.5229,-234.4801
203.6615,389.4453,-234.7730
203.8134,389.3676,-235.0658
203.9645,389.2909,-235.3592
204.1106,389.2188,-235.6560
204.2477,389.1544,-235.9587
204.3789,389.0953,-236.2654
204.5086,389.0378,-236.5731
204.6380,388.9829,-236.8808
204.7662,388.9435,-237.1877
204.8900,388.9502,-237.4927
205.0077,389.0180,-237.7949
205.1216,389.1198,-238.0955
205.2344,389.2287,-238.3958
205.3468,389.3375,-238.6964
205.4586,389.4377,-238.9982
205.5690,389.5002,-239.3046
205.6774,389.5008,-239.6180
205.7848,389.4639,-239.9355
205.8921,389.4187,-240.2537
206.0003,389.3744,-240.5716
206.1132,389.3418,-240.8868
206.2397,389.3442,-241.1943
206.3840,389.3933,-241.4915
206.5378,389.4684,-241.7828
206.6935,389.5491,-242.0730
206.8479,389.6295,-242.3639
206.9954,389.7058,-242.6585
207.1253,389.7712,-242.9626
207.2341,389.8232,-243.2781
207.3318,389.8681,-243.5994
207.4271,389.9110,-243.9220
207.5231,389.9492,-244.2446
207.6232,389.9672,-244.5659
207.7303,389.9515,-244.8851
207.8418,389.9148,-245.2028
207.9546,389.8729,-245.5202
208.0681,389.8318,-245.8370
208.1855,389.8020,-246.1505
208.3166,389.8141,-246.4521
208.4680,389.8893,-246.7354
208.6310,390.0016,-247.0079
208.7963,390.1221,-247.2780
208.9614,390.2429,-247.5483
209.1238,390.3567,-247.8211
209.2751,390.4383,-248.1049
209.4074,390.4644,-248.4072
209.5267,390.4525,-248.7217
209.6424,390.4298,-249.0397
209.7589,390.4062,-249.3576
209.8819,390.3861,-249.6724
210.0229,390.3763,-249.9788
210.1865,390.3795,-250.2744
210.3623,390.3898,-250.5642
210.5405,390.4015,-250.8528
210.7177,390.4125,-251.1419
210.8883,390.4183,-251.4342
211.0433,390.4118,-251.7343
211.1811,390.3917,-252.0427
211.3103,390.3648,-252.3553
211.4378,390.3369,-252.6686
211.5659,390.3146,-252.9807
211.6969,390.3200,-253.2871
211.8333,390.3789,-253.5821
211.9740,390.4833,-253.8674
212.1163,390.6049,-254.1491
212.2574,390.7204,-254.4324
212.3928,390.7986,-254.7247
212.5192,390.8175,-255.0312
212.6402,390.8009,-255.3460
212.7601,390.7763,-255.6625
212.8790,390.7514,-255.9794
212.9932,390.7278,-256.2979
213.0955,390.7081,-256.6202
213.1840,390.6928,-256.9471
213.2655,390.6797,-257.2762
213.3457,390.6669,-257.6057
213.4268,390.6534,-257.9349
213.5131,390.6371,-258.2623
213.6103,390.6148,-258.5862
213.7177,390.5869,-258.9066
213.8298,390.5565,-259.2254
213.9425,390.5257,-259.5440
214.0528,390.4960,-259.8632
214.1518,390.4718,-260.1858
214.2312,390.4571,-260.5141
214.2977,390.4488,-260.8462
214.3608,390.4423,-261.1792
214.4257,390.4376,-261.5116
214.5017,390.4413,-261.8399
214.6015,390.4630,-262.1596
214.7245,390.5022,-262.4707
214.8582,390.5493,-262.7779
214.9938,390.5977,-263.0844
215.1283,390.6420,-263.3913
215.2567,390.6677,-263.7011
215.3745,390.6605,-264.0157
215.4845,390.6298,-264.3336
215.5921,390.5917,-264.6526
215.6997,390.5536,-264.9715
215.8099,390.5229,-265.2892
215.9283,390.5171,-265.6029
216.0587,390.5471,-265.9107
216.1958,390.5974,-266.2150
216.3346,390.6522,-266.5186
216.4733,390.7067,-266.8220
216.6096,390.7550,-267.1264
216.7354,390.7760,-267.4350
216.8438,390.7525,-267.7502
216.9416,390.7021,-268.0693
217.0371,390.6458,-268.3891
217.1336,390.5923,-268.7087
217.2363,390.5543,-269.0262
217.3521,390.5493,-269.3394
217.4803,390.5761,-269.6484
217.6143,390.6170,-269.9553
217.7493,390.6605,-270.2619
217.8822,390.7030,-270.5692
218.0053,390.7397,-270.8805
218.1099,390.7657,-271.1991
218.2000,390.7834,-271.5235
218.2855,390.7976,-271.8497
218.3746,390.8078,-272.1747
218.4776,390.8068,-272.4947
218.5999,390.7904,-272.8079
218.7328,390.7654,-273.1172
218.8680,390.7382,-273.4256
219.0017,390.7077,-273.7340
219.1279,390.6633,-274.0428
219.2410,390.5949,-274.3522
219.3449,390.5100,-274.6620
219.4461,390.4203,-274.9719
219.5469,390.3315,-275.2820
219.6489,390.2531,-275.5926
219.7545,390.2072,-275.9048
219.8655,390.2062,-276.2192
219.9794,390.2305,-276.5345
220.0939,390.2603,-276.8501
220.2070,390.2908,-277.1660
220.3130,390.3227,-277.4840
220.4062,390.3569,-277.8056
220.4902,390.3929,-278.1297
220.5714,390.4295,-278.4546
220.6524,390.4660,-278.7795
220.7344,390.4995,-279.1042
220.8208,390.5187,-279.4275
220.9157,390.5105,-279.7485
221.0173,390.4801,-280.0675
221.1214,390.4413,-280.3857
221.2259,390.4011,-280.7038
221.3306,390.3610,-281.0218
221.4367,390.3222,-281.3394
221.5449,390.2854,-281.6566
221.6544,390.2498,-281.9734
221.7641,390.2146,-282.2902
221.8738,390.1792,-282.6070
221.9831,390.1430,-282.9237
222.0910,390.1025,-283.2404
222.1965,390.0543,-283.5568
222.3001,390.0006,-283.8730
222.4030,389.9453,-284.1892
222.5056,389.8918,-284.5054
222.6073,389.8524,-284.8206
222.7066,389.8579,-285.1326
222.8024,389.9260,-285.4399
222.8965,390.0294,-285.7442
222.9901,390.1392,-286.0483
223.0820,390.2422,-286.3547
223.1701,390.3288,-286.6667
223.2539,390.3982,-286.9846
223.3358,390.4593,-287.3053
223.4175,390.5187,-287.6265
223.4997,390.5750,-287.9477
223.5842,390.6168,-288.2692
223.6727,390.6299,-288.5913
223.7648,390.6176,-288.9137
223.8583,390.5950,-289.2363
223.9522,390.5706,-289.5589
224.0479,390.5480,-289.8810
224.1519,390.5334,-290.2004
224.2694,390.5320,-290.5155
224.3953,390.5385,-290.8279
224.5229,390.5468,-291.1397
224.6495,390.5553,-291.4518
224.7701,390.5644,-291.7660
224.8782,390.5745,-292.0845
224.9743,390.5859,-292.4069
225.0652,390.5979,-292.7311
225.1547,390.6119,-293.0555
225.2417,390.6352,-293.3792
225.3234,390.6795,-293.7015
225.3995,390.7460,-294.0220
225.4730,390.8233,-294.3416
225.5462,390.9027,-294.6610
225.6204,390.9785,-294.9807
225.6985,391.0378,-295.3018
225.7828,391.0696,-295.6252
225.8707,391.0848,-295.9499
225.9594,391.0960,-296.2750
226.0474,391.1033,-296.6000
226.1321,391.0936,-296.9246
226.2111,391.0556,-297.2485
226.2863,390.9996,-297.5719
226.3605,390.9392,-297.8953
226.4346,390.8792,-298.2188
226.5095,390.8235,-298.5427
226.5868,390.7791,-298.8675
226.6670,390.7484,-299.1933
226.7489,390.7252,-299.5197
226.8312,390.7039,-299.8461
226.9153,390.6876,-300.1716
227.0078,390.6935,-300.4923
227.1155,390.7391,-300.8044
227.2346,390.8142,-301.1097
227.3576,390.8989,-301.4129
227.4806,390.9827,-301.7161
227.5995,391.0533,-302.0221
227.7078,391.0913,-302.3348
227.8038,391.0921,-302.6552
227.8936,391.0740,-302.9795
227.9819,391.0519,-303.3045
228.0699,391.0280,-303.6295
228.1569,390.9965,-303.9537
228.2418,390.9500,-304.2764
228.3248,390.8900,-304.5979
228.4069,390.8246,-304.9188
228.4888,390.7581,-305.2396
228.5704,390.6922,-305.5606
228.6512,390.6290,-305.8824
228.7308,390.5706,-306.2053
228.8095,390.5158,-306.5292
228.8878,390.4623,-306.8533
228.9655,390.4113,-307.1776
229.0399,390.3735,-307.5023
229.1057,390.3722,-307.8277
229.1605,390.4173,-308.1537
229.2094,390.4875,-308.4800
229.2573,390.5629,-308.8062
229.3057,390.6358,-309.1327
229.3570,390.6938,-309.4599
229.4139,390.7208,-309.7888
229.4759,390.7189,-310.1192
229.5402,390.7044,-310.4501
229.6056,390.6881,-310.7811
229.6757,390.6755,-311.1106
229.7609,390.6752,-311.4358
229.8669,390.6918,-311.7549
229.9848,390.7180,-312.0704
230.1051,390.7460,-312.3852
230.2242,390.7723,-312.7003
230.3353,390.7885,-313.0175
230.4284,390.7822,-313.3391
230.5026,390.7525,-313.6654
230.5678,390.7118,-313.9939
230.6311,390.6690,-314.3229
230.6940,390.6283,-314.6519
230.7556,390.5996,-314.9811
230.8146,390.5999,-315.3105
230.8705,390.6328,-315.6401
230.9249,390.6820,-315.9697
230.9793,390.7346,-316.2992
231.0352,390.7871,-316.6284
231.0989,390.8381,-316.9560
231.1774,390.8858,-317.2807
231.2687,390.9308,-317.6027
231.3650,390.9746,-317.9238
231.4615,391.0171,-318.2448
231.5538,391.0537,-318.5671
231.6352,391.0755,-318.8928
231.7037,391.0798,-319.2225
231.7654,391.0750,-319.5541
231.8256,391.0692,-319.8862
231.8858,391.0671,-320.2182
231.9459,391.0730,-320.5501
232.0059,391.0864,-320.8820
232.0660,391.1029,-321.2138
232.1265,391.1199,-321.5454
232.1891,391.1359,-321.8767
232.2582,391.1484,-322.2066
232.3361,391.1564,-322.5347
232.4188,391.1618,-322.8618
232.5026,391.1665,-323.1887
232.5862,391.1704,-323.5155
232.6686,391.1703,-323.8425
232.7482,391.1612,-324.1699
232.8251,391.1431,-324.4977
232.9006,391.1208,-324.8256
232.9758,391.0976,-325.1536
233.0500,391.0746,-325.4818
233.1198,391.0523,-325.8108
233.1823,391.0315,-326.1414
233.2402,391.0116,-326.4730
233.2971,390.9920,-326.8048
233.3547,390.9733,-327.1363
233.4176,390.9597,-327.4665
233.4946,390.9599,-327.7931
233.5893,390.9773,-328.1151
233.6935,391.0037,-328.4346
233.7996,391.0322,-328.7535
233.9047,391.0622,-329.0726
234.0047,391.0986,-329.3923
234.0960,391.1460,-329.7132
234.1815,391.2007,-330.0348
234.2654,391.2573,-330.3566
234.3483,391.3128,-330.6788
234.4270,391.3614,-331.0025
234.4970,391.3958,-331.3296
234.5587,391.4166,-331.6598
234.6166,391.4313,-331.9914
234.6739,391.4447,-332.3232
234.7311,391.4559,-332.6550
234.7887,391.4573,-332.9864
234.8469,391.4406,-333.3171
234.9056,391.4097,-333.6471
234.9643,391.3739,-333.9770
235.0220,391.3387,-334.3070
235.0741,391.3110,-334.6379
235.1136,391.3005,-334.9708
235.1397,391.3082,-335.3058
235.1601,391.3235,-335.6416
235.1833,391.3337,-335.9772
235.2151,391.3293,-336.3118
235.2559,391.3099,-336.6452
235.3008,391.2835,-336.9781
235.3468,391.2564,-337.3109
235.3946,391.2337,-337.6435
235.4484,391.2263,-337.9749
235.5109,391.2408,-338.3048
235.5784,391.2680,-338.6338
235.6471,391.2980,-338.9626
235.7157,391.3279,-339.2914
235.7833,391.3550,-339.6203
235.8459,391.3689,-339.9501
235.8993,391.3586,-340.2812
235.9456,391.3296,-340.6133
235.9893,391.2939,-340.9459
236.0324,391.2571,-341.2785
236.0741,391.2192,-341.6111
236.1096,391.1773,-341.9439
236.1348,391.1287,-342.2768
236.1538,391.0762,-342.6098
236.1714,391.0231,-342.9429
236.1892,390.9739,-343.2762
236.2082,390.9423,-343.6103
236.2293,390.9398,-343.9458
236.2517,390.9550,-344.2820
236.2743,390.9741,-344.6184
236.2972,390.9906,-344.9548
236.3209,390.9940,-345.2907
236.3461,390.9739,-345.6258
236.3724,390.9368,-345.9602
236.3993,390.8944,-346.2943
236.4295,390.8560,-346.6267
236.4769,390.8429,-346.9503
236.5636,390.8882,-347.2530
236.6925,390.9963,-347.5324
236.8419,391.1349,-347.8004
236.9948,391.2788,-348.0664
237.1410,391.4114,-348.3361
237.2572,391.4938,-348.6226
237.3244,391.4947,-348.9354
237.3620,391.4463,-349.2636
237.3930,391.3873,-349.5951
237.4234,391.3302,-349.9271
237.4530,391.2884,-350.2592
237.4809,391.2828,-350.5917
237.5068,391.3168,-350.9244
237.5317,391.3704,-351.2572
237.5564,391.4277,-351.5900
237.5816,391.4818,-351.9230
237.6094,391.5188,-352.2565
237.6422,391.5232,-352.5906
237.6790,391.5006,-352.9253
237.7175,391.4676,-353.2603
237.7568,391.4340,-353.5951
237.7998,391.4084,-353.9291
237.8539,391.4080,-354.2604
237.9231,391.4421,-354.5876
238.0007,391.4955,-354.9126
238.0789,391.5510,-355.2376
238.1510,391.5969,-355.5645
238.2106,391.6221,-355.8956
238.2585,391.6285,-356.2304
238.3015,391.6266,-356.5668
238.3435,391.6232,-356.9036
238.3854,391.6190,-357.2404
238.4268,391.6110,-357.5771
238.4671,391.5948,-357.9137
238.5061,391.5699,-358.2500
238.5447,391.5410,-358.5863
238.5833,391.5112,-358.9225
238.6232,391.4810,-359.2586
238.6673,391.4499,-359.5941
238.7173,391.4175,-359.9287
238.7707,391.3845,-360.2627
238.8248,391.3521,-360.5968
238.8785,391.3235,-360.9312
238.9312,391.3025,-361.2662
238.9830,391.2881,-361.6019
239.0345,391.2765,-361.9378
239.0860,391.2655,-362.2738
239.1370,391.2565,-362.6099
239.1857,391.2558,-362.9461
239.2306,391.2695,-363.2826
239.2729,391.2929,-363.6192
239.3144,391.3188,-363.9559
239.3557,391.3439,-364.2927
239.3963,391.3625,-364.6295
239.4351,391.3641,-364.9665
239.4719,391.3458,-365.3037
239.5076,391.3171,-365.6409
239.5432,391.2865,-365.9782
239.5791,391.2576,-366.3156
239.6162,391.2375,-366.6531
239.6551,391.2325,-366.9909
239.6952,391.2381,-367.3289
239.7358,391.2466,-367.6670
239.7759,391.2534,-368.0050
239.8140,391.2499,-368.3430
239.8485,391.2294,-368.6808
239.8810,391.1986,-369.0185
239.9132,391.1656,-369.3562
239.9454,391.1358,-369.6937
239.9779,391.1225,-370.0307
240.0108,391.1412,-370.3664
240.0441,391.1876,-370.7009
240.0778,391.2427,-371.0350
240.1139,391.2872,-371.3693
240.1555,391.3031,-371.7042
240.2028,391.2891,-372.0396
240.2528,391.2608,-372.3753
240.3007,391.2302,-372.7111
240.3364,391.2018,-373.0479
240.3485,391.1780,-373.3863
240.3412,391.1579,-373.7260
240.3267,391.1392,-374.0662
240.3115,391.1214,-374.4064
240.2999,391.1086,-374.7464
240.3010,391.1136,-375.0852
240.3204,391.1448,-375.4223
240.3505,391.1912,-375.7584
240.3826,391.2411,-376.0943
240.4124,391.2922,-376.4301
240.4316,391.3474,-376.7655
240.4337,391.4094,-377.1004
240.4255,391.4753,-377.4349
240.4150,391.5419,-377.7694
240.4056,391.6078,-378.1040
240.4034,391.6695,-378.4390
240.4165,391.7225,-378.7747
240.4447,391.7672,-379.1111
240.4796,391.8080,-379.4479
240.5158,391.8481,-379.7848
240.5518,391.8875,-380.1216
240.5859,391.9222,-380.4589
240.6138,391.9421,-380.7971
240.6332,391.9411,-381.1368
240.6479,391.9282,-381.4773
240.6619,391.9127,-381.8179
240.6795,391.8978,-382.1579
240.7137,391.8861,-382.4956
240.7763,391.8802,-382.8291
240.8584,391.8783,-383.1596
240.9463,391.8766,-383.4891
241.0349,391.8687,-383.8181
241.1233,391.8453,-384.1459
241.2115,391.8044,-384.4724
241.2996,391.7548,-384.7982
241.3874,391.7040,-385.1238
241.4677,391.6598,-385.4490
241.5130,391.6461,-385.7721
241.4936,391.6880,-386.0909
241.4244,391.7724,-386.4060
241.3379,391.8710,-386.7199
241.2523,391.9660,-387.0349
241.1849,392.0351,-387.3561
241.1492,392.0593,-387.6878
241.1355,392.0528,-388.0264
241.1284,392.0373,-388.3670
241.1225,392.0215,-388.7078
241.1182,392.0124,-389.0482
241.1191,392.0260,-389.3867
241.1271,392.0723,-389.7226
241.1392,392.1373,-390.0569
241.1521,392.2064,-390.3909
241.1653,392.2743,-390.7246
241.1824,392.3277,-391.0556
241.2153,392.3224,-391.3758
241.2738,392.2238,-391.6779
241.3480,392.0696,-391.9688
241.4260,391.9031,-392.2572
241.5048,391.7360,-392.5454
241.5822,391.5727,-392.8347
241.6500,391.4293,-393.1303
241.6922,391.3360,-393.4418
