X_mm,Y_mm,Z_mm
42.7635,501.5658,-155.0926
42.5012,501.5190,-154.8934
42.2385,501.4658,-154.6956
41.9814,501.4193,-154.4908
41.7345,501.3914,-154.2711
41.4946,501.3741,-154.0412
41.2558,501.3523,-153.8099
41.0150,501.3241,-153.5811
40.7697,501.3002,-153.3571
40.5185,501.2875,-153.1386
40.2669,501.2796,-152.9201
40.0200,501.2692,-152.6962
39.7776,501.2574,-152.4674
39.5416,501.2483,-152.2334
39.3256,501.2451,-151.9856
39.1444,501.2511,-151.7150
38.9765,501.2671,-151.4379
38.7785,501.2914,-151.1854
38.5438,501.3190,-150.9594
38.2994,501.3402,-150.7376
38.0569,501.3392,-150.5149
37.8096,501.3022,-150.3033
37.5580,501.2435,-150.0989
37.3096,501.1945,-149.8862
37.0620,501.1617,-149.6672
36.8091,501.1356,-149.4524
36.5553,501.1167,-149.2391
36.3023,501.1157,-149.0301
36.0356,501.1428,-148.8512
35.7497,501.1897,-148.7074
35.4629,501.2239,-148.5587
35.1896,501.2307,-148.3778
34.9291,501.2257,-148.1724
34.6779,501.2165,-147.9545
34.4321,501.1987,-147.7312
34.1847,501.1832,-147.5099
33.9289,501.1811,-147.2981
33.6648,501.1806,-147.0968
33.4042,501.1616,-146.8954
33.1592,501.1150,-146.6818
32.9194,501.0635,-146.4638
32.6666,501.0373,-146.2561
32.4055,501.0281,-146.0531
32.1446,501.0154,-145.8481
31.8792,500.9977,-145.6489
31.6111,500.9771,-145.4530
31.3526,500.9557,-145.2462
31.1147,500.9314,-145.0184
30.8968,500.8917,-144.7738
30.6801,500.8387,-144.5315
30.4429,500.7829,-144.3138
30.1879,500.7272,-144.1174
29.9291,500.6798,-143.9225
29.6725,500.6563,-143.7261
29.4263,500.6900,-143.5251
29.1977,500.7740,-143.3151
28.9703,500.8445,-143.1111
28.7185,500.8626,-142.9349
28.4519,500.8525,-142.7711
28.1896,500.8333,-142.5933
27.9363,500.8135,-142.3966
27.6986,500.7841,-142.2037
27.4990,500.7192,-142.0398
27.3285,500.6486,-141.9038
27.1609,500.6206,-141.7755
26.9997,500.6141,-141.6823
26.8453,500.5765,-141.6202
26.7406,500.5250,-141.5303
26.7071,500.5052,-141.4463
26.6822,500.4960,-141.4165
26.6253,500.4933,-141.3915
26.5599,500.5105,-141.3478
26.5209,500.5267,-141.3301
26.5120,500.5324,-141.3328
26.4701,500.5350,-141.3462
26.3602,500.4876,-141.3344
26.2740,500.3688,-141.2780
26.2842,500.2601,-141.2083
26.3682,500.2094,-141.1757
26.4181,500.2012,-141.1684
26.3828,500.1756,-141.1285
26.3374,500.1092,-141.0751
26.2895,500.0195,-140.9911
26.2895,499.9091,-140.8505
26.4001,499.7828,-140.7131
26.5548,499.6113,-140.6007
26.6871,499.3896,-140.4724
26.7854,499.1599,-140.3176
26.8572,498.9493,-140.1713
26.8914,498.7563,-140.0464
26.8546,498.5633,-139.9060
26.8378,498.3875,-139.7120
26.9009,498.2538,-139.4598
26.9970,498.1181,-139.1941
27.0932,497.9280,-138.9644
27.1915,497.7011,-138.7658
27.3063,497.4840,-138.5597
27.4442,497.2938,-138.3366
27.5727,497.1113,-138.1059
27.6656,496.9046,-137.8980
27.7389,496.6658,-137.7284
27.8339,496.4307,-137.5527
27.9526,496.2314,-137.3376
28.0564,496.0658,-137.0807
28.1433,495.8992,-136.8160
28.2263,495.6913,-136.5912
28.3012,495.4389,-136.4136
28.3733,495.1730,-136.2455
28.4505,494.9080,-136.0695
28.5318,494.6422,-135.8910
28.6121,494.3838,-135.7009
28.6814,494.1353,-135.4938
28.7464,493.8961,-135.2754
28.8292,493.6707,-135.0497
28.9211,493.4539,-134.8182
28.9969,493.2338,-134.5830
29.0653,493.0099,-134.3480
29.1461,492.7908,-134.1140
29.2336,492.5741,-133.8859
29.3083,492.3359,-133.6826
29.3676,492.0681,-133.5077
29.4362,491.8010,-133.3342
29.5337,491.5631,-133.1359
29.6403,491.3466,-132.9132
29.7344,491.1303,-132.6821
29.8333,490.9026,-132.4661
29.9548,490.6617,-132.2762
30.0850,490.4174,-132.0931
30.2101,490.1817,-131.8957
30.3400,489.9625,-131.6838
30.4812,489.7572,-131.4654
30.6188,489.5462,-131.2503
30.7429,489.3195,-131.0416
30.8589,489.0863,-130.8338
30.9713,488.8583,-130.6193
31.0788,488.6451,-130.3894
31.1811,488.4472,-130.1435
31.2825,488.2466,-129.8993
31.3833,488.0286,-129.6705
31.4684,487.7951,-129.4516
31.5235,487.5507,-129.2347
31.5597,487.3012,-129.0174
31.5953,487.0537,-128.7973
31.6407,486.8134,-128.5714
31.6957,486.5789,-128.3414
31.7529,486.3401,-128.1171
31.8060,486.0874,-127.9080
31.8558,485.8241,-127.7103
31.9067,485.5605,-127.5128
31.9618,485.3030,-127.3084
32.0215,485.0513,-127.0979
32.0863,484.8046,-126.8833
32.1536,484.5591,-126.6691
32.2138,484.3012,-126.4719
32.2593,484.0201,-126.3050
32.2971,483.7272,-126.1531
32.3400,483.4439,-125.9883
32.3957,483.1825,-125.7945
32.4637,482.9382,-125.5804
32.5474,482.7061,-125.3579
32.6498,482.4859,-125.1307
32.7603,482.2705,-124.9019
32.8611,482.0488,-124.6759
32.9410,481.8135,-124.4558
33.0063,481.5682,-124.2403
33.0693,481.3190,-124.0279
33.1368,481.0679,-123.8191
33.2096,480.8154,-123.6137
33.2895,480.5621,-123.4123
33.3799,480.3080,-123.2166
33.4811,480.0549,-123.0256
33.5995,479.8096,-122.8383
33.7504,479.5823,-122.6559
33.9298,479.3716,-122.4769
34.1003,479.1588,-122.2935
34.2312,478.9289,-122.0989
34.3338,478.6864,-121.8967
34.4263,478.4400,-121.6922
34.5133,478.1919,-121.4869
34.5975,477.9435,-121.2808
34.6843,477.6987,-121.0720
34.7793,477.4619,-120.8580
34.8812,477.2326,-120.6387
34.9811,477.0044,-120.4171
35.0727,476.7729,-120.1953
35.1590,476.5383,-119.9745
35.2431,476.2994,-119.7577
35.3253,476.0534,-119.5483
35.4053,475.8026,-119.3439
35.4819,475.5538,-119.1362
35.5514,475.3147,-118.9160
35.6133,475.0862,-118.6821
35.6712,474.8615,-118.4427
35.7264,474.6318,-118.2079
35.7781,474.3912,-117.9836
35.8289,474.1422,-117.7684
35.8876,473.8875,-117.5650
35.9683,473.6242,-117.3859
36.0725,473.3534,-117.2318
36.1734,473.0909,-117.0716
36.2396,472.8566,-116.8685
36.2702,472.6513,-116.6204
36.2965,472.4561,-116.3598
36.3630,472.2516,-116.1242
36.4912,472.0303,-115.9300
36.6520,471.7986,-115.7582
36.8051,471.5622,-115.5847
36.9280,471.3203,-115.3973
37.0231,471.0736,-115.1972
37.1070,470.8249,-114.9919
37.1901,470.5759,-114.7860
37.2747,470.3268,-114.5808
37.3603,470.0770,-114.3770
37.4461,469.8233,-114.1785
37.5317,469.5626,-113.9895
37.6135,469.2967,-113.8066
37.6780,469.0292,-113.6221
37.7101,468.7617,-113.4308
37.7178,468.4950,-113.2337
37.7288,468.2335,-113.0338
37.7836,467.9901,-112.8313
37.9055,467.7733,-112.6256
38.0660,467.5704,-112.4196
38.2334,467.3631,-112.2204
38.3979,467.1419,-112.0345
38.5584,466.9094,-111.8584
38.7083,466.6704,-111.6839
38.8288,466.4225,-111.5042
38.9094,466.1632,-111.3168
38.9679,465.8977,-111.1250
39.0226,465.6314,-110.9318
39.0788,465.3661,-110.7374
39.1373,465.1021,-110.5422
39.1996,464.8390,-110.3473
39.2757,464.5781,-110.1568
39.3785,464.3213,-109.9748
39.5042,464.0680,-109.8001
39.6362,463.8162,-109.6270
39.7552,463.5646,-109.4474
39.8440,463.3131,-109.2535
39.9044,463.0617,-109.0460
39.9516,462.8126,-108.8303
39.9916,462.5735,-108.6033
40.0231,462.3517,-108.3584
40.0501,462.1412,-108.1022
40.0831,461.9291,-107.8503
40.1387,461.7015,-107.6217
40.2244,461.4530,-107.4245
40.3252,461.1938,-107.2427
40.4231,460.9356,-107.0566
40.5114,460.6828,-106.8586
40.5938,460.4332,-106.6533
40.6749,460.1843,-106.4465
40.7560,459.9351,-106.2400
40.8386,459.6861,-106.0343
40.9302,459.4388,-105.8318
41.0437,459.1959,-105.6371
41.1818,458.9580,-105.4511
41.3313,458.7223,-105.2692
41.4764,458.4859,-105.0853
41.6033,458.2460,-104.8943
41.7075,458.0019,-104.6943
41.7969,457.7554,-104.4891
41.8701,457.5075,-104.2801
41.9192,457.2581,-104.0662
41.9518,457.0076,-103.8490
41.9797,456.7568,-103.6310
42.0092,456.5050,-103.4144
42.0483,456.2494,-103.2049
42.1031,455.9877,-103.0067
42.1677,455.7224,-102.8155
42.2377,455.4566,-102.6268
42.3196,455.1925,-102.4416
42.4193,454.9306,-102.2617
42.5293,454.6700,-102.0853
42.6416,454.4084,-101.9115
42.7537,454.1435,-101.7426
42.8653,453.8750,-101.5792
42.9766,453.6048,-101.4183
43.0860,453.3351,-101.2556
43.1897,453.0682,-101.0854
43.2853,452.8052,-100.9044
43.3757,452.5444,-100.7172
43.4613,452.2837,-100.5279
43.5370,452.0217,-100.3365
43.6007,451.7582,-100.1425
43.6582,451.4939,-99.9474
43.7149,451.2292,-99.7523
43.7728,450.9640,-99.5584
43.8324,450.6984,-99.3655
43.8922,450.4332,-99.1723
43.9494,450.1726,-98.9734
43.9999,449.9230,-98.7602
44.0429,449.6862,-98.5308
44.0869,449.4545,-98.2966
44.1521,449.2186,-98.0762
44.2540,448.9732,-97.8817
44.3784,448.7220,-97.7030
44.5062,448.4698,-97.5263
44.6273,448.2191,-97.3434
44.7375,447.9708,-97.1505
44.8410,447.7234,-96.9523
44.9417,447.4740,-96.7552
45.0389,447.2192,-96.5635
45.1327,446.9587,-96.3776
45.2248,446.6957,-96.1942
45.3167,446.4336,-96.0094
45.4087,446.1742,-95.8209
45.5007,445.9174,-95.6289
45.5897,445.6612,-95.4352
45.6652,445.4030,-95.2398
45.7172,445.1412,-95.0419
45.7534,444.8769,-94.8424
45.7878,444.6116,-94.6435
45.8345,444.3454,-94.4496
45.9023,444.0779,-94.2641
45.9833,443.8096,-94.0835
46.0676,443.5418,-93.9034
46.1540,443.2772,-93.7198
46.2433,443.0177,-93.5303
46.3340,442.7612,-93.3374
46.4223,442.5028,-93.1461
46.5036,442.2384,-92.9605
46.5775,441.9671,-92.7815
46.6484,441.6921,-92.6066
46.7224,441.4146,-92.4374
46.8035,441.1338,-92.2775
46.8901,440.8503,-92.1247
46.9781,440.5662,-91.9738
47.0631,440.2836,-91.8188
47.1407,440.0048,-91.6541
47.2112,439.7297,-91.4798
47.2814,439.4568,-91.3024
47.3664,439.1868,-91.1315
47.4847,438.9223,-90.9765
47.6357,438.6632,-90.8371
47.8005,438.4067,-90.7040
47.9584,438.1514,-90.5658
48.0804,437.8994,-90.4035
48.1471,437.6522,-90.2042
48.1823,437.4070,-89.9843
48.2155,437.1584,-89.7656
48.2587,436.9015,-89.5590
48.3120,436.6369,-89.3641
48.3687,436.3691,-89.1736
48.4215,436.1026,-88.9805
48.4661,435.8394,-88.7809
48.5053,435.5789,-88.5768
48.5500,435.3195,-88.3739
48.6199,435.0614,-88.1806
48.7262,434.8049,-88.0014
48.8521,434.5489,-87.8303
48.9753,434.2905,-87.6606
49.0803,434.0257,-87.4901
49.1625,433.7531,-87.3186
49.2316,433.4767,-87.1459
49.2921,433.2006,-86.9696
49.3392,432.9273,-86.7857
49.3732,432.6567,-86.5944
49.4026,432.3878,-86.3997
49.4396,432.1213,-86.2049
49.5031,431.8616,-86.0113
49.6022,431.6109,-85.8197
49.7196,431.3642,-85.6295
49.8337,431.1142,-85.4415
49.9333,430.8557,-85.2573
50.0199,430.5898,-85.0763
50.0964,430.3199,-84.8970
50.1538,430.0457,-84.7191
50.1845,429.7658,-84.5431
50.1997,429.4832,-84.3674
50.2107,429.2053,-84.1858
50.2184,428.9462,-83.9826
50.2220,428.7152,-83.7474
50.2285,428.4985,-83.4978
50.2603,428.2754,-83.2648
50.3415,428.0334,-83.0708
50.4632,427.7757,-82.9094
50.6006,427.5118,-82.7609
50.7417,427.2457,-82.6177
50.8847,426.9776,-82.4802
51.0290,426.7082,-82.3465
51.1737,426.4394,-82.2122
51.3185,426.1733,-82.0727
51.4626,425.9104,-81.9268
51.6006,425.6477,-81.7772
51.7103,425.3783,-81.6250
51.7709,425.0966,-81.4694
51.7976,424.8064,-81.3115
51.8145,424.5143,-81.1520
51.8317,424.2251,-80.9876
51.8529,423.9436,-80.8114
51.8798,423.6713,-80.6219
51.9167,423.4073,-80.4241
51.9788,423.1569,-80.2189
52.0758,422.9239,-80.0060
52.1907,422.6969,-79.7924
52.3040,422.4593,-79.5902
52.4093,422.2047,-79.4044
52.5087,421.9403,-79.2282
52.5963,421.6708,-79.0569
52.6496,421.3917,-78.8953
52.6548,421.0991,-78.7470
52.6334,420.7989,-78.6065
52.6136,420.4976,-78.4693
52.6276,420.1988,-78.3399
52.7009,419.9045,-78.2237
52.8144,419.6137,-78.1153
52.9381,419.3266,-78.0021
53.0593,419.0462,-77.8718
53.1746,418.7730,-77.7219
53.2767,418.5017,-77.5620
53.3431,418.2256,-77.3991
53.3603,417.9418,-77.2349
53.3530,417.6547,-77.0698
53.3605,417.3739,-76.9042
53.4248,417.1125,-76.7375
53.5592,416.8748,-76.5694
53.7188,416.6440,-76.4002
53.8482,416.3988,-76.2299
53.9301,416.1320,-76.0583
53.9879,415.8549,-75.8848
54.0483,415.5828,-75.7043
54.1249,415.3252,-75.5104
54.2159,415.0805,-75.3047
54.3065,414.8379,-75.0981
54.3685,414.5803,-74.9092
54.3811,414.2963,-74.7514
54.3650,413.9963,-74.6129
54.3549,413.6950,-74.4791
54.3883,413.4020,-74.3466
54.4855,413.1214,-74.2153
54.6135,412.8477,-74.0824
54.7208,412.5733,-73.9394
54.7788,412.2953,-73.7787
54.8099,412.0164,-73.6091
54.8711,411.7449,-73.4534
55.0049,411.4881,-73.3292
55.1901,411.2414,-73.2263
55.3721,410.9923,-73.1174
55.5150,410.7325,-72.9826
55.6204,410.4644,-72.8241
55.6948,410.1984,-72.6477
55.7255,409.9448,-72.4481
55.7152,409.7043,-72.2263
55.7007,409.4664,-72.0001
55.7220,409.2205,-71.7873
55.7855,408.9642,-71.5916
55.8663,408.7001,-71.4069
55.9416,408.4285,-71.2299
56.0057,408.1494,-71.0597
56.0608,407.8667,-70.8918
56.1067,407.5836,-70.7221
56.1461,407.3004,-70.5516
56.1940,407.0156,-70.3899
56.2688,406.7272,-70.2497
56.3711,406.4362,-70.1296
56.4898,406.1475,-70.0144
56.6185,405.8652,-69.8931
56.7486,405.5878,-69.7650
56.8567,405.3114,-69.6274
56.9130,405.0343,-69.4731
56.9196,404.7560,-69.3029
56.9206,404.4765,-69.1301
56.9579,404.1954,-68.9670
57.0332,403.9132,-68.8137
57.1190,403.6322,-68.6593
57.1905,403.3558,-68.4913
57.2430,403.0858,-68.3055
57.2905,402.8238,-68.1062
57.3464,402.5713,-67.8970
57.4105,402.3215,-67.6871
57.4770,402.0623,-67.4908
57.5444,401.7888,-67.3160
57.6164,401.5019,-67.1702
57.6870,401.2033,-67.0543
57.7287,400.9018,-66.9388
57.7268,400.6046,-66.8013
57.7073,400.3113,-66.6497
57.7146,400.0237,-66.4959
57.7857,399.7501,-66.3452
57.9317,399.5075,-66.2050
58.1365,399.3002,-66.0802
58.3359,399.0861,-65.9606
58.4819,398.8300,-65.8359
58.5939,398.5471,-65.7072
58.7009,398.2593,-65.5775
58.8114,397.9731,-65.4472
58.9191,397.6896,-65.3117
59.0064,397.4096,-65.1605
59.0592,397.1329,-64.9893
59.0712,396.8566,-64.8112
59.0407,396.5774,-64.6395
58.9983,396.2946,-64.4760
58.9894,396.0075,-64.3217
59.0346,395.7197,-64.1745
59.1260,395.4419,-64.0250
59.2440,395.1757,-63.8695
59.3570,394.9056,-63.7162
59.4484,394.6231,-63.5692
59.5268,394.3375,-63.4197
59.5882,394.0615,-63.2538
59.6147,393.8020,-63.0612
59.6184,393.5494,-62.8549
59.6391,393.2866,-62.6628
59.7048,393.0174,-62.4915
59.8152,392.7542,-62.3330
59.9228,392.4883,-62.1852
59.9834,392.2050,-62.0512
60.0341,391.9134,-61.9297
60.1284,391.6263,-61.8221
60.2575,391.3420,-61.7360
60.4047,391.0633,-61.6646
60.5360,390.7879,-61.5823
60.5853,390.5133,-61.4636
60.5358,390.2520,-61.3058
60.4600,390.0043,-61.1247
60.4241,389.7570,-60.9364
60.4164,389.4978,-60.7575
60.4287,389.2262,-60.6105
60.4987,388.9542,-60.5026
60.6309,388.6996,-60.4081
60.8177,388.4857,-60.3295
61.0628,388.3160,-60.3080
61.3072,388.1481,-60.3182
61.4492,387.9533,-60.2802
61.4401,387.7582,-60.1524
61.3470,387.5749,-59.9877
61.2857,387.3966,-59.8669
61.2838,387.2372,-59.7769
61.3007,387.0777,-59.6670
61.3611,386.9001,-59.5644
61.4845,386.7749,-59.5033
61.6233,386.7075,-59.4754
61.6811,386.5881,-59.4260
61.6586,386.4149,-59.3172
61.5948,386.2978,-59.1455
61.5106,386.2322,-58.9671
61.4838,386.1241,-58.8799
61.5581,385.9874,-58.8994
61.6206,385.8615,-58.9380
61.6080,385.7541,-58.9111
61.5845,385.6638,-58.8297
61.5988,385.5992,-58.7590
61.6296,385.5896,-58.7249
61.6352,385.5939,-58.7061
61.6477,385.5927,-58.7443
61.6653,385.5658,-58.7999
61.6873,385.4790,-58.7929
61.7055,385.3625,-58.7339
61.7244,385.2835,-58.6787
61.7589,385.2573,-58.6207
61.7987,385.2355,-58.5652
61.9061,385.2192,-58.6067
62.0103,385.2311,-58.7350
62.0517,385.2366,-58.8761
62.1438,385.2310,-58.9991
62.2574,385.1925,-59.0706
62.2687,385.0717,-59.1078
62.2438,384.9619,-59.1601
62.3238,384.9832,-59.2400
62.4991,385.0746,-59.3191
62.6835,385.1666,-59.3809
62.8389,385.2815,-59.4465
62.9923,385.3811,-59.5126
63.1844,385.4238,-59.5978
63.3966,385.4118,-59.7474
63.5989,385.3677,-59.9495
63.8113,385.3071,-60.1495
64.0532,385.2651,-60.3320
64.3071,385.2569,-60.5157
64.5462,385.2677,-60.7116
64.7639,385.2700,-60.9154
64.9715,385.2609,-61.1286
65.1853,385.2276,-61.3532
65.4140,385.1916,-61.5721
65.6619,385.1979,-61.7536
65.9331,385.2424,-61.8782
66.2134,385.2786,-61.9917
66.4851,385.2877,-62.1511
66.7515,385.2968,-62.3422
67.0162,385.3215,-62.5401
67.2744,385.3486,-62.7458
67.5296,385.3735,-62.9523
67.7855,385.3963,-63.1504
68.0240,385.4147,-63.3545
68.2371,385.4347,-63.5665
68.4520,385.4211,-63.7665
68.6913,385.3552,-63.9515
68.9458,385.2889,-64.1413
69.1999,385.2638,-64.3453
69.4557,385.2826,-64.5486
69.7247,385.3322,-64.7292
70.0036,385.3928,-64.8945
70.2775,385.4454,-65.0720
70.5405,385.4846,-65.2707
70.7940,385.5143,-65.4843
71.0410,385.5423,-65.7062
71.2846,385.5773,-65.9311
71.5277,385.6217,-66.1547
71.7743,385.6710,-66.3729
72.0306,385.7137,-66.5776
72.3031,385.7361,-66.7603
72.5853,385.7468,-66.9278
72.8549,385.7812,-67.1040
73.1013,385.8519,-67.2998
73.3470,385.9002,-67.4905
73.6119,385.8708,-67.6555
73.8780,385.7925,-67.8211
74.1199,385.7098,-68.0225
74.3403,385.6339,-68.2560
74.5587,385.5635,-68.4968
74.7891,385.5005,-68.7276
75.0380,385.4531,-68.9385
75.3078,385.4360,-69.1233
75.5855,385.4635,-69.2931
75.8564,385.5331,-69.4636
76.1196,385.5961,-69.6416
76.3778,385.6004,-69.8305
76.6331,385.5533,-70.0287
76.8883,385.5024,-70.2326
77.1439,385.4787,-70.4417
77.3932,385.4708,-70.6599
77.6235,385.4570,-70.8959
77.8338,385.4316,-71.1486
78.0507,385.4038,-71.3903
78.3027,385.3839,-71.5902
78.5866,385.3735,-71.7534
78.8770,385.3735,-71.9116
79.1550,385.3880,-72.0898
79.4189,385.4162,-72.2889
79.6737,385.4546,-72.4999
79.9216,385.5018,-72.7176
80.1674,385.5479,-72.9362
80.4199,385.5670,-73.1445
80.6852,385.5399,-73.3344
80.9593,385.4908,-73.5131
81.2367,385.4564,-73.6909
81.5146,385.4479,-73.8721
81.7878,385.4544,-74.0613
82.0489,385.4666,-74.2661
82.2967,385.4830,-74.4873
82.5365,385.5068,-74.7169
82.7705,385.5464,-74.9497
82.9988,385.6051,-75.1845
83.2252,385.6683,-75.4197
83.4561,385.7106,-75.6526
83.6948,385.7172,-75.8815
83.9377,385.7065,-76.1081
84.1794,385.7104,-76.3346
84.4173,385.7475,-76.5615
84.6528,385.8066,-76.7887
84.8894,385.8658,-77.0154
85.1300,385.9102,-77.2407
85.3751,385.9380,-77.4645
85.6232,385.9552,-77.6863
85.8751,385.9617,-77.9041
86.1321,385.9556,-78.1159
86.3946,385.9441,-78.3207
86.6650,385.9360,-78.5146
86.9439,385.9353,-78.6960
87.2245,385.9481,-78.8726
87.4981,385.9889,-79.0525
87.7618,386.0626,-79.2381
88.0196,386.1464,-79.4282
88.2727,386.1984,-79.6251
88.5196,386.1879,-79.8331
88.7634,386.1322,-80.0476
89.0121,386.0645,-80.2572
89.2727,385.9998,-80.4532
89.5431,385.9405,-80.6379
89.8142,385.8919,-80.8224
90.0755,385.8723,-81.0199
90.3221,385.8931,-81.2366
90.5609,385.9353,-81.4637
90.8009,385.9726,-81.6888
91.0507,385.9786,-81.9000
91.3143,385.9403,-82.0917
91.5835,385.8808,-82.2753
91.8432,385.8353,-82.4716
92.0831,385.8244,-82.6944
92.3082,385.8391,-82.9369
92.5285,385.8628,-83.1858
92.7476,385.8903,-83.4358
92.9661,385.9225,-83.6858
93.1841,385.9588,-83.9357
93.4030,385.9976,-84.1844
93.6257,386.0398,-84.4289
93.8538,386.0867,-84.6675
94.0852,386.1357,-84.9027
94.3178,386.1803,-85.1363
94.5535,386.2016,-85.3661
94.7945,386.1813,-85.5891
95.0393,386.1305,-85.8071
95.2854,386.0716,-86.0236
95.5322,386.0225,-86.2403
95.7796,386.0004,-86.4583
96.0255,386.0060,-86.6798
96.2597,386.0119,-86.9122
96.4719,385.9935,-87.1634
96.6680,385.9549,-87.4282
96.8629,385.9139,-87.6930
97.0776,385.8929,-87.9364
97.3278,385.9081,-88.1420
97.6019,385.9480,-88.3222
97.8805,385.9951,-88.4979
98.1492,386.0438,-88.6858
98.3979,386.0941,-88.8981
98.6311,386.1444,-89.1293
98.8608,386.1877,-89.3656
99.0957,386.2085,-89.5977
99.3389,386.1991,-89.8228
99.5869,386.1728,-90.0436
99.8374,386.1424,-90.2617
100.0914,386.1108,-90.4755
100.3490,386.0782,-90.6849
100.6083,386.0452,-90.8922
100.8675,386.0147,-91.0996
101.1250,385.9957,-91.3097
101.3794,385.9962,-91.5242
101.6313,386.0094,-91.7420
101.8780,386.0284,-91.9644
102.1091,386.0570,-92.1999
102.3178,386.0988,-92.4540
102.5138,386.1478,-92.7188
102.7094,386.1954,-92.9843
102.9133,386.2319,-93.2443
103.1301,386.2516,-93.4958
103.3546,386.2616,-93.7419
103.5833,386.2706,-93.9837
103.8243,386.2851,-94.2098
104.0870,386.3101,-94.4078
104.3662,386.3429,-94.5845
104.6501,386.3785,-94.7552
104.9281,386.4151,-94.9326
105.1872,386.4535,-95.1326
105.4217,386.4942,-95.3620
105.6427,386.5360,-95.6074
105.8616,386.5771,-95.8556
106.0841,386.6136,-96.1012
106.3129,386.6423,-96.3420
106.5459,386.6658,-96.5794
106.7807,386.6849,-96.8149
107.0192,386.6893,-97.0448
107.2649,386.6634,-97.2632
107.5176,386.6087,-97.4707
107.7732,386.5416,-97.6736
108.0290,386.4748,-97.8763
108.2823,386.4218,-98.0836
108.5303,386.3980,-98.3003
108.7732,386.4023,-98.5262
109.0136,386.4194,-98.7563
109.2518,386.4416,-98.9884
109.4841,386.4729,-99.2249
109.7078,386.5173,-99.4676
109.9268,386.5686,-99.7138
110.1458,386.6182,-99.9602
110.3687,386.6565,-100.2045
110.5971,386.6781,-100.4457
110.8290,386.6900,-100.6851
111.0625,386.6989,-100.9230
111.3008,386.7038,-101.1557
111.5485,386.7009,-101.3779
111.8046,386.6910,-101.5908
112.0637,386.6784,-101.8004
112.3198,386.6667,-102.0133
112.5675,386.6586,-102.2356
112.8058,386.6544,-102.4684
113.0395,386.6522,-102.7064
113.2722,386.6510,-102.9454
113.5051,386.6519,-103.1844
113.7381,386.6567,-103.4230
113.9714,386.6639,-103.6614
114.2047,386.6716,-103.8998
114.4379,386.6778,-104.1383
114.6705,386.6773,-104.3771
114.9021,386.6656,-104.6165
115.1332,386.6469,-104.8564
115.3641,386.6268,-105.0963
115.5949,386.6085,-105.3363
115.8254,386.5994,-105.5767
116.0552,386.6059,-105.8178
116.2846,386.6229,-106.0592
116.5141,386.6428,-106.3005
116.7448,386.6635,-106.5405
116.9783,386.6849,-106.7778
117.2148,386.7071,-107.0120
117.4528,386.7296,-107.2447
117.6908,386.7521,-107.4774
117.9276,386.7740,-107.7113
118.1605,386.7939,-107.9491
118.3885,386.8114,-108.1919
118.6138,386.8274,-108.4375
118.8383,386.8427,-108.6838
119.0616,386.8557,-108.9311
119.2821,386.8626,-109.1812
119.4991,386.8624,-109.4344
119.7144,386.8584,-109.6892
119.9296,386.8535,-109.9440
120.1471,386.8484,-110.1968
120.3708,386.8428,-110.4439
120.6022,386.8365,-110.6838
120.8378,386.8298,-110.9198
121.0743,386.8234,-111.1550
121.3109,386.8208,-111.3896
121.5471,386.8358,-111.6223
121.7828,386.8796,-111.8519
122.0180,386.9394,-112.0795
122.2521,386.9915,-112.3076
122.4830,387.0067,-112.5384
122.7095,386.9707,-112.7730
122.9336,386.9060,-113.0097
123.1570,386.8351,-113.2469
123.3803,386.7657,-113.4845
123.6027,386.7070,-113.7243
123.8230,386.6728,-113.9692
124.0412,386.6651,-114.2194
124.2583,386.6702,-114.4722
124.4755,386.6777,-114.7253
124.6947,386.6842,-114.9765
124.9201,386.6869,-115.2219
125.1538,386.6844,-115.4595
125.3922,386.6790,-115.6928
125.6315,386.6732,-115.9252
125.8699,386.6695,-116.1582
126.1045,386.6755,-116.3946
126.3325,386.6974,-116.6362
126.5565,386.7291,-116.8812
126.7795,386.7628,-117.1270
127.0024,386.7948,-117.3731
127.2247,386.8199,-117.6202
127.4463,386.8339,-117.8690
127.6673,386.8414,-118.1187
127.8882,386.8471,-118.3686
128.1094,386.8503,-118.6182
128.3311,386.8467,-118.8673
128.5535,386.8344,-119.1154
128.7762,386.8172,-119.3631
128.9992,386.8001,-119.6105
129.2231,386.7899,-119.8567
129.4492,386.7994,-120.0993
129.6782,386.8345,-120.3373
129.9088,386.8835,-120.5728
130.1394,386.9344,-120.8083
130.3676,386.9788,-121.0465
130.5893,387.0058,-121.2920
130.8031,387.0115,-121.5463
131.0129,387.0060,-121.8054
131.2220,386.9989,-122.0651
131.4325,386.9961,-122.3235
131.6469,387.0046,-122.5782
131.8657,387.0267,-122.8284
132.0869,387.0557,-123.0764
132.3084,387.0861,-123.3239
132.5292,387.1145,-123.5723
132.7465,387.1350,-123.8240
132.9582,387.1426,-124.0811
133.1667,387.1426,-124.3415
133.3745,387.1409,-124.6025
133.5826,387.1388,-124.8633
133.7922,387.1357,-125.1227
134.0047,387.1306,-125.3799
134.2188,387.1244,-125.6356
134.4335,387.1179,-125.8910
134.6483,387.1125,-126.1460
134.8643,387.1142,-126.3991
135.0834,387.1363,-126.6469
135.3066,387.1855,-126.8876
135.5322,387.2497,-127.1243
135.7582,387.3168,-127.3603
135.9834,387.3800,-127.5972
136.2053,387.4237,-127.8388
136.4213,387.4329,-128.0887
