FrameNumber,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad,X_mm_filtered,Y_mm_filtered,Z_mm_filtered,QX_filtered,QY_filtered,QZ_filtered,QW_filtered
1077,1769589520524,11.977541,-228.0071,625.8495,-68.3119,0.610696,0.136674,-0.156524,0.764115,1.327512,0.297097,-0.340246,-0.408525,0.194593,0.36711,1.51882,-2.571868,-0.480539,-228.063276,625.671819,-68.146771,0.610762,0.136601,-0.156447,0.764091
1078,1769589520535,11.988652,-228.3375,626.3243,-68.4577,0.610233,0.136684,-0.15627,0.764535,1.326297,0.297072,-0.339642,-0.408268,0.194342,0.367824,1.518527,-2.571065,-0.482896,-228.178181,626.391486,-68.632886,0.610358,0.136532,-0.156554,0.764404
1079,1769589520546,11.999764,-228.1555,626.9034,-69.1258,0.610211,0.136329,-0.156802,0.764507,1.326263,0.296304,-0.340802,-0.408118,0.194239,0.36817,1.518259,-2.570824,-0.483994,-228.248733,626.881471,-69.013252,0.610005,0.136529,-0.156547,0.764687
1080,1769589520557,12.010875,-228.3464,627.3144,-69.2775,0.609587,0.136476,-0.156622,0.765015,1.324656,0.296566,-0.340344,-0.408003,0.194112,0.368533,1.518154,-2.57037,-0.485194,-228.293900,627.264133,-69.344619,0.609674,0.136481,-0.156654,0.764938
1081,1769589520568,12.021986,-228.2944,627.6556,-69.8072,0.609313,0.136527,-0.15666,0.765216,1.323961,0.296657,-0.340402,-0.407731,0.193913,0.369188,1.517727,-2.569815,-0.487384,-228.346786,627.683414,-69.739590,0.609318,0.136397,-0.156848,0.765197
1082,1769589520580,12.033097,-228.4506,628.0505,-69.9976,0.608872,0.136368,-0.157082,0.765509,1.322856,0.296278,-0.341281,-0.407593,0.193791,0.369535,1.517599,-2.569424,-0.488454,-228.448748,628.134552,-70.100205,0.608874,0.136354,-0.156964,0.765534
1083,1769589520591,12.044209,-228.6512,628.7167,-70.5228,0.608514,0.13609,-0.157199,0.765819,1.321925,0.295639,-0.341497,-0.407315,0.193601,0.370194,1.517196,-2.568846,-0.4907,-228.625705,628.700157,-70.464481,0.608488,0.136212,-0.157142,0.765830
1084,1769589520602,12.05532,-228.6527,629.3193,-70.9,0.607986,0.136148,-0.157254,0.766217,1.320583,0.295722,-0.341564,-0.407194,0.193453,0.3705,1.517068,-2.568477,-0.491583,-228.749824,629.282695,-70.826824,0.607964,0.136079,-0.157311,0.766235
1085,1769589520613,12.066431,-229.0452,629.928,-71.0699,0.607502,0.136032,-0.157255,0.766621,1.319331,0.295425,-0.341515,-0.40702,0.193366,0.370884,1.516744,-2.568204,-0.492933,-228.839995,629.905924,-71.184833,0.607444,0.136065,-0.157267,0.766658
1086,1769589520624,12.077543,-228.6822,630.3272,-71.6837,0.606885,0.136002,-0.157461,0.767073,1.317767,0.295311,-0.341905,-0.40671,0.193101,0.371615,1.516413,-2.56747,-0.49529,-228.823724,630.412829,-71.626938,0.607025,0.136053,-0.157297,0.766986
1087,1769589520635,12.088654,-228.9053,630.9943,-71.9612,0.6067,0.13608,-0.157137,0.767271,1.31727,0.295457,-0.341175,-0.406555,0.192985,0.372047,1.516105,-2.567087,-0.496769,-228.855843,630.868195,-72.095410,0.606886,0.135872,-0.157448,0.767097
1088,1769589520646,12.099765,-228.7271,631.1913,-72.7834,0.606656,0.135766,-0.157653,0.767256,1.317182,0.294777,-0.342299,-0.406263,0.192707,0.372786,1.515708,-2.566324,-0.499114,-228.831352,631.239810,-72.544457,0.606421,0.135852,-0.157559,0.767446
1089,1769589520657,12.110876,-229.0086,631.6266,-72.9057,0.606385,0.135564,-0.157833,0.767469,1.316489,0.294316,-0.342662,-0.406123,0.192584,0.373139,1.515594,-2.565956,-0.500308,-228.859938,631.624386,-73.011210,0.605915,0.135873,-0.157558,0.767841
1090,1769589520668,12.121988,-228.8381,631.9321,-73.3271,0.604613,0.136173,-0.157492,0.768828,1.311974,0.295486,-0.341749,-0.405997,0.192455,0.373514,1.515476,-2.565524,-0.501581,-228.854067,631.998605,-73.493633,0.605241,0.135850,-0.157676,0.768353
1091,1769589520680,12.133099,-228.7926,632.4752,-74.0721,0.604881,0.135902,-0.157502,0.768663,1.312635,0.294917,-0.341791,-0.405692,0.192223,0.374202,1.515022,-2.56491,-0.503857,-228.955871,632.438500,-73.842800,0.604860,0.135811,-0.157710,0.768653
1092,1769589520691,12.14421,-229.061,632.8843,-74.25,0.604533,0.135592,-0.157993,0.768891,1.311769,0.294219,-0.342826,-0.405557,0.192091,0.374547,1.514845,-2.564545,-0.505024,-229.006952,632.819543,-74.253262,0.604627,0.135805,-0.157752,0.768829
1093,1769589520702,12.155321,-229.1461,633.2015,-74.484,0.605004,0.135533,-0.157966,0.768536,1.312964,0.294131,-0.342815,-0.405425,0.191946,0.374862,1.514709,-2.564212,-0.505992,-229.005324,633.240138,-74.624848,0.604530,0.135635,-0.157871,0.768911
1094,1769589520713,12.166433,-228.9397,633.559,-74.9354,0.60392,0.135813,-0.157802,0.769372,1.310203,0.294647,-0.342351,-0.405153,0.191728,0.375531,1.514302,-2.563574,-0.508229,-228.930681,633.650690,-74.886605,0.604052,0.135534,-0.158054,0.769266
1095,1769589520724,12.177544,-228.6147,634.13,-75.3721,0.603354,0.135341,-0.158093,0.76984,1.308747,0.293571,-0.342922,-0.405016,0.191619,0.375831,1.514111,-2.563314,-0.509269,-228.746214,634.048524,-75.303533,0.603585,0.135411,-0.158106,0.769644
1096,1769589520735,12.188655,-228.7304,634.4894,-75.5285,0.603049,0.135102,-0.158526,0.770032,1.307992,0.293031,-0.343838,-0.404751,0.191372,0.376536,1.513767,-2.562544,-0.511644,-228.694262,634.412990,-75.659124,0.603011,0.135210,-0.158220,0.770105
1097,1769589520746,12.199767,-228.6937,634.7041,-76.1285,0.602742,0.135001,-0.158189,0.770359,1.307167,0.292777,-0.343063,-0.404602,0.191268,0.376855,1.513512,-2.562338,-0.512662,-228.758690,634.781271,-75.984781,0.602564,0.134932,-0.158454,0.770456
1098,1769589520757,12.210878,-229.0252,635.0648,-76.1757,0.602092,0.134836,-0.158435,0.770846,1.305519,0.292365,-0.343536,-0.404453,0.191166,0.377202,1.513284,-2.562056,-0.513913,-228.938081,635.129024,-76.233143,0.602048,0.134821,-0.158429,0.770884
1099,1769589520768,12.221989,-228.9931,635.613,-76.6134,0.601354,0.134618,-0.158763,0.771392,1.303651,0.291834,-0.344176,-0.404188,0.190962,0.377863,1.512847,-2.561441,-0.516146,-229.060638,635.502200,-76.537995,0.601660,0.134716,-0.158464,0.771198
1100,1769589520780,12.233101,-229.2005,635.9791,-76.765,0.601239,0.134656,-0.15826,0.771578,1.303313,0.291895,-0.343062,-0.404054,0.190841,0.378208,1.512617,-2.561111,-0.517307,-229.102129,635.998843,-76.944705,0.601271,0.134542,-0.158724,0.771478
1101,1769589520791,12.244212,-229.0804,636.3961,-77.4608,0.60119,0.134457,-0.158965,0.771507,1.303241,0.291472,-0.344599,-0.403766,0.190575,0.37887,1.512431,-2.560412,-0.519505,-229.067019,636.518314,-77.461771,0.600729,0.134472,-0.158733,0.771910
1102,1769589520802,12.255323,-228.947,637.165,-78.1755,0.600151,0.134202,-0.159085,0.772334,1.300587,0.290829,-0.344754,-0.403614,0.19047,0.379205,1.512155,-2.560172,-0.520622,-229.080700,637.071300,-77.988567,0.600267,0.134338,-0.158843,0.772271
1103,1769589520813,12.266435,-229.1145,637.6069,-78.379,0.599242,0.134385,-0.158578,0.773113,1.29824,0.29114,-0.343555,-0.40348,0.190329,0.379607,1.511934,-2.559731,-0.521972,-229.054648,637.612524,-78.491890,0.599647,0.134179,-0.159004,0.772746
1104,1769589520824,12.277546,-229.1564,638.1414,-78.8986,0.599483,0.13389,-0.159292,0.772865,1.298882,0.290096,-0.345134,-0.403194,0.190049,0.380307,1.51153,-2.559,-0.524218,-229.076171,638.080386,-78.858029,0.599154,0.134013,-0.159076,0.773142
1105,1769589520835,12.288657,-229.0941,638.4056,-79.1357,0.598754,0.133884,-0.159136,0.773463,1.297012,0.290017,-0.344717,-0.403069,0.189933,0.380596,1.511398,-2.558702,-0.5252,-229.212519,638.476781,-79.132133,0.598889,0.133836,-0.159178,0.773357
1106,1769589520846,12.299768,-229.1984,638.8353,-79.5137,0.598629,0.133599,-0.1595,0.773534,1.296707,0.289393,-0.345498,-0.402815,0.189716,0.381233,1.511108,-2.558034,-0.527361,-229.219748,638.836705,-79.508271,0.598500,0.133648,-0.159422,0.773641
1107,1769589520857,12.310879,-229.5111,639.2927,-79.7529,0.598034,0.13353,-0.159278,0.774052,1.295169,0.289188,-0.344951,-0.402663,0.189617,0.381521,1.510849,-2.557848,-0.528267,-229.331795,639.208543,-79.824933,0.597969,0.133568,-0.159384,0.774073
1108,1769589520868,12.321991,-229.1537,639.5279,-80.3468,0.597397,0.13345,-0.159681,0.774474,1.293587,0.288969,-0.345768,-0.402544,0.189489,0.381858,1.510712,-2.557446,-0.529393,-229.386824,639.656424,-80.263281,0.597689,0.133355,-0.159517,0.774299
1109,1769589520880,12.333102,-229.5533,640.1301,-80.616,0.597391,0.133161,-0.159438,0.774579,1.293522,0.288331,-0.345228,-0.402265,0.189269,0.382476,1.510291,-2.556912,-0.53151,-229.320476,640.082986,-80.734300,0.597341,0.133070,-0.159742,0.774570
1110,1769589520891,12.344213,-229.176,640.5865,-81.2838,0.597251,0.132713,-0.160052,0.774637,1.293192,0.287356,-0.34655,-0.402137,0.189127,0.382774,1.510281,-2.55656,-0.532486,-229.257557,640.525219,-81.159724,0.597034,0.132846,-0.159905,0.774812
1111,1769589520902,12.355324,-229.137,640.9507,-81.6166,0.59649,0.132506,-0.160295,0.775208,1.291269,0.286846,-0.347003,-0.402018,0.189004,0.383104,1.510104,-2.556202,-0.533611,-229.258376,641.000086,-81.589829,0.596555,0.132662,-0.160012,0.775190
1112,1769589520913,12.366436,-229.3344,641.457,-81.8782,0.595885,0.132769,-0.1598,0.77573,1.289708,0.287359,-0.345864,-0.401718,0.188754,0.383787,1.509617,-2.555616,-0.53595,-229.190152,641.478890,-82.053514,0.595813,0.132507,-0.160232,0.775741
1113,1769589520924,12.377547,-229.2036,641.965,-82.5986,0.595055,0.132408,-0.160322,0.776321,1.287629,0.286515,-0.346917,-0.401574,0.188598,0.384127,1.509448,-2.555202,-0.537091,-229.267952,641.987605,-82.481338,0.595176,0.132443,-0.160173,0.776253
1114,1769589520935,12.388658,-229.2794,642.5718,-82.926,0.594567,0.132174,-0.160418,0.776715,1.286384,0.285968,-0.347074,-0.401263,0.188295,0.384921,1.508998,-2.554381,-0.539795,-229.292052,642.504400,-82.915567,0.594702,0.132343,-0.160168,0.776635
1115,1769589520946,12.399769,-229.3254,642.9256,-83.3561,0.594529,0.132282,-0.159978,0.776816,1.286254,0.286191,-0.346109,-0.401104,0.188178,0.385269,1.508723,-2.554087,-0.541032,-229.260719,642.933395,-83.368076,0.594316,0.132170,-0.160262,0.776940
1116,1769589520957,12.41088,-229.2581,643.322,-83.6289,0.593974,0.13208,-0.160319,0.777205,1.284867,0.285712,-0.346798,-0.400971,0.188005,0.38566,1.508617,-2.553601,-0.542346,-229.291414,643.315881,-83.698476,0.594073,0.132011,-0.160320,0.777141
1117,1769589520968,12.421992,-229.2501,643.5947,-84.1357,0.593667,0.131843,-0.160478,0.777447,1.284086,0.285173,-0.347111,-0.40068,0.187734,0.386338,1.508195,-2.552933,-0.544605,-229.312933,643.633414,-83.979952,0.593671,0.131870,-0.160443,0.777446
1118,1769589520980,12.433103,-229.36,644.0029,-84.2695,0.593352,0.131574,-0.160784,0.77767,1.283298,0.284568,-0.347743,-0.400549,0.187593,0.38667,1.507998,-2.552578,-0.545697,-229.281148,643.974252,-84.344057,0.593182,0.131737,-0.160624,0.777805
1119,1769589520991,12.444214,-229.3255,644.2682,-84.5372,0.592552,0.131751,-0.160607,0.778286,1.281274,0.284886,-0.347282,-0.400291,0.187341,0.387311,1.507649,-2.551895,-0.547895,-229.300995,644.266429,-84.691876,0.592752,0.131649,-0.160747,0.778122
1120,1769589521002,12.455325,-229.1408,644.6242,-85.2946,0.592318,0.13165,-0.160786,0.778445,1.280693,0.284649,-0.347646,-0.40016,0.187237,0.387595,1.50747,-2.551603,-0.548889,-229.230029,644.594695,-85.074129,0.592254,0.131550,-0.160866,0.778494
1121,1769589521013,12.466437,-229.3077,644.8629,-85.3785,0.591886,0.13136,-0.161126,0.778752,1.279613,0.28399,-0.348342,-0.40004,0.18709,0.387917,1.507343,-2.551235,-0.549982,-229.182862,644.941019,-85.498343,0.591858,0.131435,-0.160965,0.778794
1122,1769589521024,12.477548,-229.0598,645.3869,-85.9502,0.591399,0.131214,-0.16108,0.779156,1.278369,0.283631,-0.34819,-0.399793,0.186862,0.388502,1.507021,-2.550624,-0.552033,-229.174076,645.360543,-85.916143,0.591479,0.131253,-0.161134,0.779077
1123,1769589521035,12.488659,-229.3567,645.8237,-86.1937,0.591222,0.131174,-0.161175,0.779277,1.277928,0.283533,-0.348379,-0.399682,0.186717,0.388767,1.506966,-2.550243,-0.552911,-229.322667,645.802443,-86.208905,0.591072,0.131189,-0.161162,0.779390
1124,1769589521046,12.49977,-229.422,646.3077,-86.6534,0.590553,0.131096,-0.161295,0.779772,1.276248,0.283312,-0.348576,-0.399427,0.186484,0.38938,1.506669,-2.549591,-0.555047,-229.489995,646.308471,-86.606038,0.590798,0.131031,-0.161349,0.779587
1125,1769589521057,12.510881,-229.8934,646.7579,-86.8076,0.590446,0.131064,-0.161291,0.77986,1.275974,0.283235,-0.348555,-0.399299,0.186353,0.389686,1.506482,-2.549218,-0.556058,-229.811729,646.807543,-86.845905,0.590315,0.130942,-0.161422,0.779952
1126,1769589521068,12.521993,-229.9667,647.3481,-87.2798,0.590053,0.130535,-0.161871,0.780125,1.275001,0.282064,-0.349775,-0.399155,0.186224,0.389978,1.506235,-2.548937,-0.557045,-229.998095,647.290633,-87.226514,0.589751,0.130900,-0.161350,0.780400
1127,1769589521080,12.533104,-230.3144,647.8224,-87.3939,0.588854,0.13099,-0.161064,0.781122,1.271938,0.282941,-0.347901,-0.39888,0.185976,0.390643,1.505868,-2.548205,-0.559334,-230.189848,647.804000,-87.607505,0.589270,0.130739,-0.161527,0.780754
1128,1769589521091,12.544215,-230.2167,648.2231,-88.1754,0.588789,0.130763,-0.161362,0.781148,1.271784,0.282447,-0.348543,-0.398744,0.185829,0.39099,1.505657,-2.547787,-0.560493,-230.491657,648.355767,-87.878752,0.588745,0.130602,-0.161513,0.781176
1129,1769589521102,12.555327,-230.6282,648.8801,-88.2549,0.58849,0.130195,-0.162246,0.781284,1.271075,0.281208,-0.350433,-0.398616,0.185689,0.391328,1.505509,-2.547362,-0.561665,-230.599510,648.787386,-88.241133,0.588335,0.130500,-0.161644,0.781475
1130,1769589521113,12.566438,-231.0176,649.2993,-88.3058,0.588032,0.130389,-0.161397,0.781772,1.269855,0.281575,-0.348536,-0.398347,0.185439,0.391919,1.505123,-2.54679,-0.563699,-230.581443,649.194519,-88.684010,0.588092,0.130285,-0.162026,0.781615
1131,1769589521124,12.577549,-230.0069,649.366,-89.4042,0.587651,0.130223,-0.162418,0.781875,1.268985,0.281207,-0.350729,-0.398218,0.185318,0.392213,1.504998,-2.546412,-0.564671,-230.393671,649.502148,-89.141152,0.587673,0.130201,-0.162105,0.781927
1132,1769589521135,12.58866,-230.122,649.8145,-89.7212,0.587365,0.13017,-0.162228,0.782139,1.268242,0.281064,-0.350284,-0.397966,0.185086,0.392799,1.504653,-2.545792,-0.566707,-229.979795,649.754810,-89.761900,0.587324,0.130185,-0.162011,0.782211
1133,1769589521146,12.599772,-229.5554,649.9774,-90.3165,0.586947,0.130034,-0.161933,0.782536,1.267154,0.280728,-0.349596,-0.397853,0.184946,0.393077,1.50459,-2.545403,-0.567643,-229.604852,650.066248,-90.317448,0.587060,0.129985,-0.162309,0.782381
1134,1769589521157,12.610883,-229.3681,650.413,-90.6953,0.586771,0.129924,-0.162143,0.782643,1.266722,0.280481,-0.350035,-0.397725,0.184829,0.393356,1.504405,-2.545116,-0.568561,-229.422319,650.319024,-90.621405,0.586679,0.129946,-0.162201,0.782696
1135,1769589521168,12.621994,-229.2764,650.6438,-90.9331,0.586382,0.129697,-0.162794,0.782837,1.265791,0.279971,-0.351415,-0.397471,0.184594,0.393943,1.50411,-2.544454,-0.570587,-229.140943,650.537690,-90.953376,0.586239,0.129894,-0.162276,0.783018
1136,1769589521180,12.633105,-228.9706,650.6232,-91.2242,0.585607,0.130048,-0.162055,0.783511,1.263803,0.280657,-0.349732,-0.397337,0.184498,0.394238,1.503856,-2.544195,-0.571621,-229.067005,650.860590,-91.306876,0.585804,0.129734,-0.162533,0.783317
1137,1769589521191,12.644216,-228.9814,651.2499,-91.6715,0.585362,0.129593,-0.162572,0.783663,1.263203,0.279661,-0.350827,-0.397093,0.184258,0.394775,1.503541,-2.543543,-0.573418,-229.040929,651.187752,-91.699238,0.585349,0.129634,-0.162580,0.783664
1138,1769589521202,12.655327,-229.1868,651.7426,-92.2747,0.585056,0.129241,-0.163005,0.783859,1.262452,0.278881,-0.351737,-0.396949,0.184152,0.395082,1.50333,-2.543254,-0.574466,-229.134586,651.668881,-92.157581,0.585050,0.129497,-0.162600,0.783905
1139,1769589521213,12.666438,-229.2439,652.0821,-92.5148,0.584705,0.12954,-0.162479,0.784181,1.261543,0.279492,-0.35056,-0.396797,0.184022,0.395397,1.503225,-2.542946,-0.575559,-229.269814,652.175610,-92.571148,0.584731,0.129302,-0.162807,0.784133
1140,1769589521224,12.67755,-229.3897,652.6765,-92.9815,0.584452,0.129219,-0.162859,0.784344,1.26092,0.278782,-0.351359,-0.396542,0.183739,0.396078,1.502814,-2.542081,-0.577842,-229.277248,652.563843,-92.922905,0.584192,0.129313,-0.162836,0.784527
1141,1769589521235,12.688661,-229.1806,652.8776,-93.2412,0.583574,0.129225,-0.16295,0.784978,1.25873,0.278731,-0.351473,-0.396413,0.183617,0.396352,1.502692,-2.541775,-0.578811,-229.180210,652.926876,-93.336171,0.583710,0.129286,-0.162819,0.784893
1142,1769589521246,12.699772,-229.0225,653.2688,-93.7182,0.583108,0.129277,-0.163018,0.785301,1.257575,0.278809,-0.351576,-0.396158,0.183396,0.396926,1.502327,-2.541158,-0.580764,-229.143243,653.285281,-93.750105,0.583437,0.129099,-0.163078,0.785073
1143,1769589521257,12.710883,-229.0589,653.5937,-94.3306,0.583287,0.128961,-0.162978,0.785228,1.257995,0.278134,-0.3515,-0.396017,0.183291,0.397194,1.502163,-2.5409,-0.581729,-229.018867,653.537800,-94.165838,0.583077,0.129028,-0.163123,0.785343
1144,1769589521268,12.721994,-229.2439,653.9464,-94.4069,0.583162,0.128782,-0.163534,0.785235,1.257722,0.277747,-0.352698,-0.3959,0.183176,0.397467,1.501995,-2.540532,-0.582633,-229.120105,653.960410,-94.541052,0.582834,0.128932,-0.163252,0.785513
1145,1769589521280,12.733106,-228.9997,654.2115,-94.9208,0.582084,0.128952,-0.163135,0.786089,1.255,0.278027,-0.351727,-0.395633,0.182973,0.398002,1.501669,-2.540032,-0.58446,-229.296586,654.394019,-94.851129,0.582441,0.128776,-0.163375,0.785804
1146,1769589521291,12.744217,-229.688,655.0338,-95.0526,0.582045,0.12879,-0.163559,0.786057,1.254931,0.277681,-0.352644,-0.395525,0.182859,0.398313,1.501493,-2.539605,-0.585513,-229.489929,654.833638,-95.068071,0.581969,0.128785,-0.163487,0.786129
1147,1769589521302,12.755328,-229.6535,655.22,-95.4123,0.581585,0.128564,-0.16348,0.786451,1.253756,0.277152,-0.352422,-0.395392,0.182749,0.398588,1.501446,-2.539329,-0.586532,-229.638686,655.219348,-95.368457,0.581659,0.128759,-0.163415,0.786377
1148,1769589521313,12.766439,-229.7266,655.4954,-95.5606,0.581488,0.128914,-0.163484,0.786464,1.253541,0.277906,-0.35243,-0.395154,0.182516,0.39914,1.501068,-2.538635,-0.588272,-229.723267,655.530295,-95.664729,0.581421,0.128759,-0.163440,0.786548
1149,1769589521324,12.777551,-229.6202,655.7286,-96.0893,0.581177,0.128654,-0.163239,0.786788,1.25272,0.277313,-0.35186,-0.395022,0.182432,0.399391,1.500873,-2.53843,-0.589189,-229.615062,655.737881,-96.059357,0.581010,0.128723,-0.163362,0.786874
1150,1769589521335,12.788662,-229.5108,656.0182,-96.5221,0.580453,0.128741,-0.163483,0.787257,1.250941,0.277452,-0.352325,-0.394769,0.182187,0.399928,1.500704,-2.537767,-0.590976,-229.555029,656.042043,-96.519948,0.580658,0.128580,-0.163513,0.787126
1151,1769589521346,12.799773,-229.5684,656.3781,-96.9285,0.580236,0.128231,-0.16366,0.787463,1.250379,0.276332,-0.352678,-0.39461,0.182119,0.400229,1.500366,-2.537573,-0.59205,-229.576105,656.366748,-96.941652,0.580291,0.128319,-0.163677,0.787404
1152,1769589521357,12.810885,-229.5696,656.7065,-97.396,0.580027,0.12807,-0.164087,0.787555,1.249886,0.275975,-0.353587,-0.394491,0.182,0.400521,1.500238,-2.537194,-0.593015,-229.605948,656.694924,-97.291524,0.579901,0.128175,-0.163906,0.787668
1153,1769589521368,12.821996,-229.8166,657.0252,-97.4439,0.579601,0.128076,-0.163877,0.787911,1.248803,0.275952,-0.353088,-0.394234,0.181809,0.401035,1.499926,-2.536683,-0.594807,-229.703776,657.005371,-97.519271,0.579500,0.128023,-0.164002,0.787967
1154,1769589521380,12.833107,-229.6101,657.2819,-97.8559,0.578883,0.128072,-0.164097,0.788393,1.247034,0.275894,-0.3535,-0.394122,0.181688,0.4013,1.499729,-2.536307,-0.595595,-229.706362,657.305295,-97.814381,0.578933,0.128023,-0.164064,0.788371
1155,1769589521391,12.844218,-229.8473,657.6075,-97.9199,0.578472,0.127898,-0.164035,0.788737,1.245989,0.275483,-0.35332,-0.393872,0.181504,0.401826,1.49931,-2.535786,-0.597462,-229.762190,657.622481,-98.059419,0.578579,0.127951,-0.164044,0.788647
1156,1769589521402,12.85533,-229.6203,657.9572,-98.6075,0.578188,0.127898,-0.164159,0.788919,1.245295,0.275465,-0.353563,-0.393765,0.181386,0.402081,1.499176,-2.535425,-0.598317,-229.733871,657.936952,-98.434629,0.578420,0.127817,-0.164145,0.788765
1157,1769589521413,12.866441,-229.9267,658.2966,-98.6128,0.578596,0.127652,-0.164116,0.788668,1.246289,0.274962,-0.353503,-0.393635,0.181303,0.402317,1.498923,-2.535244,-0.599103,-229.818686,658.294952,-98.735748,0.578251,0.127697,-0.164190,0.788898
1158,1769589521424,12.877552,-229.6991,658.5837,-99.175,0.578053,0.127589,-0.16433,0.789032,1.244951,0.274787,-0.353917,-0.393402,0.181103,0.402846,1.498668,-2.534602,-0.600946,-229.814914,658.608924,-99.040057,0.577913,0.127656,-0.164222,0.789146
1159,1769589521435,12.888663,-229.9346,658.9977,-99.2632,0.577256,0.127632,-0.164245,0.789626,1.242963,0.274821,-0.353656,-0.393275,0.181023,0.403083,1.49854,-2.534397,-0.601844,-229.781043,658.930852,-99.371343,0.577474,0.127620,-0.164222,0.789473
1160,1769589521446,12.899774,-229.6682,659.1897,-99.6857,0.576879,0.127651,-0.164199,0.789908,1.24202,0.274833,-0.35352,-0.393044,0.18081,0.403526,1.498259,-2.533845,-0.603303,-229.729795,659.272295,-99.753300,0.577029,0.127539,-0.164368,0.789782
1161,1769589521457,12.910886,-229.5596,659.645,-100.3398,0.576781,0.127449,-0.164414,0.789968,1.241782,0.274392,-0.353975,-0.392912,0.180711,0.403836,1.497988,-2.533533,-0.604363,-229.665895,659.631757,-100.171381,0.576657,0.127460,-0.164387,0.790061
1162,1769589521468,12.921997,-229.7812,659.9934,-100.4256,0.57659,0.127174,-0.164749,0.790081,1.24132,0.273789,-0.354682,-0.392816,0.180564,0.40407,1.497959,-2.533111,-0.605139,-229.601229,659.960481,-100.590233,0.576363,0.127333,-0.164478,0.790278
1163,1769589521480,12.933108,-229.4522,660.302,-101.0874,0.575753,0.127358,-0.164316,0.790752,1.239209,0.274117,-0.353661,-0.39258,0.180366,0.404624,1.497701,-2.532473,-0.607136,-229.579429,660.281700,-100.943600,0.576041,0.127173,-0.164640,0.790505
1164,1769589521491,12.944219,-229.696,660.5392,-101.0746,0.575698,0.127111,-0.164738,0.790744,1.239096,0.273585,-0.354572,-0.392468,0.180234,0.404869,1.497576,-2.532116,-0.607928,-229.646500,660.582081,-101.143352,0.575644,0.127185,-0.164713,0.790776
1165,1769589521502,12.955331,-229.5684,660.8285,-101.451,0.575463,0.127049,-0.164948,0.790882,1.238526,0.273439,-0.355005,-0.392371,0.18013,0.405082,1.497451,-2.531852,-0.608692,-229.704424,660.861786,-101.343348,0.575360,0.127218,-0.164669,0.790987
1166,1769589521513,12.966442,-229.9541,661.2175,-101.3992,0.57506,0.127388,-0.164687,0.791174,1.237526,0.274139,-0.354405,-0.392176,0.179955,0.405496,1.497258,-2.531329,-0.610116,-229.768086,661.130510,-101.541724,0.575222,0.127113,-0.164858,0.791065
1167,1769589521524,12.977553,-229.7529,661.3382,-101.7685,0.575021,0.127056,-0.164626,0.791268,1.237399,0.273415,-0.354262,-0.39207,0.179893,0.405684,1.497046,-2.53117,-0.610788,-229.752229,661.373852,-101.777262,0.574906,0.127097,-0.164838,0.791302
1168,1769589521535,12.988664,-229.5697,661.588,-102.253,0.574686,0.126831,-0.165227,0.791423,1.236607,0.272915,-0.355535,-0.391882,0.179698,0.40608,1.496917,-2.530619,-0.612154,-229.681981,661.590976,-102.107914,0.574594,0.127041,-0.164826,0.791540
1169,1769589521546,12.999776,-229.6847,661.7798,-102.2716,0.574157,0.127039,-0.164751,0.791873,1.235262,0.273317,-0.354452,-0.391776,0.179634,0.406312,1.496725,-2.530442,-0.613042,-229.593190,661.785919,-102.461571,0.574337,0.126865,-0.164985,0.791721
1170,1769589521557,13.010887,-229.4918,662.048,-102.9944,0.574033,0.126851,-0.164946,0.791952,1.234959,0.272905,-0.354861,-0.391673,0.179556,0.406495,1.496692,-2.530244,-0.613711,-229.583781,662.038100,-102.838181,0.574054,0.126785,-0.165029,0.791930
1171,1769589521568,13.021998,-229.7464,662.2765,-103.0121,0.573876,0.126576,-0.165254,0.792046,1.234579,0.272304,-0.355511,-0.39146,0.179358,0.406945,1.496417,-2.529693,-0.615297,-229.674095,662.288214,-103.131176,0.573729,0.126756,-0.164967,0.792183
1172,1769589521580,13.033109,-229.6473,662.5897,-103.618,0.57345,0.126656,-0.164938,0.792407,1.233499,0.272438,-0.354784,-0.391355,0.179261,0.407151,1.496279,-2.529474,-0.616046,-229.771562,662.589876,-103.445176,0.573364,0.126672,-0.165169,0.792418
1173,1769589521591,13.04422,-229.9575,662.8652,-103.5686,0.572833,0.126754,-0.165146,0.792795,1.231994,0.27261,-0.35518,-0.391174,0.179053,0.407604,1.496185,-2.528836,-0.617652,-229.802643,662.885619,-103.735757,0.573003,0.126583,-0.165173,0.792693
1174,1769589521602,13.055332,-229.8453,663.2341,-104.0095,0.572663,0.126452,-0.165509,0.79289,1.231585,0.271951,-0.355948,-0.391075,0.178978,0.407794,1.496073,-2.528663,-0.618364,-229.821567,663.187848,-104.007510,0.572759,0.126453,-0.165272,0.792869
1175,1769589521613,13.066443,-229.5968,663.4387,-104.465,0.572761,0.126146,-0.165144,0.792944,1.231771,0.271288,-0.355157,-0.390975,0.1789,0.407983,1.495859,-2.528469,-0.619003,-229.775395,663.456348,-104.290176,0.572654,0.126229,-0.165451,0.792943
