FrameNumber,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad,HE_TCP_X_m,HE_TCP_Y_m,HE_TCP_Z_m,HE_TCP_RX_rad,HE_TCP_RY_rad,HE_TCP_RZ_rad
439,1769589277270,4.877833,-0.474368,0.11563,0.256982,0.654362,0.190896,-0.168615,0.711996,1.450886,0.423266,-0.373862,-0.474368,0.11563,0.256982,1.651573,-2.51729,-0.256378,-0.430363,0.140667,0.249681,1.862211,-2.447223,-0.076152
440,1769589277281,4.888945,-0.47378,0.118006,0.256983,0.654636,0.18947,-0.167649,0.712353,1.451295,0.420046,-0.37167,-0.47378,0.118006,0.256983,1.645499,-2.52174,-0.256882,-0.429788,0.142391,0.249875,1.858236,-2.450816,-0.07756
441,1769589277293,4.900056,-0.473491,0.119188,0.256977,0.655205,0.188812,-0.165658,0.71247,1.452491,0.418569,-0.367238,-0.473491,0.119188,0.256977,1.642476,-2.523931,-0.257142,-0.429259,0.143743,0.249971,1.852501,-2.453303,-0.073953
442,1769589277304,4.911167,-0.473188,0.120385,0.256992,0.655565,0.187268,-0.164487,0.712818,1.453095,0.415088,-0.364594,-0.473188,0.120385,0.256992,1.639369,-2.526175,-0.257421,-0.428641,0.145534,0.250141,1.8479,-2.457265,-0.075047
443,1769589277315,4.922278,-0.47257,0.122814,0.256991,0.655796,0.185889,-0.16364,0.713161,1.453413,0.411979,-0.362669,-0.47257,0.122814,0.256991,1.633081,-2.530701,-0.257924,-0.427998,0.147199,0.25024,1.844262,-2.460665,-0.076647
444,1769589277326,4.933389,-0.47225,0.124013,0.256985,0.656037,0.184686,-0.16252,0.713508,1.453754,0.409257,-0.360138,-0.47225,0.124013,0.256985,1.629959,-2.532956,-0.258108,-0.427464,0.148726,0.250307,1.840065,-2.463774,-0.077171
445,1769589277337,4.9445,-0.471937,0.125191,0.256977,0.656253,0.18331,-0.161618,0.713869,1.45403,0.406152,-0.358091,-0.471937,0.125191,0.256977,1.626903,-2.535158,-0.258311,-0.42689,0.150296,0.250394,1.836261,-2.467163,-0.078674
446,1769589277348,4.955612,-0.471288,0.127623,0.256991,0.656422,0.181815,-0.160583,0.714329,1.454147,0.402768,-0.355734,-0.471288,0.127623,0.256991,1.620618,-2.539646,-0.258872,-0.426249,0.151952,0.250588,1.831915,-2.470803,-0.080359
447,1769589277359,4.966723,-0.470959,0.128828,0.257001,0.65694,0.180829,-0.159155,0.714423,1.455242,0.40057,-0.352557,-0.470959,0.128828,0.257001,1.617405,-2.541899,-0.259128,-0.425621,0.153443,0.250733,1.827333,-2.47373,-0.078912
448,1769589277370,4.977834,-0.470291,0.131253,0.256977,0.657087,0.179136,-0.158199,0.714926,1.455287,0.396743,-0.350372,-0.470291,0.131253,0.256977,1.611097,-2.546407,-0.259559,-0.425042,0.155217,0.250895,1.822966,-2.477739,-0.081344
449,1769589277381,4.988945,-0.469947,0.132449,0.256983,0.657392,0.177803,-0.157407,0.715154,1.455835,0.393755,-0.348587,-0.469947,0.132449,0.256983,1.60795,-2.54863,-0.259803,-0.424347,0.156945,0.251078,1.819572,-2.481046,-0.082672
450,1769589277393,5.000057,-0.469615,0.133623,0.257002,0.65788,0.177147,-0.155664,0.71525,1.45686,0.392288,-0.344715,-0.469615,0.133623,0.257002,1.604842,-2.550789,-0.260101,-0.423793,0.15824,0.251065,1.814457,-2.483313,-0.079749
451,1769589277404,5.011168,-0.468941,0.136002,0.256996,0.658171,0.175537,-0.154463,0.715639,1.457286,0.388664,-0.342004,-0.468941,0.136002,0.256996,1.598594,-2.555161,-0.26057,-0.423095,0.160044,0.2513,1.809617,-2.487303,-0.081055
452,1769589277415,5.022279,-0.46859,0.137182,0.256972,0.658517,0.174237,-0.153458,0.715855,1.457931,0.385754,-0.33975,-0.46859,0.137182,0.256972,1.595521,-2.557382,-0.260736,-0.422561,0.161141,0.251082,1.805701,-2.490613,-0.081736
453,1769589277426,5.03339,-0.467898,0.139539,0.257007,0.658692,0.172878,-0.152631,0.7162,1.458126,0.382695,-0.337874,-0.467898,0.139539,0.257007,1.589271,-2.561658,-0.261307,-0.421924,0.162728,0.25118,1.802065,-2.493863,-0.083375
454,1769589277437,5.044501,-0.46754,0.140714,0.256989,0.658805,0.171492,-0.15183,0.716599,1.458152,0.379568,-0.336049,-0.46754,0.140714,0.256989,1.586158,-2.563857,-0.261507,-0.421284,0.164928,0.251512,1.798415,-2.497109,-0.085294
455,1769589277448,5.055613,-0.467185,0.1419,0.257004,0.659197,0.170154,-0.150547,0.716828,1.458891,0.376574,-0.333181,-0.467185,0.1419,0.257004,1.582989,-2.566042,-0.261802,-0.420559,0.166351,0.251633,1.793723,-2.500591,-0.085381
456,1769589277459,5.066724,-0.466465,0.144242,0.257024,0.659487,0.168875,-0.149538,0.717075,1.459395,0.373707,-0.330916,-0.466465,0.144242,0.257024,1.576709,-2.570317,-0.262296,-0.419856,0.168012,0.251793,1.789762,-2.503791,-0.086109
457,1769589277470,5.077835,-0.466089,0.145444,0.256994,0.659648,0.167446,-0.148745,0.717427,1.459552,0.370496,-0.329118,-0.466089,0.145444,0.256994,1.573562,-2.572565,-0.262476,-0.41929,0.16979,0.2519,1.786117,-2.507148,-0.088005
458,1769589277481,5.088946,-0.465346,0.147825,0.257034,0.659826,0.16588,-0.147752,0.717832,1.459721,0.366973,-0.326868,-0.465346,0.147825,0.257034,1.567142,-2.576857,-0.263071,-0.418612,0.171586,0.252072,1.781779,-2.510851,-0.089823
459,1769589277493,5.100057,-0.464937,0.149065,0.25696,0.660271,0.16506,-0.146143,0.717942,1.460642,0.365143,-0.323296,-0.464937,0.149065,0.25696,1.563858,-2.579224,-0.263093,-0.417919,0.172959,0.252026,1.77681,-2.513329,-0.087694
460,1769589277504,5.111168,-0.464561,0.150273,0.257023,0.660643,0.163595,-0.144963,0.718174,1.461336,0.361871,-0.320656,-0.464561,0.150273,0.257023,1.560589,-2.581347,-0.263564,-0.41715,0.174639,0.252175,1.772228,-2.517002,-0.088334
461,1769589277515,5.12228,-0.463776,0.152672,0.257012,0.660928,0.162296,-0.143708,0.718458,1.461807,0.358959,-0.317847,-0.463776,0.152672,0.257012,1.554131,-2.585741,-0.263975,-0.416458,0.175897,0.252268,1.767555,-2.520267,-0.088606
462,1769589277526,5.133391,-0.463378,0.153869,0.256993,0.661251,0.161143,-0.142347,0.718692,1.462389,0.356377,-0.314806,-0.463378,0.153869,0.256993,1.550907,-2.587952,-0.264155,-0.415785,0.17735,0.252366,1.762785,-2.523268,-0.088172
463,1769589277537,5.144502,-0.462988,0.155041,0.25701,0.661302,0.159305,-0.142058,0.719111,1.462267,0.352254,-0.314118,-0.462988,0.155041,0.25701,1.54774,-2.590052,-0.264435,-0.414932,0.179277,0.252758,1.759946,-2.527251,-0.092379
464,1769589277548,5.155613,-0.46221,0.157332,0.256995,0.66148,0.157871,-0.141098,0.719453,1.462468,0.349037,-0.311954,-0.46221,0.157332,0.256995,1.541521,-2.594217,-0.264872,-0.414317,0.180956,0.252883,1.755829,-2.530628,-0.093847
465,1769589277559,5.166725,-0.461817,0.15849,0.257027,0.661904,0.156824,-0.139736,0.719557,1.463348,0.346709,-0.308931,-0.461817,0.15849,0.257027,1.538343,-2.596291,-0.265175,-0.413623,0.182357,0.253017,1.751255,-2.533468,-0.092828
466,1769589277570,5.177836,-0.461026,0.160794,0.257021,0.662043,0.155256,-0.13888,0.719935,1.463443,0.343193,-0.306994,-0.461026,0.160794,0.257021,1.532053,-2.600463,-0.265625,-0.412904,0.184167,0.25321,1.747232,-2.537061,-0.09494
467,1769589277581,5.188947,-0.460622,0.161937,0.25701,0.662288,0.153917,-0.137824,0.720201,1.463835,0.340198,-0.304628,-0.460622,0.161937,0.25701,1.528963,-2.602563,-0.26583,-0.412153,0.185779,0.253471,1.743006,-2.540292,-0.095761
468,1769589277593,5.200058,-0.460204,0.163103,0.256992,0.662531,0.152876,-0.136541,0.720443,1.464236,0.337866,-0.301765,-0.460204,0.163103,0.256992,1.525754,-2.604701,-0.26599,-0.411541,0.187199,0.25354,1.738502,-2.542936,-0.095354
469,1769589277604,5.211169,-0.459403,0.165362,0.257005,0.662814,0.151688,-0.135541,0.720623,1.46476,0.335217,-0.299533,-0.459403,0.165362,0.257005,1.519535,-2.608746,-0.266447,-0.410664,0.18886,0.253831,1.734631,-2.545859,-0.095767
470,1769589277615,5.222281,-0.458986,0.1665,0.256986,0.663137,0.150529,-0.134035,0.72085,1.465347,0.332626,-0.296179,-0.458986,0.1665,0.256986,1.516355,-2.610862,-0.266627,-0.410113,0.190007,0.253656,1.729445,-2.548845,-0.095011
471,1769589277626,5.233392,-0.458163,0.168754,0.257002,0.663418,0.149234,-0.133278,0.721001,1.465883,0.329746,-0.294491,-0.458163,0.168754,0.257002,1.510176,-2.614898,-0.267123,-0.409308,0.191616,0.253964,1.726109,-2.551933,-0.096162
472,1769589277637,5.244503,-0.457749,0.169871,0.257001,0.663612,0.14783,-0.132264,0.721299,1.466145,0.326606,-0.292216,-0.457749,0.169871,0.257001,1.507111,-2.616884,-0.267346,-0.408613,0.193069,0.254034,1.721869,-2.555219,-0.097333
473,1769589277648,5.255614,-0.457337,0.170973,0.257014,0.663727,0.146513,-0.13119,0.721657,1.466197,0.323653,-0.289804,-0.457337,0.170973,0.257014,1.503999,-2.618854,-0.267567,-0.407888,0.194671,0.254076,1.717503,-2.558265,-0.098368
474,1769589277659,5.266725,-0.456507,0.17319,0.257038,0.664025,0.145241,-0.129989,0.721858,1.466743,0.320817,-0.287129,-0.456507,0.17319,0.257038,1.497861,-2.6228,-0.268102,-0.407132,0.196109,0.254297,1.712987,-2.561382,-0.098533
475,1769589277670,5.277837,-0.456074,0.174324,0.257006,0.664217,0.143982,-0.129144,0.722085,1.467039,0.318009,-0.285236,-0.456074,0.174324,0.257006,1.4947,-2.624876,-0.268226,-0.406377,0.197792,0.254293,1.70937,-2.564317,-0.099631
476,1769589277681,5.288948,-0.455196,0.176582,0.257001,0.664351,0.142556,-0.128188,0.722415,1.467149,0.31482,-0.28309,-0.455196,0.176582,0.257001,1.488424,-2.62893,-0.268678,-0.405546,0.199449,0.254591,1.705204,-2.567566,-0.101098
477,1769589277693,5.30006,-0.454771,0.177714,0.25701,0.664804,0.141822,-0.126181,0.722496,1.468103,0.31319,-0.278648,-0.454771,0.177714,0.25701,1.485254,-2.630909,-0.26893,-0.404928,0.200776,0.254562,1.699247,-2.5698,-0.09789
478,1769589277704,5.311171,-0.454318,0.178848,0.257008,0.66512,0.140384,-0.124996,0.722692,1.46869,0.309991,-0.276011,-0.454318,0.178848,0.257008,1.482042,-2.632975,-0.269167,-0.404084,0.202377,0.254778,1.694587,-2.573247,-0.098432
479,1769589277715,5.322282,-0.453416,0.181128,0.257018,0.66534,0.139125,-0.123963,0.722911,1.469054,0.307184,-0.273707,-0.453416,0.181128,0.257018,1.475653,-2.637037,-0.269668,-0.403386,0.203761,0.254776,1.690471,-2.57621,-0.099064
480,1769589277726,5.333394,-0.452958,0.182259,0.257027,0.665464,0.137927,-0.123129,0.723169,1.469182,0.304508,-0.271839,-0.452958,0.182259,0.257027,1.472421,-2.639047,-0.269866,-0.402581,0.205348,0.255043,1.68689,-2.578933,-0.100179
481,1769589277737,5.344505,-0.452499,0.183411,0.257059,0.665646,0.136464,-0.122113,0.723451,1.469425,0.301247,-0.269565,-0.452499,0.183411,0.257059,1.469156,-2.641047,-0.2702,-0.401874,0.206873,0.255035,1.682543,-2.582275,-0.10145
482,1769589277748,5.355616,-0.451574,0.185669,0.257043,0.665985,0.135517,-0.120641,0.723564,1.47011,0.299144,-0.266306,-0.451574,0.185669,0.257043,1.462769,-2.645098,-0.270612,-0.401142,0.208151,0.255172,1.677695,-2.584734,-0.100104
483,1769589277759,5.366727,-0.451107,0.186799,0.257019,0.66615,0.134165,-0.119506,0.723853,1.470312,0.296125,-0.26377,-0.451107,0.186799,0.257019,1.459563,-2.647129,-0.270768,-0.400348,0.209678,0.255265,1.673139,-2.587835,-0.100901
484,1769589277770,5.377839,-0.450169,0.189041,0.257049,0.666245,0.13263,-0.118741,0.724174,1.47034,0.292702,-0.262051,-0.450169,0.189041,0.257049,1.45312,-2.651079,-0.271269,-0.399538,0.211307,0.255327,1.669311,-2.591202,-0.103045
485,1769589277781,5.38895,-0.44969,0.190168,0.25708,0.666354,0.131042,-0.117867,0.724505,1.470396,0.289162,-0.260089,-0.44969,0.190168,0.25708,1.449938,-2.65303,-0.271609,-0.39866,0.212981,0.255581,1.66513,-2.594698,-0.105064
486,1769589277793,5.400061,-0.449204,0.191308,0.257074,0.66679,0.130346,-0.115907,0.724545,1.471335,0.287621,-0.25576,-0.449204,0.191308,0.257074,1.446644,-2.655085,-0.271777,-0.397997,0.214114,0.255593,1.659333,-2.596751,-0.101875
487,1769589277804,5.411172,-0.448243,0.193555,0.257126,0.667052,0.128785,-0.114742,0.72477,1.471785,0.284152,-0.253166,-0.448243,0.193555,0.257126,1.440147,-2.658987,-0.2724,-0.397091,0.215665,0.255801,1.654513,-2.600342,-0.102833
488,1769589277815,5.422284,-0.447751,0.194673,0.257129,0.667114,0.127301,-0.114214,0.725058,1.471759,0.280846,-0.251974,-0.447751,0.194673,0.257129,1.436929,-2.660975,-0.27261,-0.396211,0.217352,0.255981,1.651347,-2.603525,-0.105348
489,1769589277826,5.433395,-0.446762,0.196943,0.257129,0.667273,0.125938,-0.113036,0.725334,1.471956,0.27781,-0.249349,-0.446762,0.196943,0.257129,1.430344,-2.664973,-0.273054,-0.395412,0.218781,0.256126,1.646642,-2.606607,-0.106055
490,1769589277837,5.444506,-0.446247,0.198085,0.257089,0.667514,0.124641,-0.112045,0.72549,1.4724,0.274932,-0.247148,-0.446247,0.198085,0.257089,1.427101,-2.667049,-0.273185,-0.39459,0.220262,0.256169,1.642584,-2.609597,-0.106712
491,1769589277848,5.455617,-0.445749,0.1992,0.257108,0.667619,0.123277,-0.110966,0.725793,1.47246,0.271892,-0.24474,-0.445749,0.1992,0.257108,1.423817,-2.668996,-0.273453,-0.393785,0.221722,0.256208,1.638097,-2.612612,-0.107745
492,1769589277859,5.466728,-0.444743,0.201423,0.257128,0.66785,0.121844,-0.109937,0.725978,1.472865,0.268714,-0.242454,-0.444743,0.201423,0.257128,1.417345,-2.672901,-0.273926,-0.392924,0.223156,0.256367,1.633758,-2.615865,-0.108673
493,1769589277870,5.47784,-0.444245,0.202543,0.257137,0.668087,0.120814,-0.108747,0.726112,1.473313,0.266428,-0.239816,-0.444245,0.202543,0.257137,1.414071,-2.674842,-0.274184,-0.392256,0.224435,0.256282,1.629476,-2.618304,-0.10829
494,1769589277881,5.488951,-0.443219,0.204782,0.257156,0.668206,0.119229,-0.107764,0.72641,1.473407,0.262903,-0.237623,-0.443219,0.204782,0.257156,1.407474,-2.678736,-0.274661,-0.391391,0.225961,0.256419,1.624983,-2.621757,-0.109975
495,1769589277893,5.500062,-0.44269,0.205904,0.257121,0.668643,0.118483,-0.105886,0.726406,1.474374,0.261258,-0.23348,-0.44269,0.205904,0.257121,1.404243,-2.680735,-0.274767,-0.390775,0.227201,0.256558,1.619346,-2.62383,-0.107033
496,1769589277904,5.511173,-0.442157,0.207044,0.257124,0.668902,0.117014,-0.104721,0.726575,1.474848,0.258001,-0.230897,-0.442157,0.207044,0.257124,1.400851,-2.682769,-0.275035,-0.389959,0.228558,0.256668,1.614608,-2.627165,-0.107684
497,1769589277915,5.522285,-0.441126,0.209242,0.257151,0.669031,0.115592,-0.103938,0.726797,1.475007,0.254845,-0.229152,-0.441126,0.209242,0.257151,1.394374,-2.686559,-0.275536,-0.388958,0.230326,0.25702,1.610852,-2.630258,-0.109293
498,1769589277926,5.533396,-0.440611,0.210311,0.257136,0.669043,0.114413,-0.103035,0.7271,1.474864,0.252216,-0.227133,-0.440611,0.210311,0.257136,1.391204,-2.688465,-0.275703,-0.387965,0.231886,0.257185,1.606977,-2.632752,-0.110413
499,1769589277937,5.544507,-0.440102,0.211372,0.257128,0.669203,0.113014,-0.102101,0.727304,1.4751,0.249113,-0.225057,-0.440102,0.211372,0.257128,1.388027,-2.690329,-0.275838,-0.38706,0.233315,0.257411,1.602861,-2.635825,-0.111579
500,1769589277948,5.555618,-0.439086,0.213466,0.257155,0.669353,0.111895,-0.100943,0.7275,1.475321,0.246627,-0.222488,-0.439086,0.213466,0.257155,1.381793,-2.693975,-0.276364,-0.386365,0.234431,0.257368,1.598478,-2.638325,-0.111674
501,1769589277959,5.566729,-0.43858,0.214507,0.257125,0.669747,0.111177,-0.099235,0.727483,1.476199,0.245047,-0.218725,-0.43858,0.214507,0.257125,1.378754,-2.695799,-0.276455,-0.385684,0.235375,0.257421,1.593299,-2.640242,-0.10909
502,1769589277970,5.577841,-0.437629,0.216479,0.257134,0.669846,0.109893,-0.098504,0.727686,1.476303,0.242198,-0.217098,-0.437629,0.216479,0.257134,1.372832,-2.699179,-0.27689,-0.384873,0.236769,0.25736,1.589818,-2.642998,-0.11051
503,1769589277981,5.588952,-0.437125,0.217446,0.257115,0.669991,0.108673,-0.09758,0.727861,1.476524,0.239493,-0.215045,-0.437125,0.217446,0.257115,1.369848,-2.700951,-0.276998,-0.384139,0.237816,0.257445,1.58593,-2.645669,-0.111281
504,1769589277993,5.600063,-0.436669,0.218375,0.25711,0.670097,0.107498,-0.096708,0.728054,1.476647,0.236887,-0.213108,-0.436669,0.218375,0.25711,1.367088,-2.702524,-0.277143,-0.383184,0.239471,0.257833,1.582206,-2.648206,-0.112145
505,1769589278004,5.611175,-0.435793,0.220122,0.257111,0.67024,0.106464,-0.096028,0.728164,1.476901,0.234597,-0.211602,-0.435793,0.220122,0.257111,1.361876,-2.70556,-0.277505,-0.382465,0.240449,0.257984,1.579199,-2.650475,-0.11292
506,1769589278015,5.622286,-0.435386,0.220921,0.257122,0.670268,0.10538,-0.095563,0.728357,1.476854,0.232191,-0.210562,-0.435386,0.220921,0.257122,1.359438,-2.706967,-0.277682,-0.381674,0.242078,0.258175,1.576618,-2.652732,-0.114535
507,1769589278026,5.633397,-0.43463,0.222411,0.257103,0.670314,0.104466,-0.094527,0.728581,1.476829,0.230159,-0.208262,-0.43463,0.222411,0.257103,1.354926,-2.709538,-0.277896,-0.381277,0.242831,0.258213,1.572729,-2.65468,-0.114635
508,1769589278037,5.644509,-0.434293,0.223073,0.257116,0.670449,0.103703,-0.093923,0.728644,1.477092,0.228472,-0.206925,-0.434293,0.223073,0.257116,1.352885,-2.710667,-0.278059,-0.380691,0.243532,0.258402,1.570255,-2.656379,-0.114922
509,1769589278048,5.65562,-0.433976,0.223678,0.257092,0.670475,0.103141,-0.093311,0.728778,1.477074,0.227221,-0.205567,-0.433976,0.223678,0.257092,1.351085,-2.711756,-0.278094,-0.380308,0.244099,0.258398,1.567928,-2.65757,-0.115034
510,1769589278059,5.666731,-0.433425,0.224758,0.257156,0.670586,0.102519,-0.092858,0.728823,1.477292,0.225849,-0.204565,-0.433425,0.224758,0.257156,1.347766,-2.713562,-0.278537,-0.379875,0.244482,0.258558,1.566016,-2.65895,-0.115336
511,1769589278070,5.677843,-0.433203,0.22519,0.257123,0.670581,0.102052,-0.092477,0.728941,1.477215,0.224808,-0.203716,-0.433203,0.22519,0.257123,1.346455,-2.714326,-0.278486,-0.379535,0.245122,0.258505,1.564403,-2.659908,-0.115738
512,1769589278081,5.688954,-0.432849,0.225846,0.257128,0.670631,0.10166,-0.092088,0.728998,1.477293,0.223941,-0.202854,-0.432849,0.225846,0.257128,1.344478,-2.715474,-0.278656,-0.379279,0.245197,0.258643,1.562906,-2.660763,-0.11579
513,1769589278093,5.700065,-0.432742,0.226058,0.257111,0.67068,0.101426,-0.092039,0.728993,1.477404,0.223425,-0.202747,-0.432742,0.226058,0.257111,1.343846,-2.71585,-0.278624,-0.379183,0.245665,0.258717,1.562517,-2.661284,-0.116106
514,1769589278104,5.711176,-0.432676,0.226193,0.257129,0.670655,0.10135,-0.091944,0.729038,1.477324,0.223255,-0.202535,-0.432676,0.226193,0.257129,1.343421,-2.716071,-0.278696,-0.379161,0.245373,0.258883,1.562148,-2.66142,-0.11618
515,1769589278115,5.722287,-0.432651,0.226236,0.257149,0.670517,0.101466,-0.091948,0.729149,1.476955,0.223501,-0.202534,-0.432651,0.226236,0.257149,1.343241,-2.716109,-0.278767,-0.379191,0.245809,0.258708,1.562199,-2.661061,-0.116315
516,1769589278126,5.733398,-0.432664,0.226212,0.257151,0.670403,0.101486,-0.092058,0.729237,1.476655,0.223537,-0.202771,-0.432664,0.226212,0.257151,1.343335,-2.716086,-0.278761,-0.379171,0.245926,0.258812,1.562432,-2.660915,-0.1168
517,1769589278137,5.74451,-0.432683,0.226176,0.257174,0.670395,0.101551,-0.092124,0.729226,1.476645,0.223682,-0.202917,-0.432683,0.226176,0.257174,1.343398,-2.715972,-0.278827,-0.379197,0.245941,0.25876,1.562685,-2.660774,-0.116792
518,1769589278148,5.755621,-0.432699,0.226137,0.257209,0.670366,0.101527,-0.092107,0.729259,1.476561,0.223624,-0.202878,-0.432699,0.226137,0.257209,1.343558,-2.71588,-0.278971,-0.37922,0.246282,0.258654,1.562587,-2.660798,-0.116902
519,1769589278159,5.766732,-0.432709,0.226115,0.257263,0.670336,0.10151,-0.092068,0.729294,1.476476,0.223585,-0.202788,-0.432709,0.226115,0.257263,1.343586,-2.715792,-0.279128,-0.379211,0.246283,0.258722,1.562438,-2.660806,-0.116956
520,1769589278170,5.777843,-0.432696,0.226125,0.257294,0.670234,0.101465,-0.092162,0.729382,1.476201,0.223478,-0.202989,-0.432696,0.226125,0.257294,1.34358,-2.715789,-0.279215,-0.379199,0.246441,0.258676,1.562555,-2.660804,-0.117528
521,1769589278181,5.788955,-0.432687,0.226125,0.257325,0.670175,0.101431,-0.092156,0.729442,1.476038,0.223399,-0.20297,-0.432687,0.226125,0.257325,1.3435,-2.715777,-0.2793,-0.379149,0.246461,0.258777,1.562451,-2.660821,-0.117767
522,1769589278193,5.800066,-0.432698,0.226106,0.257339,0.670131,0.10144,-0.092187,0.729477,1.475922,0.223416,-0.203037,-0.432698,0.226106,0.257339,1.343588,-2.715717,-0.279336,-0.379037,0.246583,0.258854,1.562511,-2.660761,-0.117929
523,1769589278204,5.811177,-0.432672,0.22611,0.257458,0.670066,0.101352,-0.092172,0.72955,1.475737,0.223216,-0.202998,-0.432672,0.22611,0.257458,1.343496,-2.715656,-0.279746,-0.379039,0.246575,0.258961,1.562312,-2.660883,-0.118293
524,1769589278215,5.822289,-0.43267,0.226107,0.257475,0.669927,0.101376,-0.09223,0.729667,1.475366,0.223258,-0.203115,-0.43267,0.226107,0.257475,1.343492,-2.71563,-0.27977,-0.378993,0.246704,0.259138,1.562392,-2.66071,-0.118745
525,1769589278226,5.8334,-0.432654,0.226062,0.257689,0.669804,0.101313,-0.092232,0.729789,1.475024,0.223108,-0.20311,-0.432654,0.226062,0.257689,1.343437,-2.715397,-0.280387,-0.378964,0.246709,0.259332,1.562223,-2.660728,-0.119251
526,1769589278237,5.844511,-0.432634,0.226073,0.257798,0.669604,0.101334,-0.092211,0.729973,1.474481,0.223139,-0.20305,-0.432634,0.226073,0.257798,1.343327,-2.715341,-0.280752,-0.37889,0.246704,0.259513,1.56204,-2.660508,-0.11974
527,1769589278248,5.855622,-0.432615,0.226058,0.257945,0.669398,0.101253,-0.092288,0.730163,1.47392,0.222944,-0.203205,-0.432615,0.226058,0.257945,1.343234,-2.71522,-0.28118,-0.378866,0.246804,0.259801,1.561986,-2.660485,-0.120664
528,1769589278259,5.866733,-0.432615,0.226043,0.25845,0.668795,0.101315,-0.092172,0.730721,1.47228,0.223035,-0.202906,-0.432615,0.226043,0.25845,1.343081,-2.71472,-0.282721,-0.378916,0.246845,0.260426,1.561289,-2.659827,-0.122038
529,1769589278270,5.877845,-0.432609,0.226032,0.258771,0.668623,0.101173,-0.092271,0.730886,1.471808,0.222707,-0.203111,-0.432609,0.226032,0.258771,1.342949,-2.714427,-0.283693,-0.378984,0.246816,0.260716,1.561245,-2.659959,-0.123048
530,1769589278281,5.888956,-0.432601,0.226049,0.259496,0.668053,0.101172,-0.092289,0.731404,1.470263,0.22266,-0.203112,-0.432601,0.226049,0.259496,1.342635,-2.713763,-0.285993,-0.37904,0.246813,0.26145,1.560853,-2.659452,-0.124719
531,1769589278293,5.900067,-0.432592,0.22605,0.259903,0.667637,0.101226,-0.092287,0.731777,1.469139,0.222749,-0.203078,-0.432592,0.22605,0.259903,1.34242,-2.713385,-0.287234,-0.379026,0.246556,0.261722,1.560593,-2.658973,-0.125783
532,1769589278304,5.911178,-0.43259,0.226032,0.260347,0.667038,0.101172,-0.092257,0.732334,1.46751,0.222583,-0.202969,-0.43259,0.226032,0.260347,1.342335,-2.712948,-0.288659,-0.379019,0.246522,0.262433,1.559982,-2.658552,-0.127571
533,1769589278315,5.92229,-0.432523,0.225975,0.261217,0.666673,0.101126,-0.092349,0.732661,1.466523,0.222453,-0.203146,-0.432523,0.225975,0.261217,1.34191,-2.712162,-0.29127,-0.378891,0.246492,0.26289,1.559888,-2.658317,-0.128894
534,1769589278326,5.933401,-0.432499,0.225945,0.261711,0.665944,0.101117,-0.092321,0.733329,1.464547,0.222376,-0.203032,-0.432499,0.225945,0.261711,1.341753,-2.711668,-0.292816,-0.378847,0.246456,0.263626,1.559233,-2.657688,-0.13095
535,1769589278337,5.944512,-0.432443,0.225888,0.262173,0.665424,0.101073,-0.092187,0.733824,1.463126,0.222238,-0.202699,-0.432443,0.225888,0.262173,1.341544,-2.711244,-0.294177,-0.378751,0.246432,0.264314,1.558411,-2.657321,-0.132292
536,1769589278348,5.955624,-0.43234,0.225781,0.263233,0.664762,0.101018,-0.092264,0.734421,1.461339,0.222068,-0.202823,-0.43234,0.225781,0.263233,1.341162,-2.710242,-0.297423,-0.378774,0.246395,0.265186,1.558031,-2.656841,-0.134452
537,1769589278359,5.966735,-0.432274,0.225708,0.263804,0.664159,0.100995,-0.092269,0.734969,1.45971,0.221971,-0.202793,-0.432274,0.225708,0.263804,1.340936,-2.709685,-0.299131,-0.37863,0.246253,0.266083,1.557541,-2.656352,-0.136235
538,1769589278370,5.977846,-0.432126,0.225572,0.264998,0.66334,0.100905,-0.092289,0.735718,1.457493,0.221708,-0.202778,-0.432126,0.225572,0.264998,1.340453,-2.708591,-0.302764,-0.378795,0.245862,0.266923,1.556837,-2.655806,-0.138815
539,1769589278381,5.988958,-0.432044,0.225489,0.265734,0.662627,0.100848,-0.092302,0.736367,1.455568,0.221529,-0.202756,-0.432044,0.225489,0.265734,1.340126,-2.707894,-0.304991,-0.378666,0.245661,0.267997,1.556237,-2.655288,-0.141001
540,1769589278393,6.000069,-0.431964,0.225405,0.266413,0.661834,0.100833,-0.092351,0.737075,1.453435,0.221437,-0.202809,-0.431964,0.225405,0.266413,1.339879,-2.707261,-0.307063,-0.378556,0.245432,0.269,1.555721,-2.654613,-0.143378
541,1769589278404,6.01118,-0.431778,0.225214,0.267928,0.660956,0.100728,-0.092302,0.737883,1.451061,0.221137,-0.20264,-0.431778,0.225214,0.267928,1.339283,-2.705791,-0.311623,-0.378533,0.245237,0.27011,1.554759,-2.654049,-0.146024
542,1769589278415,6.022292,-0.431674,0.225103,0.268727,0.659996,0.100737,-0.092351,0.738734,1.448486,0.221087,-0.202682,-0.431674,0.225103,0.268727,1.338944,-2.705042,-0.314022,-0.378539,0.245022,0.271176,1.554133,-2.653179,-0.14881
