,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad
4159,1776147934164,46.221743,-386.346,-44.986,443.741,0.010163,-0.87611,0.477095,0.068624,0.030605,-2.63826,1.436693,-0.386346,-0.044986,0.443741,0.780485,2.894772,0.855109
4160,1776147934175,46.232855,-386.588,-45.096,443.759,0.010623,-0.876042,0.477254,0.068307,0.031996,-2.638559,1.437444,-0.386588,-0.045096,0.443759,0.779325,2.894403,0.853791
4161,1776147934186,46.243966,-386.713,-45.139,443.778,0.011246,-0.875936,0.477468,0.068075,0.033877,-2.638602,1.43829,-0.386713,-0.045139,0.443778,0.778689,2.894193,0.853094
4162,1776147934198,46.255077,-386.927,-45.237,443.866,0.011306,-0.875664,0.477891,0.068593,0.034048,-2.636967,1.439115,-0.386927,-0.045237,0.443866,0.777668,2.893931,0.851761
4163,1776147934209,46.266189,-387.04,-45.309,443.869,0.012117,-0.875949,0.477489,0.067607,0.036511,-2.639382,1.438756,-0.38704,-0.045309,0.443869,0.777047,2.893684,0.851072
4164,1776147934220,46.2773,-387.141,-45.367,443.905,0.012611,-0.875845,0.477668,0.067603,0.038,-2.639076,1.439298,-0.387141,-0.045367,0.443905,0.776465,2.893471,0.850465
4165,1776147934231,46.288411,-387.369,-45.438,443.936,0.012568,-0.875739,0.477742,0.068458,0.037851,-2.637404,1.438784,-0.387369,-0.045438,0.443936,0.775277,2.892954,0.848948
4166,1776147934242,46.299522,-387.488,-45.473,443.94,0.013296,-0.875962,0.4774,0.067841,0.040059,-2.639053,1.438287,-0.387488,-0.045473,0.44394,0.774683,2.892613,0.848308
4167,1776147934253,46.310634,-387.698,-45.581,443.997,0.013906,-0.875789,0.477751,0.067483,0.041904,-2.639098,1.439651,-0.387698,-0.045581,0.443997,0.773489,2.89203,0.84701
4168,1776147934264,46.321745,-387.803,-45.63,444.019,0.014298,-0.87563,0.478038,0.067432,0.043086,-2.638698,1.440561,-0.387803,-0.04563,0.444019,0.772893,2.891737,0.846393
4169,1776147934275,46.332856,-387.903,-45.705,444.039,0.014971,-0.875397,0.478474,0.067215,0.045122,-2.63834,1.442062,-0.387903,-0.045705,0.444039,0.772157,2.891449,0.84572
4170,1776147934286,46.343967,-388.096,-45.805,444.098,0.015398,-0.875354,0.478559,0.067088,0.04641,-2.638409,1.442427,-0.388096,-0.045805,0.444098,0.770937,2.890793,0.844373
4171,1776147934298,46.355079,-388.187,-45.847,444.154,0.015945,-0.875316,0.478645,0.066838,0.048067,-2.63869,1.442903,-0.388187,-0.045847,0.444154,0.770383,2.890461,0.843768
4172,1776147934309,46.36619,-388.279,-45.881,444.187,0.016587,-0.875433,0.478479,0.066335,0.050017,-2.639838,1.442838,-0.388279,-0.045881,0.444187,0.769804,2.890023,0.843115
4173,1776147934320,46.377301,-388.463,-45.983,444.254,0.016929,-0.875457,0.478388,0.066583,0.051041,-2.639521,1.442348,-0.388463,-0.045983,0.444254,0.768587,2.889177,0.841898
4174,1776147934331,46.388413,-388.562,-46.03,444.27,0.017308,-0.875357,0.478582,0.066406,0.052188,-2.639498,1.443087,-0.388562,-0.04603,0.44427,0.768002,2.888671,0.84132
4175,1776147934342,46.399524,-388.738,-46.157,444.335,0.017948,-0.875299,0.478672,0.066356,0.05412,-2.6394,1.443402,-0.388738,-0.046157,0.444335,0.766805,2.887683,0.840237
4176,1776147934353,46.410635,-388.821,-46.205,444.38,0.018432,-0.875487,0.478394,0.065745,0.055599,-2.640935,1.443092,-0.388821,-0.046205,0.44438,0.766255,2.887166,0.839662
4177,1776147934364,46.421746,-388.924,-46.234,444.385,0.018896,-0.875428,0.478489,0.065706,0.057003,-2.64082,1.443412,-0.388924,-0.046234,0.444385,0.765699,2.886484,0.839059
4178,1776147934375,46.432858,-389.125,-46.295,444.409,0.019568,-0.875543,0.478326,0.065168,0.059047,-2.642018,1.443385,-0.389125,-0.046295,0.444409,0.764714,2.885078,0.837978
4179,1776147934386,46.443969,-389.223,-46.319,444.412,0.019856,-0.875377,0.478637,0.065027,0.059923,-2.641741,1.444447,-0.389223,-0.046319,0.444412,0.764253,2.884364,0.837458
4180,1776147934398,46.45508,-389.417,-46.403,444.466,0.020718,-0.875588,0.47827,0.064612,0.06254,-2.643037,1.4437,-0.389417,-0.046403,0.444466,0.76314,2.882901,0.836385
4181,1776147934409,46.466192,-389.499,-46.446,444.476,0.021228,-0.875917,0.477681,0.064344,0.06409,-2.644455,1.442152,-0.389499,-0.046446,0.444476,0.762578,2.882053,0.836021
4182,1776147934420,46.477303,-389.582,-46.507,444.506,0.021816,-0.876228,0.477216,0.063354,0.065904,-2.646968,1.441607,-0.389582,-0.046507,0.444506,0.762081,2.881339,0.835642
4183,1776147934431,46.488414,-389.76,-46.576,444.538,0.022553,-0.876278,0.477208,0.062464,0.068167,-2.648535,1.442353,-0.38976,-0.046576,0.444538,0.761133,2.879626,0.834855
4184,1776147934442,46.499525,-389.841,-46.604,444.555,0.023351,-0.876335,0.477146,0.06183,0.070605,-2.649722,1.442719,-0.389841,-0.046604,0.444555,0.760783,2.878747,0.83445
4185,1776147934453,46.510637,-390.015,-46.662,444.594,0.023448,-0.876201,0.477352,0.06211,0.070887,-2.648868,1.443097,-0.390015,-0.046662,0.444594,0.759961,2.876957,0.833674
4186,1776147934464,46.521748,-390.089,-46.674,444.614,0.024088,-0.876287,0.477227,0.061602,0.072844,-2.64994,1.443161,-0.390089,-0.046674,0.444614,0.759685,2.875936,0.833362
4187,1776147934475,46.532859,-390.167,-46.713,444.631,0.02472,-0.876544,0.476822,0.060828,0.074789,-2.651953,1.442606,-0.390167,-0.046713,0.444631,0.759263,2.874961,0.833014
4188,1776147934486,46.54397,-390.318,-46.751,444.684,0.025553,-0.876618,0.476757,0.059921,0.077351,-2.653627,1.4432,-0.390318,-0.046751,0.444684,0.758637,2.872969,0.832366
4189,1776147934498,46.555082,-390.393,-46.798,444.699,0.025666,-0.876972,0.476071,0.060144,0.077685,-2.654342,1.44093,-0.390393,-0.046798,0.444699,0.758213,2.87188,0.832195
4190,1776147934509,46.566193,-390.458,-46.818,444.735,0.026292,-0.876784,0.476466,0.059497,0.079609,-2.654807,1.442686,-0.390458,-0.046818,0.444735,0.757929,2.870832,0.831759
4191,1776147934520,46.577304,-390.594,-46.871,444.786,0.026892,-0.877412,0.475335,0.059016,0.081449,-2.657478,1.439679,-0.390594,-0.046871,0.444786,0.757329,2.868655,0.831251
4192,1776147934531,46.588415,-390.657,-46.918,444.809,0.027467,-0.877227,0.475708,0.058481,0.083219,-2.657779,1.441277,-0.390657,-0.046918,0.444809,0.756916,2.867469,0.831008
4193,1776147934542,46.599527,-390.806,-46.965,444.832,0.028506,-0.877268,0.475743,0.057073,0.08644,-2.660163,1.442607,-0.390806,-0.046965,0.444832,0.756214,2.865087,0.830589
4194,1776147934553,46.610638,-390.87,-46.98,444.848,0.028095,-0.877179,0.47579,0.058245,0.085134,-2.65801,1.441728,-0.39087,-0.04698,0.444848,0.755978,2.863868,0.830414
4195,1776147934564,46.62175,-390.919,-46.998,444.9,0.028673,-0.877493,0.475335,0.056919,0.086955,-2.661095,1.441506,-0.390919,-0.046998,0.4449,0.755905,2.862733,0.830255
4196,1776147934575,46.632861,-391.027,-47.041,444.967,0.029389,-0.877922,0.474591,0.056159,0.089165,-2.663617,1.439909,-0.391027,-0.047041,0.444967,0.755619,2.860279,0.830127
4197,1776147934586,46.643972,-391.09,-47.074,444.979,0.029758,-0.878137,0.474157,0.056261,0.090281,-2.664106,1.438506,-0.39109,-0.047074,0.444979,0.755304,2.858971,0.829973
4198,1776147934598,46.655083,-391.199,-47.113,445.024,0.030179,-0.878387,0.473664,0.056281,0.091557,-2.664834,1.436992,-0.391199,-0.047113,0.445024,0.754955,2.856356,0.829876
4199,1776147934609,46.666194,-391.251,-47.153,445.055,0.031187,-0.879148,0.472421,0.054261,0.094729,-2.670406,1.434975,-0.391251,-0.047153,0.445055,0.754741,2.855144,0.829817
4200,1776147934620,46.677306,-391.314,-47.171,445.06,0.0314,-0.878973,0.472739,0.054208,0.095381,-2.669959,1.435988,-0.391314,-0.047171,0.44506,0.75454,2.853769,0.82983
4201,1776147934631,46.688417,-391.406,-47.205,445.119,0.032116,-0.879046,0.472694,0.052978,0.097627,-2.672175,1.436921,-0.391406,-0.047205,0.445119,0.754295,2.851113,0.829758
4202,1776147934642,46.699528,-391.463,-47.223,445.125,0.032944,-0.878846,0.4732,0.051244,0.100251,-2.674379,1.439975,-0.391463,-0.047223,0.445125,0.754098,2.849762,0.829686
4203,1776147934653,46.710639,-391.565,-47.28,445.151,0.033144,-0.87895,0.472931,0.051821,0.100823,-2.673757,1.438652,-0.391565,-0.04728,0.445151,0.753624,2.846975,0.82968
4204,1776147934664,46.721751,-391.603,-47.314,445.189,0.034158,-0.879536,0.471967,0.049981,0.104026,-2.678533,1.437324,-0.391603,-0.047314,0.445189,0.753508,2.845755,0.829675
4205,1776147934675,46.732862,-391.667,-47.329,445.172,0.03419,-0.87928,0.472333,0.050983,0.104058,-2.676125,1.437564,-0.391667,-0.047329,0.445172,0.753243,2.844283,0.829687
4206,1776147934686,46.743973,-391.741,-47.385,445.219,0.035453,-0.879948,0.471251,0.048557,0.108062,-2.682113,1.43639,-0.391741,-0.047385,0.445219,0.752884,2.841674,0.829806
4207,1776147934698,46.755084,-391.808,-47.417,445.207,0.035848,-0.879799,0.471585,0.04771,0.109322,-2.683043,1.438149,-0.391808,-0.047417,0.445207,0.752655,2.840266,0.829836
4208,1776147934709,46.766195,-391.854,-47.415,445.225,0.036115,-0.879949,0.47129,0.047659,0.110141,-2.683585,1.437295,-0.391854,-0.047415,0.445225,0.752572,2.838861,0.829877
4209,1776147934720,46.777307,-391.947,-47.457,445.238,0.036509,-0.880572,0.470123,0.047373,0.111361,-2.685952,1.433987,-0.391947,-0.047457,0.445238,0.752176,2.836142,0.82984
4210,1776147934731,46.788418,-391.964,-47.503,445.279,0.037045,-0.881042,0.469206,0.04731,0.113002,-2.687489,1.431244,-0.391964,-0.047503,0.445279,0.752023,2.834893,0.82996
4211,1776147934742,46.799529,-392.069,-47.521,445.278,0.037426,-0.881059,0.469228,0.046467,0.114222,-2.688925,1.432047,-0.392069,-0.047521,0.445278,0.751574,2.832047,0.830059
4212,1776147934753,46.81064,-392.12,-47.541,445.291,0.038099,-0.881213,0.468979,0.0455,0.116342,-2.690982,1.432132,-0.39212,-0.047541,0.445291,0.751372,2.830676,0.83005
4213,1776147934764,46.821751,-392.163,-47.566,445.299,0.038513,-0.881523,0.468415,0.044954,0.117648,-2.692827,1.430886,-0.392163,-0.047566,0.445299,0.751089,2.829273,0.830055
4214,1776147934775,46.832863,-392.251,-47.604,445.3,0.039461,-0.881579,0.46831,0.04413,0.120605,-2.694353,1.431287,-0.392251,-0.047604,0.4453,0.750764,2.82652,0.830142
4215,1776147934786,46.843974,-392.288,-47.641,445.316,0.039995,-0.881819,0.467941,0.042731,0.122342,-2.697396,1.431384,-0.392288,-0.047641,0.445316,0.75058,2.825202,0.83022
4216,1776147934798,46.855085,-392.351,-47.682,445.359,0.040335,-0.882074,0.467437,0.042686,0.123385,-2.698248,1.429881,-0.392351,-0.047682,0.445359,0.750258,2.822627,0.830296
4217,1776147934809,46.866196,-392.373,-47.703,445.387,0.040676,-0.882219,0.467156,0.042426,0.124448,-2.699124,1.42925,-0.392373,-0.047703,0.445387,0.750108,2.821388,0.830343
4218,1776147934820,46.877308,-392.416,-47.727,445.399,0.041197,-0.882303,0.466992,0.041973,0.126076,-2.70013,1.429146,-0.392416,-0.047727,0.445399,0.749854,2.820057,0.830365
4219,1776147934831,46.888419,-392.502,-47.754,445.407,0.041763,-0.882577,0.466494,0.041197,0.127868,-2.702251,1.428299,-0.392502,-0.047754,0.445407,0.749401,2.817417,0.830438
4220,1776147934842,46.89953,-392.519,-47.788,445.424,0.042513,-0.882835,0.46604,0.040019,0.130259,-2.704996,1.42794,-0.392519,-0.047788,0.445424,0.749257,2.816216,0.830545
4221,1776147934853,46.910642,-392.604,-47.81,445.442,0.042698,-0.882817,0.466045,0.040163,0.130814,-2.704702,1.427831,-0.392604,-0.04781,0.445442,0.748926,2.813569,0.830638
4222,1776147934864,46.921753,-392.629,-47.839,445.475,0.043294,-0.883027,0.465691,0.038992,0.132735,-2.707291,1.427771,-0.392629,-0.047839,0.445475,0.748776,2.812392,0.830715
4223,1776147934875,46.932864,-392.668,-47.857,445.489,0.04383,-0.883101,0.465555,0.038351,0.134432,-2.708582,1.427918,-0.392668,-0.047857,0.445489,0.748566,2.81109,0.830775
4224,1776147934886,46.943976,-392.739,-47.895,445.507,0.044152,-0.883472,0.464815,0.038403,0.135416,-2.709635,1.425602,-0.392739,-0.047895,0.445507,0.748145,2.808538,0.830859
4225,1776147934898,46.955087,-392.773,-47.917,445.501,0.044561,-0.88374,0.464249,0.038605,0.136654,-2.710121,1.423689,-0.392773,-0.047917,0.445501,0.747932,2.807276,0.830841
4226,1776147934909,46.966198,-392.822,-47.917,445.513,0.045247,-0.883762,0.464251,0.037256,0.138871,-2.712436,1.424877,-0.392822,-0.047917,0.445513,0.747708,2.806006,0.83083
4227,1776147934920,46.977309,-392.912,-47.932,445.509,0.046243,-0.884032,0.463815,0.034992,0.142128,-2.717052,1.425524,-0.392912,-0.047932,0.445509,0.74737,2.80349,0.8309
4228,1776147934931,46.98842,-392.936,-47.957,445.531,0.046215,-0.883737,0.464324,0.03572,0.141976,-2.714927,1.426449,-0.392936,-0.047957,0.445531,0.747238,2.802327,0.830933
4229,1776147934942,46.999532,-393.01,-47.98,445.566,0.046415,-0.884413,0.462934,0.036751,0.142502,-2.715281,1.421277,-0.39301,-0.04798,0.445566,0.74688,2.799958,0.831017
4230,1776147934953,47.010643,-393.053,-47.989,445.561,0.047212,-0.884469,0.462877,0.035085,0.145098,-2.718238,1.422559,-0.393053,-0.047989,0.445561,0.74657,2.798684,0.831033
4231,1776147934964,47.021754,-393.09,-47.994,445.579,0.04743,-0.884232,0.463327,0.034826,0.14579,-2.717943,1.424171,-0.39309,-0.047994,0.445579,0.746373,2.797475,0.831072
4232,1776147934975,47.032865,-393.172,-48.019,445.589,0.04833,-0.884244,0.463286,0.033812,0.14865,-2.719682,1.424934,-0.393172,-0.048019,0.445589,0.745867,2.795011,0.831104
4233,1776147934986,47.043977,-393.212,-48.017,445.595,0.048447,-0.884562,0.462674,0.03369,0.149022,-2.720866,1.423161,-0.393212,-0.048017,0.445595,0.745681,2.793803,0.831068
4234,1776147934998,47.055088,-393.281,-48.032,445.621,0.048853,-0.884716,0.462361,0.033372,0.1503,-2.721873,1.422476,-0.393281,-0.048032,0.445621,0.745171,2.791395,0.830966
4235,1776147935009,47.066199,-393.307,-48.045,445.646,0.049251,-0.885068,0.461674,0.032957,0.151563,-2.723653,1.420728,-0.393307,-0.048045,0.445646,0.744966,2.790309,0.830973
4236,1776147935020,47.07731,-393.352,-48.066,445.658,0.050205,-0.885499,0.460832,0.031695,0.154619,-2.727107,1.419243,-0.393352,-0.048066,0.445658,0.744699,2.789114,0.830962
4237,1776147935031,47.088421,-393.42,-48.07,445.677,0.049834,-0.885824,0.460152,0.033058,0.153347,-2.72581,1.415956,-0.39342,-0.04807,0.445677,0.744264,2.786764,0.830945
4238,1776147935042,47.099533,-393.454,-48.097,445.686,0.050466,-0.885826,0.460184,0.031569,0.155433,-2.728325,1.417358,-0.393454,-0.048097,0.445686,0.743958,2.785637,0.83097
4239,1776147935053,47.110644,-393.529,-48.105,445.71,0.051311,-0.885695,0.460388,0.030898,0.158102,-2.729055,1.418573,-0.393529,-0.048105,0.44571,0.743498,2.783349,0.830865
4240,1776147935064,47.121755,-393.553,-48.122,445.727,0.0522,-0.885896,0.46,0.029373,0.160994,-2.732253,1.418718,-0.393553,-0.048122,0.445727,0.74314,2.782196,0.830884
4241,1776147935075,47.132866,-393.602,-48.133,445.713,0.052722,-0.885969,0.459808,0.029258,0.162614,-2.732671,1.418227,-0.393602,-0.048133,0.445713,0.742807,2.780997,0.830804
4242,1776147935086,47.143978,-393.673,-48.133,445.735,0.05304,-0.886392,0.458967,0.029084,0.163612,-2.734273,1.415784,-0.393673,-0.048133,0.445735,0.742329,2.778718,0.830623
4243,1776147935098,47.155089,-393.711,-48.149,445.734,0.05325,-0.886625,0.458469,0.029439,0.164226,-2.734389,1.413938,-0.393711,-0.048149,0.445734,0.742039,2.777549,0.830581
4244,1776147935109,47.1662,-393.744,-48.136,445.768,0.053823,-0.887301,0.457151,0.028515,0.166087,-2.738043,1.410681,-0.393744,-0.048136,0.445768,0.741881,2.776429,0.830504
4245,1776147935120,47.177311,-393.807,-48.164,445.793,0.05423,-0.887481,0.456774,0.028172,0.167378,-2.739181,1.409819,-0.393807,-0.048164,0.445793,0.741319,2.774185,0.830376
4246,1776147935131,47.188422,-393.835,-48.173,445.813,0.055154,-0.887271,0.457144,0.026962,0.17036,-2.740592,1.41202,-0.393835,-0.048173,0.445813,0.740975,2.773024,0.830229
4247,1776147935142,47.199534,-393.912,-48.192,445.825,0.055112,-0.887173,0.457304,0.027578,0.170164,-2.739238,1.411974,-0.393912,-0.048192,0.445825,0.74042,2.770706,0.830025
4248,1776147935153,47.210645,-393.956,-48.193,445.825,0.056904,-0.886435,0.458725,0.023805,0.17611,-2.743387,1.419687,-0.393956,-0.048193,0.445825,0.740101,2.769556,0.829871
4249,1776147935164,47.221756,-393.998,-48.189,445.826,0.057364,-0.886431,0.458699,0.023344,0.177585,-2.744164,1.420014,-0.393998,-0.048189,0.445826,0.739778,2.768386,0.829795
4250,1776147935175,47.232868,-394.05,-48.222,445.871,0.057645,-0.886325,0.458874,0.023236,0.178465,-2.74402,1.420652,-0.39405,-0.048222,0.445871,0.73914,2.766281,0.829541
4251,1776147935186,47.243979,-394.1,-48.212,445.879,0.057395,-0.888197,0.455186,0.024869,0.177511,-2.747021,1.407801,-0.3941,-0.048212,0.445879,0.738877,2.765163,0.829457
4252,1776147935198,47.25509,-394.158,-48.224,445.906,0.057874,-0.887946,0.455629,0.024602,0.179023,-2.746701,1.409405,-0.394158,-0.048224,0.445906,0.738212,2.763003,0.829079
4253,1776147935209,47.266201,-394.213,-48.221,445.893,0.058195,-0.888198,0.455106,0.024413,0.180036,-2.747804,1.407953,-0.394213,-0.048221,0.445893,0.737902,2.761823,0.828921
4254,1776147935220,47.277313,-394.247,-48.226,445.895,0.058537,-0.887967,0.45553,0.024091,0.181131,-2.74764,1.40955,-0.394247,-0.048226,0.445895,0.737654,2.760665,0.828835
4255,1776147935231,47.288424,-394.316,-48.23,445.929,0.059589,-0.888286,0.454832,0.022905,0.184522,-2.750659,1.408428,-0.394316,-0.04823,0.445929,0.737191,2.758528,0.828452
4256,1776147935242,47.299535,-394.367,-48.213,445.931,0.060164,-0.888485,0.454398,0.022313,0.186373,-2.75229,1.407604,-0.394367,-0.048213,0.445931,0.736847,2.757395,0.828202
4257,1776147935253,47.310647,-394.458,-48.218,445.917,0.061329,-0.887492,0.456285,0.020005,0.190256,-2.75318,1.415488,-0.394458,-0.048218,0.445917,0.736145,2.755096,0.827733
4258,1776147935264,47.321758,-394.485,-48.229,445.941,0.061979,-0.887789,0.455646,0.019411,0.192343,-2.75512,1.414031,-0.394485,-0.048229,0.445941,0.735828,2.754062,0.82748
4259,1776147935275,47.332869,-394.543,-48.202,445.936,0.062771,-0.888033,0.455096,0.01858,0.194903,-2.757312,1.413058,-0.394543,-0.048202,0.445936,0.735501,2.752888,0.827109
4260,1776147935286,47.34398,-394.612,-48.212,445.967,0.063101,-0.888387,0.454379,0.018103,0.195985,-2.759234,1.411251,-0.394612,-0.048212,0.445967,0.734921,2.750783,0.826691
4261,1776147935298,47.355092,-394.653,-48.193,445.995,0.062547,-0.8885,0.454163,0.019784,0.19406,-2.756686,1.409099,-0.394653,-0.048193,0.445995,0.734735,2.749762,0.826344
4262,1776147935309,47.366203,-394.677,-48.208,446.016,0.062919,-0.888815,0.453493,0.019829,0.195209,-2.757586,1.40698,-0.394677,-0.048208,0.446016,0.734489,2.74875,0.8261
4263,1776147935320,47.377314,-394.765,-48.222,446.018,0.06407,-0.88868,0.453671,0.018048,0.199003,-2.76024,1.409101,-0.394765,-0.048222,0.446018,0.73384,2.74656,0.825566
4264,1776147935331,47.388425,-394.805,-48.224,446.033,0.064435,-0.888656,0.453678,0.017743,0.200172,-2.760694,1.409394,-0.394805,-0.048224,0.446033,0.73353,2.745544,0.825197
4265,1776147935342,47.399536,-394.879,-48.237,446.079,0.06495,-0.888915,0.453121,0.017093,0.201854,-2.762624,1.408237,-0.394879,-0.048237,0.446079,0.733108,2.74347,0.824655
4266,1776147935353,47.410647,-394.925,-48.235,446.087,0.065253,-0.888942,0.453026,0.017088,0.202797,-2.762715,1.407943,-0.394925,-0.048235,0.446087,0.732781,2.742431,0.824312
4267,1776147935364,47.421759,-394.97,-48.265,446.085,0.066087,-0.888981,0.452863,0.01612,0.205515,-2.764514,1.408293,-0.39497,-0.048265,0.446085,0.732395,2.741366,0.823975
4268,1776147935375,47.43287,-395.047,-48.287,446.119,0.066878,-0.888941,0.452874,0.014706,0.208159,-2.766845,1.409578,-0.395047,-0.048287,0.446119,0.731839,2.739307,0.823318
4269,1776147935386,47.443981,-395.099,-48.287,446.114,0.067372,-0.888868,0.452944,0.014703,0.209697,-2.766623,1.409797,-0.395099,-0.048287,0.446114,0.73143,2.738172,0.822938
4270,1776147935398,47.455092,-395.194,-48.326,446.115,0.067997,-0.888888,0.452844,0.013698,0.211777,-2.768431,1.410376,-0.395194,-0.048326,0.446115,0.730746,2.736023,0.822253
4271,1776147935409,47.466204,-395.251,-48.331,446.12,0.068832,-0.889138,0.452252,0.012777,0.214502,-2.770814,1.40935,-0.395251,-0.048331,0.44612,0.730433,2.734987,0.821894
4272,1776147935420,47.477315,-395.286,-48.339,446.137,0.069179,-0.889271,0.451941,0.012649,0.2156,-2.771452,1.408495,-0.395286,-0.048339,0.446137,0.730164,2.73398,0.821548
4273,1776147935431,47.488426,-395.385,-48.37,446.154,0.070109,-0.88935,0.451679,0.011286,0.218687,-2.774077,1.408886,-0.395385,-0.04837,0.446154,0.729582,2.731926,0.820898
4274,1776147935442,47.499537,-395.419,-48.39,446.18,0.070556,-0.88935,0.451618,0.010979,0.220122,-2.774613,1.408968,-0.395419,-0.04839,0.44618,0.729391,2.730955,0.820556
4275,1776147935453,47.510648,-395.527,-48.398,446.197,0.07077,-0.889262,0.45175,0.011237,0.220754,-2.77389,1.40915,-0.395527,-0.048398,0.446197,0.728896,2.728913,0.819756
4276,1776147935464,47.52176,-395.579,-48.401,446.207,0.071291,-0.889045,0.452113,0.010496,0.222482,-2.774508,1.410942,-0.395579,-0.048401,0.446207,0.728588,2.727834,0.819408
4277,1776147935475,47.532871,-395.637,-48.419,446.21,0.071837,-0.888853,0.452419,0.009867,0.224275,-2.775007,1.412456,-0.395637,-0.048419,0.44621,0.728349,2.726768,0.819004
4278,1776147935486,47.543983,-395.737,-48.447,446.231,0.072209,-0.889408,0.451255,0.010421,0.225358,-2.775771,1.408329,-0.395737,-0.048447,0.446231,0.727755,2.724667,0.818191
4279,1776147935498,47.555094,-395.794,-48.464,446.233,0.072958,-0.889356,0.451267,0.008984,0.227903,-2.778126,1.409647,-0.395794,-0.048464,0.446233,0.727489,2.723641,0.817654
4280,1776147935509,47.566205,-395.852,-48.495,446.244,0.07346,-0.88956,0.450785,0.008974,0.229471,-2.77878,1.408149,-0.395852,-0.048495,0.446244,0.727131,2.722568,0.817364
4281,1776147935520,47.577316,-395.974,-48.526,446.246,0.074118,-0.889753,0.450308,0.008308,0.231625,-2.780553,1.40725,-0.395974,-0.048526,0.446246,0.726461,2.720456,0.816375
4282,1776147935531,47.588428,-396.023,-48.567,446.249,0.074512,-0.890178,0.44941,0.00783,0.232926,-2.782723,1.404869,-0.396023,-0.048567,0.446249,0.726129,2.719379,0.816011
4283,1776147935542,47.599539,-396.136,-48.593,446.263,0.076087,-0.889605,0.450317,0.005284,0.238234,-2.785415,1.409972,-0.396136,-0.048593,0.446263,0.725505,2.717317,0.814994
4284,1776147935553,47.610651,-396.197,-48.61,446.278,0.076196,-0.889908,0.449696,0.005668,0.238516,-2.785684,1.407688,-0.396197,-0.04861,0.446278,0.725306,2.716252,0.814612
4285,1776147935564,47.621762,-396.25,-48.623,446.297,0.076723,-0.889682,0.450059,0.005044,0.240263,-2.786079,1.40938,-0.39625,-0.048623,0.446297,0.725019,2.715243,0.814012
4286,1776147935575,47.632874,-396.378,-48.647,446.316,0.07726,-0.88951,0.450311,0.004703,0.241994,-2.786143,1.410475,-0.396378,-0.048647,0.446316,0.724481,2.713155,0.812899
4287,1776147935586,47.643985,-396.425,-48.667,446.323,0.077516,-0.889419,0.450446,0.004808,0.24278,-2.785672,1.410803,-0.396425,-0.048667,0.446323,0.72417,2.712089,0.812409
4288,1776147935598,47.655096,-396.549,-48.685,446.352,0.078219,-0.889657,0.449864,0.003898,0.245125,-2.788024,1.409793,-0.396549,-0.048685,0.446352,0.723714,2.710006,0.811212
4289,1776147935609,47.666207,-396.604,-48.705,446.379,0.07902,-0.889705,0.449634,0.003253,0.247736,-2.789316,1.409649,-0.396604,-0.048705,0.446379,0.723472,2.708984,0.810669
4290,1776147935620,47.677318,-396.65,-48.72,446.406,0.079621,-0.88956,0.449817,0.002812,0.249691,-2.789643,1.410618,-0.39665,-0.04872,0.446406,0.723237,2.707964,0.810088
4291,1776147935631,47.68843,-396.789,-48.752,446.408,0.08059,-0.889871,0.449035,0.001349,0.252963,-2.793215,1.409475,-0.396789,-0.048752,0.446408,0.722573,2.70573,0.808784
4292,1776147935642,47.699541,-396.851,-48.76,446.41,0.080903,-0.889485,0.449743,0.001453,0.253929,-2.791818,1.411604,-0.396851,-0.04876,0.44641,0.722329,2.704605,0.808212
4293,1776147935653,47.710652,-396.955,-48.798,446.443,0.080668,-0.889472,0.449807,0.002382,0.253042,-2.790129,1.410972,-0.396955,-0.048798,0.446443,0.721836,2.702408,0.807046
4294,1776147935664,47.721763,-397.024,-48.801,446.451,0.081493,-0.889669,0.449273,0.001375,0.255793,-2.792533,1.4102,-0.397024,-0.048801,0.446451,0.721609,2.701347,0.806409
4295,1776147935675,47.732874,-397.058,-48.837,446.505,-0.082501,0.889948,-0.448537,0.000262,-0.259142,2.795389,-1.408886,-0.397058,-0.048837,0.446505,0.721458,2.700392,0.805855
4296,1776147935686,47.743986,-397.169,-48.863,446.522,-0.083166,0.889447,-0.449406,0.001152,-0.261083,2.792234,-1.410818,-0.397169,-0.048863,0.446522,0.720909,2.698226,0.804568
4297,1776147935698,47.755097,-397.232,-48.89,446.526,-0.08412,0.889539,-0.449042,0.002261,-0.263891,2.790554,-1.408681,-0.397232,-0.04889,0.446526,0.720655,2.697122,0.803996
4298,1776147935709,47.766208,-397.284,-48.909,446.543,-0.084779,0.88999,-0.44802,0.00282,-0.265865,2.790979,-1.404974,-0.397284,-0.048909,0.446543,0.720295,2.695992,0.803329
4299,1776147935720,47.777319,-397.394,-48.935,446.59,-0.085049,0.889891,-0.448166,0.002707,-0.26673,2.790869,-1.405534,-0.397394,-0.048935,0.44659,0.719933,2.693802,0.802024
4300,1776147935731,47.78843,-397.463,-48.956,446.575,-0.085685,0.889902,-0.44802,0.003295,-0.268625,2.78986,-1.404553,-0.397463,-0.048956,0.446575,0.719546,2.692596,0.80133
