XToGlobal1	YToGlobal1	ZToGlobal1
246.293839	-1207.279297	1279.127563
246.321564	-1205.294312	1278.615234
246.303757	-1203.379395	1278.195557
246.134766	-1201.226074	1277.411987
246.031174	-1199.213867	1276.993896
245.997757	-1196.984863	1276.029907
245.921219	-1194.772461	1275.404175
245.759216	-1192.509277	1274.526855
245.534515	-1190.139282	1273.87146
245.211517	-1187.692871	1273.007935
245.021881	-1185.121704	1272.154785
244.640091	-1182.584229	1271.521484
244.526443	-1179.913208	1270.539917
244.078522	-1177.072144	1269.836548
243.890457	-1174.308838	1268.755737
243.453445	-1171.315552	1267.695557
243.375931	-1168.29834	1266.455688
242.779449	-1165.030273	1265.377319
242.557327	-1161.961792	1263.942139
242.31488	-1158.590942	1262.47168
241.874878	-1155.153564	1260.964233
241.803528	-1151.705688	1259.174805
241.504425	-1148.230957	1257.418701
241.435959	-1144.656494	1255.499756
241.173981	-1140.873047	1253.364746
241.09938	-1137.133789	1250.37915
240.637405	-1133.300049	1247.870117
240.438065	-1129.51123	1245.005127
240.207794	-1125.645874	1242.414062
240.062729	-1121.893799	1239.512085
239.937119	-1118.061768	1236.544312
239.952179	-1114.9104	1233.434326
239.687119	-1111.321167	1230.436646
239.401123	-1107.591553	1227.284546
239.11763	-1104.345703	1224.10791
238.683655	-1100.763184	1221.027466
238.39241	-1097.394043	1217.872192
238.127609	-1094.203369	1214.615479
237.65239	-1091.017822	1211.466919
237.189423	-1087.916016	1208.269531
236.887772	-1085.035767	1205.353638
236.287338	-1081.984253	1202.099487
235.679016	-1079.015503	1199.277222
235.677032	-1076.651855	1196.706177
235.117661	-1073.957031	1193.778564
234.618973	-1071.260376	1190.710571
233.919922	-1068.631836	1187.848999
233.383636	-1066.015503	1184.847656
232.659378	-1063.678467	1181.878174
232.283768	-1061.342896	1179.081543
231.512848	-1058.948608	1176.338623
230.795212	-1056.793579	1173.686646
230.118759	-1054.377075	1171.049805
229.284409	-1052.181641	1168.581665
228.615173	-1049.809937	1166.055786
227.74472	-1047.845581	1163.449341
226.951141	-1045.625122	1160.893311
226.036453	-1043.736206	1158.167603
225.027725	-1041.579346	1155.388672
224.004013	-1039.522461	1152.812744
223.071503	-1037.666138	1150.224243
221.804413	-1035.503906	1147.563354
220.604065	-1033.347778	1145.28894
219.208145	-1031.26709	1142.768311
217.635391	-1029.324829	1140.145264
215.973389	-1027.205688	1137.633789
214.361343	-1025.127808	1135.237427
212.500275	-1023.027222	1132.586304
210.79657	-1020.965698	1130.218384
208.798248	-1018.843262	1127.591431
206.833084	-1016.811523	1124.805176
204.771133	-1014.657654	1122.269165
202.739609	-1012.635193	1119.632324
200.774231	-1010.947693	1117.153198
198.499512	-1008.731384	1114.300903
196.313782	-1006.817261	1111.618896
194.123367	-1004.962341	1108.845703
191.742157	-1003.095276	1105.957397
189.441666	-1001.188904	1103.100952
187.038071	-999.878601	1100.249023
184.786682	-998.40094	1097.313477
182.385132	-996.744873	1094.580688
180.0513	-995.210388	1091.889404
177.582367	-993.596375	1089.367188
175.165436	-992.120972	1086.789307
172.593842	-990.606567	1084.337402
170.16806	-989.226746	1081.977051
167.663284	-988.155457	1079.718506
165.121017	-986.862732	1077.553101
162.747971	-985.827393	1075.932983
160.420059	-984.83136	1074.252197
157.934082	-983.805847	1072.805908
155.385742	-982.724731	1071.428589
152.808197	-981.723022	1070.137817
150.317673	-980.731506	1069.32959
147.834732	-979.86554	1068.741699
145.47644	-979.055115	1068.279175
142.831711	-978.551208	1067.706421
140.436279	-977.8703	1067.826294
138.009399	-977.375305	1067.532959
135.412338	-977.001404	1067.639893
132.836151	-976.094727	1067.792236
130.255005	-975.993469	1067.995239
127.696014	-975.30127	1068.201172
125.249321	-974.997253	1069.01123
122.584038	-974.466858	1069.86145
120.180817	-974.234192	1070.647705
117.601112	-973.87146	1071.599365
115.012093	-973.75238	1072.518188
112.469719	-973.364624	1073.574585
109.979668	-973.34845	1074.584351
107.559868	-973.06781	1075.713989
104.96373	-973.06134	1076.706909
102.428268	-972.798889	1077.925537
99.772781	-972.355774	1079.237183
97.329422	-971.547852	1080.888916
94.770599	-971.649475	1081.919556
92.358376	-971.663574	1083.153564
89.765984	-971.586487	1084.21106
87.396881	-971.635132	1085.498169
84.639763	-971.568787	1086.416016
82.393074	-971.716675	1087.729004
79.881729	-971.71759	1088.887085
77.376419	-971.813538	1089.787354
74.700439	-971.929565	1090.764526
72.264748	-971.882263	1091.983276
69.681564	-972.117371	1092.894531
67.144836	-972.303772	1093.776733
64.609077	-972.327209	1094.971313
61.877457	-972.500549	1095.828003
59.211853	-972.477417	1096.785889
56.650734	-972.629822	1097.98938
53.844746	-972.547546	1098.876343
50.903965	-972.622131	1099.949097
47.852093	-972.645081	1100.791504
44.887234	-972.892029	1101.545532
41.667484	-973.052612	1102.701538
37.992035	-972.858032	1103.387939
34.660339	-972.964111	1104.255005
31.50771	-973.300171	1105.228394
27.758793	-973.1828	1105.962524
24.192358	-973.427856	1106.740845
20.694841	-973.675598	1107.346802
17.265505	-973.834412	1108.401245
13.586651	-974.123413	1109.011719
10.117188	-974.545715	1109.956909
6.403147	-974.887024	1110.809448
2.993157	-975.418823	1111.627563
-0.600825	-975.469604	1112.854004
-4.082707	-976.073975	1113.945312
-7.72648	-976.589111	1114.914551
-11.14604	-977.105347	1116.169678
-14.539682	-977.869385	1117.305786
-17.643759	-978.665466	1118.653198
-20.804844	-979.492676	1119.601807
-23.823544	-980.322876	1120.87146
-26.925583	-980.974365	1122.166626
-29.612598	-982.084351	1123.65918
-32.265163	-982.9823	1125.032227
-34.856628	-983.929382	1126.692505
-37.493553	-985.022217	1128.277588
-39.750618	-986.088257	1129.822998
-42.021229	-987.09436	1131.427002
-44.086388	-988.235229	1133.219238
-46.122593	-989.301025	1134.821899
-48.084305	-990.448425	1136.463379
-49.820446	-991.460266	1138.1427
-51.532131	-992.630859	1140.197754
-53.225765	-993.792908	1141.899536
-54.919601	-994.923706	1143.688965
-56.354855	-996.249634	1145.418579
-57.987442	-997.375549	1147.343628
-59.104553	-998.617004	1149.383423
-60.800549	-999.720032	1151.067261
-61.909954	-1001.190369	1152.796631
-63.022423	-1002.401489	1154.766479
-64.35923	-1003.774048	1156.789795
-65.258583	-1005.105347	1158.683716
-66.510712	-1006.557556	1160.73291
-67.627861	-1008.00293	1162.750122
-68.495438	-1009.725464	1164.660034
-70.170975	-1010.971863	1166.890381
-71.020775	-1012.726379	1168.871582
-72.42028	-1014.286682	1171.217529
-73.387421	-1016.128357	1173.31311
-74.271736	-1017.953735	1175.631714
-74.804413	-1019.776978	1178.039551
-75.544373	-1021.672546	1180.567627
-75.808067	-1023.412537	1183.260498
-76.242348	-1025.291382	1185.964966
-76.247383	-1027.325806	1188.499512
-76.38047	-1029.361816	1190.958618
-76.28363	-1031.368042	1193.697998
-76.513565	-1033.20105	1196.358398
-76.345482	-1035.264038	1198.943359
-75.74501	-1037.412842	1201.816772
-75.426231	-1039.438477	1204.368286
-74.645081	-1041.550781	1206.79834
-73.913193	-1043.671509	1209.470215
-73.090012	-1045.830322	1212.259033
-72.160942	-1047.957764	1214.563232
-71.064377	-1050.242798	1217.120728
-69.931503	-1052.442505	1219.70752
-68.711662	-1054.602417	1222.308594
-67.121788	-1056.902954	1224.675781
-65.959793	-1058.891968	1227.564941
-64.467911	-1061.15564	1229.847534
-62.856743	-1063.523682	1232.069702
-61.24242	-1065.622559	1234.595459
-59.422607	-1067.908569	1236.687622
-57.678154	-1070.128784	1239.052368
-55.637501	-1072.433228	1241.352539
-53.5117	-1074.746704	1243.471436
-51.454971	-1077.030518	1245.664429
-49.239452	-1079.247681	1247.62915
-46.788811	-1081.422729	1249.791138
-44.469818	-1083.519409	1251.870117
-41.963818	-1085.677856	1253.603271
-39.373505	-1087.761719	1255.538452
-36.764584	-1089.699097	1257.177002
-34.190205	-1091.760742	1258.958008
-31.494389	-1093.808716	1260.708252
-28.819752	-1095.705322	1262.290649
-26.199144	-1097.708618	1263.74585
-23.446848	-1099.691284	1265.480713
-20.800186	-1101.703735	1267.029541
-18.240318	-1103.699829	1268.477539
-15.74874	-1105.825073	1269.88855
-13.321061	-1107.826782	1271.361206
-10.811728	-1110.048584	1272.911011
-8.475288	-1112.248657	1274.356445
-5.883435	-1114.508667	1275.922974
-3.23573	-1117.017944	1277.554932
-0.491283	-1119.454102	1278.973145
2.170084	-1122.105835	1280.629639
4.891197	-1124.687134	1282.132324
7.564045	-1127.532837	1283.479126
10.309009	-1130.272095	1285.010742
13.085669	-1133.067383	1286.387207
15.767349	-1135.827393	1287.846924
18.637522	-1138.545166	1289.410767
21.351522	-1141.203857	1290.703003
24.439638	-1143.966431	1292.028809
27.183861	-1146.574951	1293.55542
30.184538	-1149.052734	1294.637329
33.140244	-1151.677246	1295.958984
36.205471	-1154.085449	1297.254639
39.125263	-1156.40918	1298.048218
42.225483	-1158.721313	1299.254639
44.970539	-1160.947754	1299.811401
48.10276	-1163.099976	1300.622192
51.144672	-1165.202393	1301.536987
54.303967	-1167.070557	1302.091309
57.355434	-1169.153076	1303.025146
60.671448	-1171.004395	1303.381348
63.879433	-1172.955566	1304.21582
67.038101	-1174.784546	1304.188477
70.524582	-1176.807129	1305.157471
73.730148	-1178.554077	1305.345215
76.893837	-1180.453491	1305.643433
80.24572	-1182.130615	1305.982788
83.505829	-1183.894775	1305.790649
86.854607	-1185.744751	1306.338013
90.291718	-1187.453613	1306.240479
93.604019	-1189.218262	1306.044067
97.073746	-1190.895996	1306.113892
100.555435	-1192.689575	1305.85376
103.930122	-1194.441528	1305.609497
107.52002	-1196.459595	1305.503174
110.907143	-1198.116089	1305.139282
114.583145	-1200.165405	1304.890991
117.918526	-1202.071899	1304.872437
121.305176	-1203.600098	1304.197876
124.964996	-1205.536987	1303.77478
128.352478	-1207.294189	1303.062866
131.942474	-1209.329712	1303.187378
135.244995	-1210.994873	1302.404419
138.355286	-1212.492432	1301.901733
141.709259	-1214.393799	1301.490723
145.028717	-1216.17041	1301.195435
148.246048	-1217.859619	1300.372681
151.349426	-1219.403809	1299.552002
154.504532	-1221.180298	1299.122192
157.64032	-1222.840088	1298.47229
160.606873	-1224.685303	1298.020386
163.576233	-1226.115845	1297.280151
166.561584	-1227.748657	1296.875244
169.472626	-1229.109009	1296.069824
172.338333	-1230.671509	1295.264282
175.207825	-1232.23938	1295.050049
177.950394	-1233.593628	1294.15979
180.731216	-1235.017456	1293.400879
183.420288	-1236.591309	1292.783569
185.998184	-1237.762085	1291.991455
188.633209	-1239.079712	1291.329712
191.103104	-1240.319946	1290.589478
193.750275	-1241.624146	1290.102661
196.208923	-1242.829712	1289.332031
198.640198	-1244.025635	1288.844238
200.987991	-1245.110474	1287.644897
203.356186	-1246.097656	1287.106201
205.780579	-1247.252319	1286.281494
208.207596	-1248.275146	1285.709473
210.489975	-1248.973145	1284.907837
212.696106	-1249.880615	1284.09668
215.03363	-1250.549561	1283.197754
217.306061	-1251.431274	1282.411987
219.581161	-1251.739624	1281.680054
221.819077	-1252.18042	1280.670532
224.095062	-1252.760498	1279.879272
226.26651	-1253.011719	1278.826416
228.702667	-1253.387085	1277.860107
230.962738	-1253.692383	1276.872925
233.251495	-1253.803345	1275.800171
235.555115	-1254.125244	1274.811646
237.760117	-1254.247681	1273.803467
240.147308	-1254.208008	1272.683838
242.420746	-1254.206421	1271.822266
244.761398	-1254.194214	1270.424927
247.114685	-1254.194336	1269.35791
249.520325	-1254.103638	1267.984985
251.7966	-1254.201538	1266.740356
254.301117	-1254.137817	1265.227905
256.694519	-1254.140259	1264.016113
259.080017	-1253.967041	1262.505005
261.462219	-1254.055054	1261.239014
263.672577	-1254.04895	1259.415283
265.98172	-1254.113281	1257.854858
268.111511	-1254.213379	1256.369751
270.400024	-1254.671265	1254.800903
272.596619	-1254.851196	1253.3573
274.664062	-1255.454346	1251.664062
276.787476	-1255.546997	1250.09668
278.646118	-1256.440552	1248.71106
280.680298	-1256.782715	1247.390259
282.439301	-1257.682739	1246.140015
284.279663	-1257.94519	1245.031982
285.94809	-1258.636353	1243.75354
287.762329	-1258.92749	1242.991577
289.307831	-1259.418579	1241.784058
290.947601	-1259.876343	1240.896851
292.392029	-1260.461914	1239.881226
293.802612	-1261.031982	1238.838745
295.426025	-1261.431885	1237.950684
296.953827	-1261.619141	1237.091309
298.512604	-1261.823975	1236.213989
300.056458	-1261.776245	1235.536255
301.632385	-1262.083252	1234.770386
303.326782	-1262.260986	1233.641724
304.96521	-1262.326782	1233.342529
306.571869	-1262.122925	1232.344116
308.18985	-1262.091919	1231.4104
309.959534	-1261.513794	1230.446411
311.631165	-1261.501587	1229.731812
313.342102	-1260.737183	1228.533936
315.231262	-1260.448364	1227.601074
317.149841	-1259.785522	1226.631714
318.98053	-1258.923218	1225.140625
321.032227	-1258.149292	1223.994629
322.99823	-1257.312012	1222.647095
325.014252	-1256.337036	1221.287231
327.106506	-1255.259155	1219.875488
329.182739	-1254.266602	1218.448242
331.196594	-1253.016846	1216.794067
333.356934	-1251.825928	1215.128906
335.426849	-1250.568848	1213.363525
337.617859	-1249.135986	1211.510864
339.844543	-1247.713013	1209.56189
342.018829	-1246.179688	1207.608276
344.267365	-1244.612915	1205.654297
346.469116	-1242.936523	1203.469238
348.784943	-1241.0448	1201.435669
350.999939	-1239.034302	1199.164307
353.283478	-1236.962158	1197.023438
355.490082	-1234.780518	1194.533936
357.661835	-1232.684692	1192.303223
359.776886	-1230.577271	1189.75708
361.76358	-1228.210327	1187.282104
363.863647	-1226.109497	1184.927368
365.863251	-1223.7052	1182.578125
367.699463	-1221.687134	1180.066162
369.575958	-1219.159912	1177.509399
371.381653	-1216.520874	1174.957153
373.115845	-1213.954834	1172.213867
374.700836	-1211.26001	1169.62146
376.175568	-1208.598755	1166.674316
377.673431	-1205.827881	1163.85791
379.025635	-1202.548462	1160.927002
380.345886	-1199.643188	1158.032837
381.402283	-1196.739624	1155.244507
382.59436	-1193.929443	1152.409058
383.852051	-1191.114014	1149.463501
384.737701	-1188.244507	1146.338867
385.703522	-1185.378418	1143.28418
386.437347	-1182.410278	1140.056396
387.256927	-1179.510376	1136.958374
387.75238	-1176.591064	1133.772095
388.256012	-1173.816162	1130.552002
388.714478	-1170.934937	1127.296631
389.243896	-1168.188477	1124.285889
389.404053	-1165.298218	1120.827759
389.42099	-1162.51355	1117.764648
389.713257	-1159.796143	1114.577271
389.834808	-1156.957764	1111.536865
389.734222	-1154.164307	1108.24353
389.417297	-1151.544678	1104.876709
389.300079	-1148.618164	1101.714722
389.137573	-1146.138428	1098.707397
388.59903	-1143.627563	1095.302002
388.037323	-1141.092773	1092.327881
387.495575	-1138.630127	1089.17749
386.773987	-1136.111694	1086.20813
386.140503	-1133.688354	1083.255493
385.283264	-1131.137695	1080.083374
384.350159	-1128.723267	1077.169312
383.361694	-1126.102783	1074.320068
382.423553	-1123.815308	1071.455322
381.422302	-1121.488892	1068.981567
380.5336	-1119.637939	1066.588989
379.440521	-1117.525879	1064.154175
378.127136	-1115.561646	1061.68811
376.820831	-1113.527954	1059.375977
375.591644	-1111.479004	1057.024902
374.243103	-1109.439331	1054.830078
372.850952	-1107.335327	1052.477173
371.437775	-1105.361938	1050.405884
370.092926	-1103.247314	1048.452637
368.678314	-1101.22583	1046.512695
367.119324	-1099.282593	1044.559326
365.635071	-1097.468262	1042.412109
363.977417	-1095.754028	1040.499634
362.286102	-1094.077148	1038.599976
360.700531	-1092.325806	1036.75708
359.035614	-1090.458496	1034.869751
357.15918	-1088.658691	1032.986938
355.407043	-1086.939453	1031.328491
353.512817	-1084.947632	1029.668335
351.708954	-1083.077637	1028.138306
349.801636	-1081.167358	1026.742798
348.004486	-1079.253418	1025.426392
345.914337	-1077.538086	1024.013916
344.112732	-1075.701294	1022.840149
342.093903	-1074.067993	1021.710754
340.044495	-1072.314819	1020.69397
337.941223	-1070.600342	1019.773193
335.869843	-1068.939575	1019.000488
333.966949	-1067.323853	1018.347351
331.861786	-1065.345093	1018.163269
329.822662	-1063.901123	1017.479492
327.852875	-1062.227051	1017.47467
325.662659	-1060.614502	1016.926086
323.507874	-1058.985107	1016.805969
321.426453	-1057.311768	1016.805054
319.337555	-1055.72168	1016.801758
317.036621	-1053.790771	1016.548462
314.917725	-1052.27417	1016.558594
312.677277	-1050.684692	1016.735779
310.426056	-1049.088867	1016.666565
308.231201	-1047.321899	1017.253662
305.96344	-1045.890991	1017.513611
303.786041	-1044.263672	1017.973511
301.450653	-1042.735962	1018.292175
299.143463	-1041.149292	1018.853455
296.882233	-1039.808228	1019.021362
294.455261	-1037.886841	1019.536926
292.348419	-1036.459473	1020.276245
289.815094	-1035.018555	1020.461853
287.712708	-1033.479614	1021.300842
285.254211	-1031.994751	1021.87323
283.006287	-1030.718018	1022.024597
280.595428	-1029.243652	1022.967712
278.336761	-1027.99353	1023.132324
275.899994	-1026.717651	1023.938843
273.635651	-1025.401001	1024.35376
271.210632	-1024.090942	1024.86145
269.010071	-1022.752991	1025.331421
266.457947	-1021.427551	1025.745605
264.318329	-1020.377258	1026.334229
261.697205	-1019.02063	1026.683716
259.390442	-1017.699036	1026.928345
256.916504	-1016.500366	1027.493774
254.693405	-1015.390198	1027.71228
252.132874	-1013.999939	1028.019287
249.9617	-1012.966248	1028.395386
247.449783	-1011.557556	1028.734497
245.165909	-1010.685181	1029.098389
242.873795	-1009.333374	1029.373047
240.414642	-1008.5755	1029.348999
238.207062	-1007.200562	1029.86145
236.038391	-1006.345215	1029.859497
233.886307	-1005.565857	1030.418091
231.760086	-1004.617004	1030.54541
229.872208	-1003.952637	1031.027466
227.91539	-1003.116089	1031.398071
226.072449	-1002.451721	1031.852417
224.180099	-1002.348083	1032.038086
222.487244	-1001.308228	1032.725708
220.719055	-1001.087769	1033.063721
218.795776	-1000.064697	1033.701904
217.01062	-1000.20166	1033.816162
215.451111	-999.174072	1034.588745
214.249298	-999.158752	1035.290894
212.836395	-998.732605	1036.075195
211.330322	-998.148743	1036.667725
209.84314	-998.022217	1037.289551
208.578644	-997.556763	1038.172974
207.214691	-997.364868	1038.708496
205.808838	-997.181763	1039.506592
204.574997	-996.573486	1040.212036
203.497223	-996.50354	1041.07019
202.131027	-996.386536	1041.843994
201.226517	-995.917786	1042.604858
199.898605	-995.849976	1043.549927
198.891754	-995.667664	1044.275024
197.789749	-995.684265	1045.112915
196.962311	-995.232422	1045.927734
195.806549	-995.131775	1046.866333
195.017059	-995.087891	1047.558472
193.997086	-994.895935	1048.346069
193.417511	-994.851746	1049.297729
192.599182	-995.147156	1050.084839
191.834595	-994.927917	1050.803833
190.761917	-994.827515	1051.364868
190.302475	-994.773376	1052.44751
189.591782	-994.794983	1052.864624
189.498459	-994.581726	1053.890991
188.819443	-994.845825	1054.659424
188.697372	-994.786011	1055.041748
188.028793	-994.682373	1055.951294
187.561539	-995.142944	1056.398315
187.522568	-995.183044	1057.054688
187.401199	-995.393066	1057.881958
187.13121	-995.477905	1058.372803
187.279099	-996.005798	1058.749878
187.210297	-996.291199	1059.414307
187.274567	-996.192993	1060.188477
187.239441	-996.894409	1060.397705
187.190018	-996.933289	1061.00293
187.392151	-997.457703	1061.762695
187.830307	-997.429016	1062.130859
187.756393	-998.095642	1062.441284
188.418076	-998.297607	1063.177734
188.689392	-999	1063.442017
189.380493	-998.957214	1063.93042
190.03273	-1000.011902	1064.339233
191.006866	-1000.007629	1065.066528
191.660095	-1000.831665	1065.035767
192.491409	-1001.294861	1065.519775
193.584381	-1001.938293	1065.922363
194.60849	-1002.636169	1066.164551
195.863083	-1003.439575	1066.523804
196.908035	-1003.952759	1066.618042
198.119705	-1004.872864	1066.866821
199.620071	-1005.655884	1067.129028
200.915543	-1006.476624	1067.397217
202.371002	-1007.656494	1067.523438
204.035156	-1008.45813	1067.934204
205.61824	-1009.428345	1067.901245
207.182846	-1010.496399	1068.026489
209.132751	-1011.245667	1068.40625
210.771332	-1012.472046	1068.325562
212.705597	-1013.423889	1068.436646
214.853546	-1014.631348	1068.916138
216.661041	-1015.834717	1068.831665
218.687943	-1017.048828	1068.891724
220.930283	-1018.444519	1069.241455
223.09668	-1019.734436	1069.574341
225.333984	-1020.995667	1069.827393
227.696442	-1022.393127	1070.046753
229.958862	-1023.845703	1070.33728
232.269409	-1025.404175	1070.48877
234.868896	-1026.688965	1071.081665
237.193192	-1028.104126	1071.28894
239.806198	-1029.834473	1071.879639
242.218536	-1031.396729	1072.147583
244.78656	-1033.040039	1072.552734
247.566284	-1034.500244	1073.490479
250.217773	-1036.367798	1073.799072
252.871078	-1038.338379	1074.542603
255.44519	-1040.134888	1074.915283
258.256866	-1042.150024	1075.633301
261.126678	-1044.084473	1076.541382
264.025513	-1046.154785	1077.490601
266.873718	-1048.275269	1078.226562
269.816406	-1050.512207	1079.168457
272.772308	-1052.727783	1080.079834
275.732697	-1055.133789	1081.135498
278.763794	-1057.486206	1082.039673
281.585693	-1059.827637	1082.94165
284.525085	-1062.573608	1084.1521
287.667236	-1065.059204	1085.25708
290.499634	-1067.965698	1086.396851
293.472229	-1070.348267	1087.572266
296.458923	-1073.035156	1088.875244
299.328766	-1075.733032	1090.056396
302.228149	-1078.294678	1091.412231
305.317291	-1081.143799	1092.850098
308.055725	-1084.077881	1094.245239
311.029266	-1086.862793	1095.535156
313.859894	-1089.976318	1097.126221
316.665955	-1092.864136	1098.633179
319.56308	-1095.892944	1100.30896
322.527893	-1098.925293	1101.950684
325.189667	-1102.042725	1103.628662
327.93631	-1105.007568	1105.296997
330.589111	-1107.977051	1106.915527
333.311462	-1110.85022	1108.446167
335.890991	-1113.934082	1110.121338
338.381775	-1116.87085	1111.639404
340.809784	-1119.746704	1113.259644
343.406311	-1122.648193	1114.959351
345.841217	-1125.934204	1116.707153
348.195557	-1128.776611	1118.290405
350.663116	-1132.014282	1119.979492
353.068481	-1134.946289	1121.721313
355.272034	-1137.945312	1123.375
357.473114	-1141.001099	1125.187134
359.551727	-1143.935913	1126.77124
361.716858	-1147.046021	1128.40332
363.883118	-1150.067749	1130.09668
365.858093	-1153.04834	1131.652588
368.009186	-1156.062622	1133.478638
369.913818	-1159.131836	1134.99939
371.77356	-1162.071533	1136.818481
373.710419	-1165.141479	1138.506836
375.524414	-1168.153076	1140.247559
377.301239	-1171.205322	1142.005005
378.962677	-1174.423096	1143.612915
380.643768	-1177.659912	1145.462036
382.303528	-1180.74292	1147.157959
383.737946	-1183.73645	1148.725586
385.002014	-1186.962158	1150.30249
386.387268	-1189.798828	1152.124878
387.561127	-1192.983521	1153.71582
388.773712	-1196.450195	1155.340088
390.000641	-1199.644531	1157.228516
391.0159	-1202.591675	1159.13269
391.944794	-1205.736084	1160.902588
392.726929	-1208.708008	1162.702515
393.854279	-1212.086426	1164.970703
394.601837	-1214.9552	1166.997803
394.980652	-1218.108643	1168.88916
395.230286	-1221.169678	1170.755371
395.8367	-1224.292603	1172.662476
395.920746	-1227.327148	1174.613281
395.969299	-1230.15564	1176.517334
396.15918	-1232.989624	1178.487671
396.038727	-1235.823975	1180.474609
396.202148	-1238.507935	1182.49231
395.937714	-1240.992554	1184.337524
395.692566	-1243.46814	1186.21167
395.274353	-1245.837646	1187.952515
394.880798	-1248.385498	1190.029297
394.219055	-1250.563721	1191.750854
393.758942	-1252.718384	1193.525146
392.965546	-1254.953735	1195.361694
392.277771	-1256.837646	1196.910522
391.559143	-1258.842285	1198.65564
390.714722	-1260.531494	1200.263184
389.832703	-1262.241943	1202.013794
388.921265	-1263.989014	1203.573975
387.972504	-1265.454712	1205.051514
386.932343	-1266.895508	1206.665405
385.959961	-1268.197876	1208.235352
384.833466	-1269.287354	1209.610718
383.54071	-1270.281372	1210.968628
382.380798	-1271.225098	1212.529175
380.98587	-1271.956421	1213.972534
379.765656	-1272.692993	1215.646851
378.330109	-1273.25	1217.128174
376.786316	-1273.422974	1218.530029
375.214661	-1273.88269	1220.033813
373.717346	-1274.133179	1221.623901
372.074432	-1274.117676	1222.966553
370.374146	-1274.174683	1224.688477
368.613281	-1274.259155	1226.203369
366.707306	-1274.149048	1227.68457
364.792847	-1274.144653	1229.095703
362.768066	-1274.008789	1230.944946
360.789948	-1274.064575	1232.765869
358.88913	-1273.439453	1234.412354
356.74585	-1273.326294	1235.878906
354.613861	-1273.113892	1237.555908
352.288483	-1272.849121	1239.12915
350.02948	-1272.647705	1240.811157
347.690338	-1272.458374	1242.406982
345.259949	-1272.13208	1244.026001
342.742493	-1272.054932	1245.61145
340.236664	-1271.940552	1247.19165
337.733337	-1271.861816	1248.830322
335.13208	-1271.403198	1250.385986
332.446503	-1271.128418	1252.050659
329.792328	-1271.047363	1253.545288
327.035156	-1270.723633	1255.234985
324.247864	-1270.677124	1256.872559
321.444092	-1269.997559	1258.440918
318.674988	-1269.967651	1260.150879
315.917175	-1269.66333	1261.703003
313.032623	-1269.465942	1263.152588
309.983459	-1268.816406	1264.5177
306.927368	-1268.543091	1266.02417
304.029663	-1268.439941	1267.613892
300.885376	-1267.665649	1269.010742
297.802826	-1267.587036	1270.666748
294.754761	-1267.197144	1272.411743
291.491302	-1266.744629	1273.786011
288.200043	-1266.126953	1275.107544
284.824127	-1265.661011	1276.672363
281.458038	-1265.310181	1278.051758
277.999634	-1264.392822	1279.818604
274.427612	-1263.74646	1280.978149
270.876038	-1262.894531	1282.561401
267.156067	-1262.134155	1283.955444
263.61615	-1261.25	1285.343872
259.894501	-1260.214111	1286.76062
256.208405	-1259.421021	1288.304321
252.568909	-1258.448242	1289.278809
248.831528	-1257.566162	1290.834717
245.165314	-1256.647827	1291.853271
241.513107	-1255.452515	1292.947144
237.674164	-1254.55896	1294.422241
233.958069	-1253.258301	1295.059204
230.178268	-1252.142212	1296.327637
226.355179	-1250.979126	1297.302979
222.678345	-1249.529053	1298.394775
218.904739	-1248.409668	1299.446655
215.10054	-1246.867554	1300.108154
211.363892	-1245.533203	1301.096558
207.634583	-1244.019531	1301.857422
203.875961	-1242.472168	1302.524048
200.218002	-1240.937012	1303.294067
196.562546	-1239.421387	1303.969849
192.895584	-1237.834473	1304.446289
189.22464	-1235.630859	1304.794067
185.4953	-1234.114136	1305.465088
181.846954	-1232.466187	1306.106812
178.200638	-1230.554321	1306.365723
174.61618	-1229.034302	1306.961548
170.776871	-1227.045532	1307.192261
167.36734	-1225.591187	1307.875244
163.758347	-1223.57251	1308.217529
160.383774	-1222.188232	1308.349854
156.760727	-1220.185913	1308.442383
153.199295	-1218.669556	1308.89502
149.555267	-1216.797241	1308.795654
145.881439	-1215.140991	1308.963867
142.212006	-1213.404297	1308.982178
138.543716	-1211.779297	1309.032227
134.817398	-1210.259644	1309.137939
130.90889	-1208.612549	1309.054932
127.135429	-1207.079224	1309.180054
123.110008	-1205.621826	1309.199951
119.273392	-1204.179565	1309.151978
115.058205	-1202.645386	1309.020752
111.12648	-1201.196167	1309.22583
106.845978	-1199.770142	1308.990845
102.697075	-1198.36438	1309.029175
98.315506	-1196.862427	1309.046265
94.26857	-1195.56665	1308.935181
90.055946	-1194.170044	1308.975098
85.838654	-1192.758545	1308.776123
81.666046	-1191.337524	1308.441406
77.416428	-1189.857666	1308.249268
73.269196	-1188.368408	1307.964966
69.000252	-1187.088135	1307.867798
64.815552	-1185.698364	1307.611084
60.582024	-1184.324219	1307.141235
56.492416	-1182.76709	1306.658691
52.51981	-1181.510498	1306.567627
48.58289	-1180.31665	1306.05603
44.622189	-1178.843018	1305.795776
40.882832	-1177.503296	1305.203491
37.232346	-1176.036743	1304.726074
33.397457	-1174.580444	1304.082153
29.807407	-1173.017578	1303.802856
26.286499	-1171.487183	1302.922852
22.927584	-1169.792969	1302.363037
19.410013	-1168.169434	1301.758789
16.154491	-1166.227295	1300.927734
