FrameNumber,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad,X_mm_filtered,Y_mm_filtered,Z_mm_filtered,QX_filtered,QY_filtered,QZ_filtered,QW_filtered
614,1769790317390,6.823899,308.2112,233.9052,-434.0625,0.660533,-0.120339,0.170171,0.721288,1.459348,-0.265871,0.375967,-0.165119,-0.428830,0.280716,2.820289,-0.934608,0.057139,308.138538,233.978333,-434.052386,0.660544,-0.120468,0.170028,0.721291
615,1769790317402,6.835010,306.8771,234.1788,-434.5024,0.660432,-0.121543,0.170588,0.721080,1.459241,-0.268552,0.376918,-0.166665,-0.428233,0.280729,2.818511,-0.939660,0.056661,306.976433,233.987076,-434.405424,0.660350,-0.121310,0.170933,0.721112
616,1769790317413,6.846122,305.9119,233.8725,-434.6459,0.660091,-0.122111,0.171993,0.720963,1.458552,-0.269819,0.380039,-0.167408,-0.427940,0.280715,2.817710,-0.942115,0.056507,305.949481,233.951310,-434.718090,0.660153,-0.122095,0.171821,0.720949
617,1769790317424,6.857233,305.0481,233.8188,-434.9666,0.659961,-0.122691,0.172759,0.720801,1.458356,-0.271118,0.381755,-0.168150,-0.427652,0.280691,2.816906,-0.944567,0.056263,304.992786,233.840395,-435.003329,0.659930,-0.122855,0.172692,0.720817
618,1769790317435,6.868344,304.1654,233.7006,-435.3545,0.659712,-0.123648,0.173511,0.720684,1.457871,-0.273245,0.383434,-0.169675,-0.427052,0.280678,2.815208,-0.949568,0.055837,304.186867,233.689538,-435.320333,0.659735,-0.123668,0.173524,0.720656
619,1769790317446,6.879456,303.2247,233.6147,-435.6429,0.659557,-0.124622,0.174147,0.720504,1.457630,-0.275417,0.384868,-0.170399,-0.426755,0.280702,2.814307,-0.951951,0.055621,303.267152,233.620081,-435.650014,0.659589,-0.124576,0.174171,0.720477
620,1769790317457,6.890567,302.4175,233.5460,-436.0048,0.659459,-0.125623,0.174830,0.720255,1.457553,-0.277654,0.386414,-0.171168,-0.426455,0.280709,2.813395,-0.954481,0.055393,302.217205,233.513143,-435.920786,0.659408,-0.125509,0.174876,0.720311
621,1769790317468,6.901678,301.0522,233.4614,-436.1794,0.659222,-0.126246,0.175647,0.720165,1.457078,-0.279041,0.388232,-0.172664,-0.425850,0.280716,2.811650,-0.959387,0.054898,301.152243,233.480305,-436.253414,0.659203,-0.126375,0.175610,0.720168
622,1769790317479,6.912789,299.9686,233.4282,-436.5760,0.658956,-0.127236,0.176362,0.720059,1.456550,-0.281242,0.389828,-0.173408,-0.425540,0.280696,2.810806,-0.961894,0.054727,300.095510,233.501262,-436.662333,0.658968,-0.127225,0.176344,0.720054
623,1769790317490,6.923900,299.1642,233.6257,-437.2446,0.658701,-0.128079,0.177142,0.719951,1.456046,-0.283117,0.391570,-0.174831,-0.424970,0.280699,2.809147,-0.966547,0.054325,299.085086,233.569790,-437.153129,0.658737,-0.128037,0.177144,0.719925
624,1769790317502,6.935011,298.1604,233.6543,-437.6862,0.658566,-0.128905,0.177862,0.719750,1.455860,-0.284963,0.393190,-0.175564,-0.424663,0.280712,2.808279,-0.968902,0.054036,298.148781,233.642210,-437.716571,0.658595,-0.128872,0.177952,0.719706
625,1769790317513,6.946123,297.1786,233.6825,-438.2271,0.658428,-0.129603,0.178908,0.719491,1.455700,-0.286535,0.395543,-0.176292,-0.424366,0.280723,2.807388,-0.971332,0.053820,297.113181,233.684948,-438.207571,0.658396,-0.129659,0.178835,0.719529
626,1769790317524,6.957234,295.9970,233.6245,-438.6398,0.658300,-0.130461,0.179655,0.719267,1.455542,-0.288456,0.397228,-0.177724,-0.423756,0.280707,2.805729,-0.976090,0.053456,296.014633,233.611838,-438.609967,0.658190,-0.130488,0.179677,0.719358
627,1769790317535,6.968345,294.9238,233.5891,-438.9371,0.657780,-0.131358,0.180547,0.719357,1.454341,-0.290430,0.399186,-0.178455,-0.423452,0.280702,2.804865,-0.978498,0.053225,294.990805,233.582505,-438.969067,0.657903,-0.131321,0.180484,0.719266
628,1769790317546,6.979456,294.0723,233.4272,-439.2899,0.657706,-0.132205,0.181138,0.719120,1.454311,-0.292331,0.400531,-0.179846,-0.422862,0.280704,2.803206,-0.983095,0.052796,294.093638,233.521943,-439.262662,0.657666,-0.132202,0.181173,0.719148
629,1769790317557,6.990568,293.3279,233.5728,-439.5468,0.657389,-0.132954,0.181907,0.719078,1.453634,-0.293990,0.402237,-0.180546,-0.422571,0.280700,2.802384,-0.985385,0.052553,293.354552,233.445695,-439.575024,0.657482,-0.132959,0.181913,0.718990
630,1769790317568,7.001679,292.6371,233.3293,-439.8684,0.657424,-0.133806,0.182566,0.718720,1.453911,-0.295915,0.403750,-0.181206,-0.422286,0.280702,2.801590,-0.987562,0.052404,292.583676,233.369629,-439.877310,0.657318,-0.133700,0.182648,0.718816
631,1769790317579,7.012790,291.7975,233.2487,-440.2436,0.657142,-0.134327,0.183449,0.718657,1.453321,-0.297076,0.405713,-0.182593,-0.421695,0.280708,2.799911,-0.992098,0.051920,291.703471,233.267400,-440.186833,0.657110,-0.134504,0.183322,0.718685
632,1769790317590,7.023901,290.6380,233.2267,-440.4822,0.656774,-0.135369,0.184039,0.718646,1.452515,-0.299381,0.407019,-0.183272,-0.421395,0.280706,2.799074,-0.994405,0.051747,290.685752,233.200776,-440.537419,0.656874,-0.135371,0.183967,0.718573
633,1769790317602,7.035013,289.6191,233.1277,-440.9199,0.656679,-0.136321,0.184460,0.718445,1.452417,-0.301508,0.407980,-0.184670,-0.420781,0.280684,2.797390,-0.999080,0.051397,289.642676,233.226548,-440.938924,0.656611,-0.136214,0.184673,0.718473
634,1769790317613,7.046124,288.5783,233.3543,-441.3528,0.656335,-0.137090,0.185422,0.718366,1.451698,-0.303218,0.410120,-0.185367,-0.420493,0.280688,2.796552,-1.001294,0.051150,288.663862,233.241743,-441.337010,0.656388,-0.137054,0.185401,0.718329
635,1769790317624,7.057236,287.7776,233.2671,-441.8203,0.656245,-0.137733,0.186283,0.718102,1.451648,-0.304672,0.412068,-0.186035,-0.420197,0.280672,2.795783,-1.003518,0.050953,287.693819,233.282138,-441.766029,0.656215,-0.137833,0.186136,0.718149
636,1769790317635,7.068347,286.7932,233.2556,-442.0934,0.655946,-0.138542,0.186964,0.718043,1.451018,-0.306469,0.413583,-0.187381,-0.419592,0.280687,2.794089,-1.008007,0.050501,286.694633,233.307095,-442.135157,0.655990,-0.138546,0.186977,0.717999
637,1769790317646,7.079458,285.5929,233.3609,-442.5366,0.655805,-0.139445,0.187555,0.717843,1.450819,-0.308490,0.414922,-0.188065,-0.419292,0.280677,2.793269,-1.010232,0.050300,285.711619,233.298890,-442.516838,0.655699,-0.139321,0.187773,0.717907
638,1769790317657,7.090569,284.7310,233.3083,-442.8689,0.655395,-0.139998,0.188705,0.717808,1.449932,-0.309717,0.417472,-0.188736,-0.418989,0.280650,2.792464,-1.012542,0.050197,284.765695,233.383419,-442.924210,0.655396,-0.140146,0.188536,0.717823
639,1769790317668,7.101681,283.9389,233.4203,-443.3911,0.654982,-0.141012,0.189356,0.717815,1.449014,-0.311961,0.418912,-0.190077,-0.418380,0.280688,2.790763,-1.016918,0.049697,283.930562,233.387067,-443.339910,0.655127,-0.140974,0.189296,0.717706
640,1769790317679,7.112792,283.1722,233.4933,-443.8025,0.655010,-0.141837,0.189873,0.717491,1.449255,-0.313824,0.420107,-0.190716,-0.418083,0.280650,2.790034,-1.019110,0.049560,283.092414,233.401624,-443.796319,0.654941,-0.141816,0.189934,0.717541
641,1769790317690,7.123903,282.2846,233.2530,-444.1436,0.654776,-0.142665,0.190547,0.717361,1.448811,-0.315672,0.421620,-0.192021,-0.417493,0.280655,2.788361,-1.023427,0.049175,282.287771,233.391000,-444.230500,0.654798,-0.142642,0.190532,0.717349
642,1769790317702,7.135014,281.2479,233.4769,-444.7409,0.654746,-0.143439,0.191061,0.717098,1.448890,-0.317416,0.422799,-0.192654,-0.417200,0.280651,2.787579,-1.025551,0.048956,281.371205,233.389638,-444.627348,0.654645,-0.143445,0.191178,0.717157
643,1769790317713,7.146126,280.6783,233.3463,-444.9296,0.654333,-0.144102,0.192049,0.717077,1.447989,-0.318886,0.424989,-0.193296,-0.416900,0.280642,2.786801,-1.027706,0.048810,280.473333,233.398262,-444.964757,0.654386,-0.144181,0.191927,0.717046
644,1769790317724,7.157237,279.4296,233.5322,-445.3247,0.654178,-0.145092,0.192535,0.716889,1.447749,-0.321101,0.426096,-0.194547,-0.416324,0.280639,2.785202,-1.031871,0.048433,279.614995,233.512886,-445.302710,0.654206,-0.144943,0.192595,0.716877
645,1769790317735,7.168348,278.8225,233.4938,-445.5253,0.653966,-0.145545,0.193387,0.716761,1.447353,-0.322119,0.428003,-0.195171,-0.416027,0.280635,2.784427,-1.033934,0.048235,278.763529,233.538719,-445.594319,0.654030,-0.145696,0.193259,0.716706
646,1769790317746,7.179460,277.9250,233.6845,-446.0213,0.653986,-0.146524,0.193752,0.716445,1.447573,-0.324325,0.428863,-0.196413,-0.415454,0.280636,2.782819,-1.038076,0.047844,277.877905,233.569110,-445.963605,0.653859,-0.146440,0.193907,0.716536
647,1769790317757,7.190571,277.0233,233.4868,-446.3224,0.653675,-0.147137,0.194608,0.716371,1.446925,-0.325691,0.430769,-0.197004,-0.415165,0.280624,2.782102,-1.040093,0.047697,277.076705,233.543781,-446.353395,0.653664,-0.147141,0.194608,0.716380
648,1769790317768,7.201682,276.2300,233.4946,-446.7733,0.653321,-0.147871,0.195418,0.716322,1.446169,-0.327322,0.432570,-0.197608,-0.414895,0.280634,2.781298,-1.042061,0.047538,276.242052,233.535138,-446.793086,0.653430,-0.147907,0.195314,0.716244
649,1769790317779,7.212793,275.3680,233.5558,-447.2172,0.653270,-0.148600,0.195970,0.716068,1.446196,-0.328967,0.433834,-0.198797,-0.414316,0.280634,2.779771,-1.046035,0.047134,275.343038,233.544643,-447.201433,0.653220,-0.148569,0.196035,0.716102
650,1769790317790,7.223904,274.5973,233.5736,-447.5906,0.652986,-0.149311,0.196759,0.715962,1.445628,-0.330556,0.435600,-0.199391,-0.414030,0.280635,2.778997,-1.047998,0.046943,274.466548,233.577400,-447.545895,0.653049,-0.149293,0.196696,0.715925
651,1769790317802,7.235016,273.3983,233.6333,-447.8905,0.652935,-0.149944,0.197276,0.715734,1.445640,-0.331987,0.436782,-0.200602,-0.413443,0.280634,2.777427,-1.052066,0.046536,273.609610,233.543543,-447.855290,0.652789,-0.150026,0.197356,0.715828
652,1769790317813,7.246127,272.8754,233.4268,-448.0349,0.652487,-0.150765,0.198135,0.715733,1.444651,-0.333805,0.438683,-0.201191,-0.413162,0.280620,2.776683,-1.054087,0.046411,272.821629,233.524090,-448.162333,0.652499,-0.150721,0.198106,0.715739
653,1769790317824,7.257238,272.1255,233.4075,-448.5482,0.652082,-0.151459,0.198808,0.715769,1.443733,-0.335335,0.440167,-0.201771,-0.412882,0.280659,2.775862,-1.055918,0.046150,272.075267,233.422190,-448.482190,0.652255,-0.151381,0.198839,0.715619
654,1769790317835,7.268350,271.4215,233.4609,-448.8875,0.652111,-0.151974,0.199654,0.715397,1.444004,-0.336525,0.442104,-0.202957,-0.412299,0.280628,2.774367,-1.059931,0.045805,271.430529,233.295676,-448.866210,0.652015,-0.152055,0.199603,0.715482
655,1769790317846,7.279461,270.6684,233.1092,-449.2337,0.651895,-0.152640,0.200265,0.715282,1.443589,-0.338013,0.443476,-0.203537,-0.412006,0.280603,2.773656,-1.061933,0.045698,270.720386,233.270124,-449.300962,0.651851,-0.152660,0.200314,0.715304
656,1769790317857,7.290572,270.0424,233.1965,-449.7186,0.651660,-0.153388,0.200941,0.715146,1.443144,-0.339687,0.444998,-0.204109,-0.411729,0.280618,2.772875,-1.063807,0.045480,270.002962,233.238638,-449.703838,0.651713,-0.153309,0.200896,0.715127
657,1769790317868,7.301683,269.3148,233.3603,-450.0965,0.651449,-0.153913,0.201512,0.715065,1.442722,-0.340861,0.446275,-0.205227,-0.411165,0.280613,2.771401,-1.067609,0.045137,269.272276,233.220981,-450.053529,0.651472,-0.154005,0.201403,0.715055
658,1769790317879,7.312794,268.4521,233.2430,-450.4083,0.651319,-0.154684,0.201758,0.714948,1.442499,-0.342585,0.446839,-0.205757,-0.410914,0.280628,2.770679,-1.069300,0.044954,268.505919,233.283410,-450.350795,0.651198,-0.154644,0.201953,0.715012
659,1769790317890,7.323906,267.7518,233.2389,-450.5109,0.650916,-0.155299,0.202524,0.714965,1.441597,-0.343943,0.448534,-0.206815,-0.410373,0.280603,2.769305,-1.072936,0.044680,267.730352,233.282810,-450.590448,0.650959,-0.155251,0.202505,0.714942
660,1769790317902,7.335017,266.9352,233.3205,-450.8858,0.650656,-0.155795,0.203187,0.714906,1.441054,-0.345049,0.450013,-0.207351,-0.410111,0.280615,2.768545,-1.074733,0.044488,266.937657,233.295357,-450.890343,0.650796,-0.155847,0.203087,0.714795
661,1769790317913,7.346128,266.2680,233.3386,-451.2408,0.650715,-0.156402,0.203676,0.714580,1.441365,-0.346438,0.451152,-0.207847,-0.409853,0.280613,2.767893,-1.076427,0.044347,266.237314,233.353162,-451.276076,0.650664,-0.156364,0.203732,0.714619
662,1769790317924,7.357239,265.4563,233.4090,-451.7581,0.650649,-0.156932,0.204212,0.714371,1.441336,-0.347641,0.452377,-0.208843,-0.409351,0.280635,2.766489,-1.079751,0.044015,265.584167,233.382957,-451.725833,0.650530,-0.156968,0.204226,0.714467
663,1769790317935,7.368351,265.0350,233.3707,-452.1599,0.650327,-0.157502,0.204788,0.714374,1.440621,-0.348903,0.453650,-0.209325,-0.409104,0.280625,2.765888,-1.081335,0.043831,264.926633,233.369062,-452.119862,0.650343,-0.157563,0.204679,0.714377
664,1769790317946,7.379462,264.3488,233.3368,-452.4736,0.649990,-0.158279,0.205084,0.714424,1.439847,-0.350616,0.454299,-0.210290,-0.408607,0.280597,2.764634,-1.084655,0.043594,264.295600,233.334752,-452.489119,0.650067,-0.158147,0.205199,0.714349
665,1769790317957,7.390573,263.5465,233.2854,-452.7624,0.649884,-0.158622,0.205648,0.714282,1.439691,-0.351395,0.455573,-0.210747,-0.408377,0.280625,2.763950,-1.086144,0.043411,263.678290,233.294143,-452.787295,0.649874,-0.158677,0.205676,0.714271
666,1769790317968,7.401684,263.0947,233.2752,-453.1152,0.649700,-0.159217,0.206312,0.714125,1.439370,-0.352736,0.457071,-0.211182,-0.408149,0.280589,2.763455,-1.087618,0.043299,263.012576,233.303452,-453.103019,0.649714,-0.159212,0.206213,0.714143
667,1769790317979,7.412795,262.4200,233.3199,-453.3579,0.649697,-0.159621,0.206621,0.713948,1.439461,-0.353654,0.457788,-0.212069,-0.407692,0.280613,2.762185,-1.090585,0.043027,262.410748,233.313181,-453.375210,0.649613,-0.159689,0.206713,0.713983
668,1769790317990,7.423907,261.8474,233.3733,-453.6868,0.649375,-0.160308,0.207263,0.713902,1.438772,-0.355182,0.459217,-0.212499,-0.407472,0.280612,2.761583,-1.092057,0.042877,261.904943,233.317567,-453.604562,0.649494,-0.160194,0.207114,0.713862
669,1769790318002,7.435018,261.3582,233.2873,-453.7631,0.649422,-0.160639,0.207392,0.713747,1.438963,-0.355937,0.459531,-0.213288,-0.407056,0.280608,2.760496,-1.094748,0.042658,261.397443,233.323648,-453.822843,0.649331,-0.160686,0.207521,0.713782
670,1769790318013,7.446130,260.9917,233.2990,-454.0336,0.649194,-0.161127,0.207889,0.713699,1.438485,-0.357026,0.460640,-0.213664,-0.406861,0.280626,2.759976,-1.095972,0.042513,260.884295,233.326919,-454.091114,0.649184,-0.161191,0.207916,0.713687
671,1769790318024,7.457241,260.3817,233.3696,-454.3797,0.648939,-0.161711,0.208421,0.713644,1.437950,-0.358326,0.461830,-0.214055,-0.406655,0.280613,2.759433,-1.097331,0.042410,260.363900,233.335776,-454.334490,0.649023,-0.161649,0.208297,0.713618
672,1769790318035,7.468352,259.7057,233.3832,-454.6834,0.648963,-0.162123,0.208609,0.713474,1.438096,-0.359264,0.462275,-0.214763,-0.406275,0.280600,2.758496,-1.099728,0.042185,259.803186,233.407633,-454.650510,0.648875,-0.162112,0.208689,0.713533
673,1769790318046,7.479464,259.3152,233.3994,-454.7867,0.648643,-0.162514,0.209121,0.713526,1.437360,-0.360122,0.463400,-0.215104,-0.406101,0.280633,2.757945,-1.100856,0.042061,259.258176,233.393171,-454.851010,0.648750,-0.162523,0.209082,0.713438
674,1769790318057,7.490575,258.7699,233.4713,-455.1057,0.648737,-0.162848,0.209352,0.713297,1.437694,-0.360894,0.463955,-0.215432,-0.405920,0.280623,2.757534,-1.101978,0.041934,258.803948,233.380252,-454.982110,0.648607,-0.162870,0.209466,0.713377
675,1769790318068,7.501686,258.4114,233.2362,-455.0066,0.648407,-0.163254,0.209988,0.713318,1.436950,-0.361792,0.465361,-0.216077,-0.405580,0.280592,2.756699,-1.104199,0.041806,258.391357,233.379986,-455.089043,0.648462,-0.163226,0.209850,0.713314
676,1769790318079,7.512797,258.0171,233.4428,-455.2310,0.648299,-0.163538,0.210170,0.713297,1.436723,-0.362424,0.465767,-0.216355,-0.405435,0.280608,2.756268,-1.105129,0.041700,258.014171,233.391676,-455.263581,0.648361,-0.163568,0.210175,0.713232
677,1769790318090,7.523909,257.6355,233.4331,-455.4296,0.648312,-0.163912,0.210408,0.713129,1.436845,-0.363275,0.466324,-0.216923,-0.405132,0.280625,2.755448,-1.107004,0.041448,257.665643,233.407943,-455.432452,0.648251,-0.163891,0.210486,0.713166
678,1769790318102,7.535020,257.4120,233.4447,-455.7393,0.648151,-0.164192,0.210778,0.713102,1.436504,-0.363900,0.467148,-0.217180,-0.404987,0.280610,2.755140,-1.107922,0.041412,257.343671,233.447676,-455.670957,0.648169,-0.164194,0.210737,0.713097
679,1769790318113,7.546131,257.0094,233.4197,-455.8303,0.648100,-0.164459,0.211019,0.713015,1.436439,-0.364504,0.467699,-0.217449,-0.404851,0.280608,2.754743,-1.108815,0.041335,257.091300,233.420119,-455.855633,0.648034,-0.164478,0.211040,0.713064
680,1769790318124,7.557242,256.8836,233.4075,-456.0234,0.647825,-0.164751,0.211332,0.713105,1.435778,-0.365139,0.468377,-0.217884,-0.404615,0.280610,2.754142,-1.110300,0.041205,256.886262,233.450048,-456.030471,0.647895,-0.164705,0.211297,0.713062
681,1769790318135,7.568354,256.7078,233.4535,-456.1972,0.647773,-0.164924,0.211526,0.713055,1.435692,-0.365529,0.468816,-0.218091,-0.404499,0.280616,2.753828,-1.111016,0.041154,256.644671,233.443981,-456.217262,0.647796,-0.164948,0.211523,0.713029
682,1769790318146,7.579465,256.4589,233.5014,-456.4192,0.647748,-0.165134,0.211704,0.712976,1.435680,-0.366005,0.469224,-0.218488,-0.404283,0.280587,2.753323,-1.112398,0.041045,256.445119,233.424890,-456.422029,0.647701,-0.165189,0.211749,0.712992
683,1769790318157,7.590576,256.1093,233.3064,-456.6526,0.647648,-0.165451,0.211988,0.712909,1.435494,-0.366718,0.469867,-0.218676,-0.404184,0.280608,2.753021,-1.113007,0.040966,256.203252,233.362086,-456.609295,0.647643,-0.165395,0.211961,0.712934
684,1769790318168,7.601687,256.0018,233.2966,-456.7218,0.647533,-0.165607,0.212188,0.712918,1.435234,-0.367061,0.470309,-0.218850,-0.404086,0.280603,2.752816,-1.113576,0.040889,255.925652,233.282143,-456.750843,0.647561,-0.165572,0.212187,0.712901
685,1769790318179,7.612799,255.7024,233.2097,-456.8728,0.647457,-0.165683,0.212401,0.712906,1.435074,-0.367233,0.470781,-0.219175,-0.403917,0.280597,2.752352,-1.114694,0.040801,255.672514,233.232843,-456.858281,0.647440,-0.165717,0.212421,0.712907
686,1769790318190,7.623910,255.3622,233.2518,-456.8911,0.647377,-0.165808,0.212606,0.712888,1.434905,-0.367512,0.471240,-0.219301,-0.403846,0.280610,2.752137,-1.115131,0.040739,255.432862,233.276733,-456.898919,0.647348,-0.165843,0.212600,0.712909
687,1769790318202,7.635021,255.2459,233.3002,-456.9869,0.647208,-0.166012,0.212795,0.712938,1.434503,-0.367958,0.471648,-0.219573,-0.403704,0.280604,2.751767,-1.116044,0.040673,255.217971,233.270843,-456.941948,0.647267,-0.165988,0.212755,0.712901
688,1769790318213,7.646132,255.0629,233.3428,-456.9216,0.647243,-0.166162,0.212840,0.712858,1.434626,-0.368300,0.471763,-0.219677,-0.403642,0.280600,2.751633,-1.116399,0.040634,255.105690,233.270419,-456.999333,0.647225,-0.166141,0.212861,0.712872
689,1769790318224,7.657244,255.0553,233.1580,-457.0718,0.647180,-0.166264,0.212964,0.712854,1.434489,-0.368527,0.472039,-0.219784,-0.403582,0.280606,2.751451,-1.116800,0.040657,255.032595,233.250352,-457.064171,0.647191,-0.166277,0.212964,0.712841
690,1769790318235,7.668355,254.9820,233.2456,-457.1969,0.647202,-0.166387,0.213047,0.712781,1.434576,-0.368811,0.472237,-0.220014,-0.403461,0.280594,2.751173,-1.117531,0.040494,254.942667,233.226957,-457.134895,0.647151,-0.166396,0.213089,0.712812
691,1769790318246,7.679466,254.8279,233.2714,-457.1679,0.647057,-0.166522,0.213254,0.712818,1.434236,-0.369106,0.472689,-0.220094,-0.403413,0.280613,2.751038,-1.117800,0.040492,254.875990,233.263257,-457.222048,0.647074,-0.166524,0.213237,0.712808
692,1769790318257,7.690578,254.7345,233.2951,-457.2741,0.646976,-0.166652,0.213382,0.712823,1.434054,-0.369392,0.472971,-0.220197,-0.403362,0.280602,2.750910,-1.118146,0.040458,254.740362,233.335124,-457.253762,0.647014,-0.166646,0.213341,0.712803
693,1769790318268,7.701689,254.6388,233.4214,-457.2985,0.646953,-0.166763,0.213423,0.712806,1.434011,-0.369640,0.473066,-0.220347,-0.403270,0.280618,2.750637,-1.118721,0.040441,254.558481,233.360552,-457.283471,0.646937,-0.166748,0.213426,0.712824
694,1769790318279,7.712800,254.3275,233.3341,-457.3030,0.646913,-0.166822,0.213428,0.712827,1.433912,-0.369769,0.473071,-0.220431,-0.403231,0.280612,2.750549,-1.118951,0.040379,254.351162,233.338714,-457.337800,0.646893,-0.166837,0.213461,0.712831
695,1769790318290,7.723911,254.1060,233.3040,-457.3721,0.646795,-0.166908,0.213539,0.712881,1.433619,-0.369951,0.473309,-0.220572,-0.403151,0.280587,2.750410,-1.119450,0.040379,254.137067,233.297057,-457.343824,0.646813,-0.166908,0.213517,0.712871
696,1769790318302,7.735023,253.9766,233.1942,-457.4127,0.646745,-0.166993,0.213584,0.712893,1.433503,-0.370137,0.473407,-0.220629,-0.403124,0.280617,2.750252,-1.119631,0.040321,253.993610,233.242252,-457.388533,0.646710,-0.166989,0.213616,0.712916
697,1769790318313,7.746134,253.9322,233.2516,-457.3877,0.646582,-0.167050,0.213735,0.712982,1.433093,-0.370251,0.473725,-0.220692,-0.403084,0.280612,2.750178,-1.119851,0.040285,253.957810,233.226043,-457.457067,0.646614,-0.167062,0.213728,0.712953
698,1769790318324,7.757245,253.9661,233.2442,-457.5945,0.646545,-0.167157,0.213845,0.712957,1.433024,-0.370493,0.473973,-0.220782,-0.403030,0.280596,2.750077,-1.120177,0.040318,253.918690,233.241486,-457.576690,0.646558,-0.167131,0.213808,0.712963
699,1769790318335,7.768357,253.9014,233.2489,-457.6920,0.646516,-0.167170,0.213884,0.712970,1.432951,-0.370518,0.474057,-0.220835,-0.403009,0.280625,2.749941,-1.120343,0.040259,253.853281,233.271286,-457.707210,0.646510,-0.167193,0.213896,0.712965
700,1769790318346,7.779468,253.7174,233.3176,-457.8725,0.646518,-0.167264,0.213919,0.712935,1.432976,-0.370733,0.474141,-0.220924,-0.402960,0.280625,2.749840,-1.120571,0.040185,253.776148,233.263843,-457.804790,0.646480,-0.167257,0.213970,0.712955
701,1769790318357,7.790579,253.6709,233.2843,-457.8203,0.646446,-0.167309,0.214045,0.712951,1.432809,-0.370830,0.474418,-0.220962,-0.402938,0.280609,2.749797,-1.120757,0.040250,253.680052,233.328186,-457.836267,0.646487,-0.167308,0.213980,0.712935
702,1769790318368,7.801690,253.6740,233.3177,-457.7966,0.646434,-0.167377,0.214062,0.712941,1.432787,-0.370983,0.474456,-0.221002,-0.402920,0.280617,2.749732,-1.120884,0.040190,253.647938,233.379000,-457.832890,0.646461,-0.167372,0.214049,0.712922
703,1769790318379,7.812802,253.6062,233.5321,-457.8393,0.646547,-0.167412,0.213940,0.712867,1.433078,-0.371071,0.474200,-0.221074,-0.402872,0.280630,2.749601,-1.121122,0.040131,253.669771,233.410743,-457.814843,0.646432,-0.167428,0.214087,0.712924
704,1769790318390,7.823913,253.6771,233.3823,-457.8000,0.646359,-0.167490,0.214205,0.712940,1.432620,-0.371233,0.474773,-0.221087,-0.402870,0.280608,2.749628,-1.121190,0.040178,253.615133,233.421557,-457.812033,0.646486,-0.167478,0.213999,0.712890
705,1769790318402,7.835024,253.5773,233.3826,-457.8383,0.646460,-0.167534,0.213965,0.712911,1.432860,-0.371333,0.474247,-0.221148,-0.402822,0.280633,2.749506,-1.121392,0.040090,253.521114,233.394705,-457.814105,0.646477,-0.167529,0.213978,0.712892
706,1769790318413,7.846135,253.2973,233.3323,-457.7869,0.646603,-0.167550,0.213770,0.712836,1.433219,-0.371381,0.473828,-0.221168,-0.402824,0.280657,2.749400,-1.121426,0.040119,253.348714,233.326310,-457.834495,0.646416,-0.167561,0.214021,0.712927
707,1769790318424,7.857246,253.2475,233.3465,-457.8614,0.646285,-0.167611,0.214149,0.712995,1.432428,-0.371493,0.474641,-0.221199,-0.402799,0.280639,2.749415,-1.121537,0.040081,253.243400,233.341895,-457.839738,0.646411,-0.167583,0.213953,0.712946
708,1769790318435,7.868358,253.0786,233.3387,-457.9011,0.646295,-0.167590,0.214104,0.713005,1.432442,-0.371445,0.474538,-0.221221,-0.402780,0.280662,2.749307,-1.121660,0.040089,253.187095,233.391186,-457.850362,0.646343,-0.167638,0.214026,0.712973
709,1769790318446,7.879469,253.3808,233.4735,-457.8034,0.646408,-0.167678,0.213834,0.712963,1.432717,-0.371646,0.473949,-0.221239,-0.402769,0.280682,2.749268,-1.121669,0.040006,253.215833,233.463105,-457.887181,0.646337,-0.167688,0.214044,0.712962
710,1769790318457,7.890580,253.1983,233.5377,-457.9242,0.646315,-0.167761,0.214132,0.712938,1.432525,-0.371835,0.474612,-0.221253,-0.402763,0.280672,2.749263,-1.121720,0.039999,253.292814,233.476367,-457.888610,0.646376,-0.167686,0.213958,0.712952
711,1769790318468,7.901691,253.3616,233.4604,-457.9478,0.646427,-0.167665,0.213926,0.712921,1.432781,-0.371624,0.474160,-0.221263,-0.402756,0.280713,2.749150,-1.121723,0.039949,253.388852,233.444481,-457.934719,0.646309,-0.167656,0.214021,0.713001
712,1769790318479,7.912802,253.5136,233.3019,-457.8993,0.646185,-0.167566,0.214012,0.713138,1.432125,-0.371372,0.474310,-0.221270,-0.402743,0.280707,2.749147,-1.121789,0.040002,253.430414,233.362752,-457.943257,0.646238,-0.167629,0.214079,0.713055
713,1769790318490,7.923914,253.4875,233.2962,-457.9971,0.646092,-0.167614,0.214204,0.713154,1.431910,-0.371476,0.474733,-0.221292,-0.402725,0.280742,2.749044,-1.121815,0.039878,253.519848,233.279310,-457.894038,0.646155,-0.167663,0.214000,0.713145
714,1769790318502,7.935025,253.5422,233.2790,-457.7729,0.646199,-0.167767,0.213903,0.713111,1.432171,-0.371822,0.474075,-0.221297,-0.402715,0.280720,2.749088,-1.121877,0.039922,253.537962,233.264290,-457.853990,0.646124,-0.167715,0.213984,0.713166
