FrameNumber,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad,X_mm_filtered,Y_mm_filtered,Z_mm_filtered,QX_filtered,QY_filtered,QZ_filtered,QW_filtered
826,1769790344543,9.187486,248.8624,251.2612,-448.7648,0.686466,-0.101954,0.155185,0.703056,1.527335,-0.226839,0.345276,-0.220695,-0.401535,0.297088,2.906772,-0.885859,0.060607,248.864210,251.262562,-448.789400,0.686376,-0.102045,0.155164,0.703135
827,1769790344554,9.198597,248.8289,251.5520,-448.9590,0.686194,-0.101865,0.155320,0.703305,1.526582,-0.226621,0.345542,-0.220578,-0.401489,0.297445,2.906133,-0.885366,0.061722,248.818781,251.514057,-448.930086,0.686222,-0.101805,0.155315,0.703287
828,1769790344565,9.209709,248.8257,251.7445,-449.1200,0.686028,-0.101575,0.155415,0.703488,1.526106,-0.225959,0.345728,-0.220525,-0.401460,0.297653,2.905759,-0.885076,0.062093,248.903910,251.789948,-449.134795,0.685982,-0.101597,0.155389,0.703534
829,1769790344576,9.220820,249.0867,252.0492,-449.3142,0.685663,-0.101427,0.155409,0.703866,1.525071,-0.225597,0.345665,-0.220452,-0.401430,0.297856,2.905409,-0.884842,0.062514,249.032981,252.076571,-449.274700,0.685697,-0.101412,0.155410,0.703834
830,1769790344587,9.231931,249.2118,252.4582,-449.4255,0.685423,-0.101223,0.155390,0.704133,1.524379,-0.225120,0.345588,-0.220295,-0.401389,0.298246,2.904729,-0.884224,0.063320,249.207581,252.363610,-449.423162,0.685447,-0.101221,0.155431,0.704101
831,1769790344599,9.243042,249.3602,252.6736,-449.5237,0.685221,-0.101034,0.155477,0.704338,1.523809,-0.224681,0.345753,-0.220226,-0.401366,0.298486,2.904241,-0.883953,0.063596,249.351557,252.742133,-449.595081,0.685162,-0.101079,0.155481,0.704388
832,1769790344610,9.254154,249.4909,253.0535,-449.8111,0.685006,-0.100961,0.155552,0.704541,1.523211,-0.224501,0.345892,-0.220091,-0.401272,0.298922,2.903467,-0.883497,0.063990,249.474481,253.134271,-449.798867,0.685012,-0.100910,0.155553,0.704542
833,1769790344621,9.265265,249.5484,253.5992,-449.9974,0.684797,-0.100780,0.155626,0.704753,1.522622,-0.224081,0.346029,-0.220021,-0.401229,0.299154,2.903061,-0.883197,0.064079,249.627633,253.471414,-449.967243,0.685001,-0.100747,0.155587,0.704568
834,1769790344632,9.276376,249.8044,253.8284,-450.1418,0.685022,-0.100576,0.155579,0.704574,1.523227,-0.223642,0.345948,-0.219947,-0.401191,0.299409,2.902575,-0.882942,0.064166,249.746352,253.779586,-450.064214,0.684957,-0.100625,0.155572,0.704632
835,1769790344643,9.287488,249.8995,253.9765,-450.0508,0.684952,-0.100526,0.155477,0.704672,1.523013,-0.223523,0.345709,-0.219785,-0.401097,0.299869,2.901754,-0.882399,0.064305,249.830581,254.079800,-450.084329,0.684652,-0.100583,0.155518,0.704946
836,1769790344654,9.298599,249.8929,254.3100,-450.1298,0.684195,-0.100618,0.155457,0.705398,1.520904,-0.223665,0.345568,-0.219682,-0.401050,0.300084,2.901348,-0.882131,0.064456,249.972900,254.348157,-450.206610,0.684176,-0.100599,0.155434,0.705424
837,1769790344665,9.309710,250.0379,254.8125,-450.3543,0.683354,-0.100709,0.155370,0.706219,1.518551,-0.223797,0.345264,-0.219581,-0.401001,0.300338,2.900891,-0.881844,0.064435,250.111110,254.748343,-450.428952,0.683713,-0.100618,0.155366,0.705885
838,1769790344676,9.320821,250.4076,255.0591,-450.8236,0.683356,-0.100571,0.155283,0.706256,1.518533,-0.223486,0.345066,-0.219385,-0.400915,0.300885,2.899874,-0.881225,0.064334,250.308157,255.106014,-450.696000,0.683383,-0.100616,0.155302,0.706219
839,1769790344687,9.331932,250.4915,255.5284,-450.9509,0.683521,-0.100516,0.155246,0.706112,1.518985,-0.223375,0.345003,-0.219297,-0.400844,0.301163,2.899377,-0.880973,0.064185,250.497152,255.371076,-450.887114,0.683322,-0.100526,0.155250,0.706302
840,1769790344699,9.343044,250.6496,255.5224,-450.9570,0.683095,-0.100550,0.155174,0.706535,1.517791,-0.223415,0.344786,-0.219102,-0.400721,0.301727,2.898298,-0.880435,0.063861,250.635705,255.600495,-451.004852,0.683116,-0.100500,0.155185,0.706519
841,1769790344710,9.354155,250.6934,255.8885,-451.0696,0.682830,-0.100431,0.155134,0.706817,1.517036,-0.223126,0.344659,-0.219012,-0.400656,0.302046,2.897724,-0.880078,0.063573,250.728986,256.023448,-451.170943,0.682666,-0.100553,0.155082,0.706970
842,1769790344721,9.365266,250.8758,256.4391,-451.3613,0.681871,-0.100743,0.154905,0.707748,1.514362,-0.223740,0.344026,-0.218925,-0.400590,0.302330,2.897171,-0.879848,0.063333,250.849119,256.441481,-451.349329,0.682066,-0.100669,0.154910,0.707570
843,1769790344732,9.376377,251.0406,257.2087,-451.7831,0.681653,-0.100775,0.154715,0.707995,1.513732,-0.223788,0.343573,-0.218722,-0.400451,0.302986,2.895964,-0.879195,0.062668,251.039600,256.941210,-451.579690,0.681631,-0.100792,0.154731,0.708010
844,1769790344743,9.387489,251.2393,257.2946,-451.6810,0.681217,-0.100951,0.154509,0.708435,1.512507,-0.224142,0.343057,-0.218618,-0.400392,0.303336,2.895306,-0.878806,0.062195,251.315271,257.463281,-451.890290,0.681323,-0.100906,0.154548,0.708331
845,1769790344754,9.398600,251.6934,257.8900,-452.1608,0.681257,-0.100927,0.154434,0.708416,1.512608,-0.224090,0.342893,-0.218351,-0.400258,0.304021,2.894055,-0.878122,0.061510,251.640676,258.023890,-452.231752,0.681194,-0.100922,0.154404,0.708484
846,1769790344765,9.409711,252.0022,258.6942,-452.6696,0.680957,-0.100969,0.154247,0.708739,1.511752,-0.224156,0.342435,-0.218243,-0.400184,0.304408,2.893294,-0.877836,0.061045,251.996167,258.554848,-452.494276,0.680870,-0.101012,0.154235,0.708819
847,1769790344776,9.420822,252.3528,259.2742,-452.8439,0.680511,-0.101062,0.154070,0.709193,1.510497,-0.224322,0.341983,-0.218116,-0.400101,0.304760,2.892655,-0.877544,0.060661,252.335257,259.190176,-452.759729,0.680439,-0.101110,0.154086,0.709251
848,1769790344787,9.431933,252.6386,259.6158,-452.7604,0.679759,-0.101336,0.153818,0.709929,1.508399,-0.224866,0.341326,-0.217846,-0.399982,0.305527,2.891235,-0.876671,0.059636,252.655114,259.730114,-452.909090,0.679857,-0.101257,0.153822,0.709845
849,1769790344799,9.443045,252.9628,260.2533,-453.0468,0.679325,-0.101390,0.153679,0.710366,1.507183,-0.224949,0.340959,-0.217711,-0.399890,0.305909,2.890534,-0.876365,0.059168,252.990214,260.270810,-453.092862,0.679392,-0.101401,0.153611,0.710316
850,1769790344810,9.454156,253.3820,260.8132,-453.3969,0.678980,-0.101503,0.153197,0.710784,1.506174,-0.225163,0.339836,-0.217438,-0.399765,0.306688,2.889082,-0.875457,0.058086,253.339329,260.790190,-453.339500,0.678996,-0.101512,0.153345,0.710736
851,1769790344821,9.465267,253.6861,261.4427,-453.7270,0.678811,-0.101618,0.153213,0.710926,1.505718,-0.225405,0.339852,-0.217297,-0.399681,0.307106,2.888344,-0.875011,0.057433,253.749738,261.323414,-453.651295,0.678713,-0.101603,0.153039,0.711059
852,1769790344832,9.476379,254.0905,261.7112,-453.8474,0.678268,-0.101726,0.152688,0.711542,1.504155,-0.225592,0.338606,-0.217151,-0.399603,0.307488,2.887619,-0.874659,0.056940,254.081452,261.822333,-453.937957,0.678298,-0.101782,0.152761,0.711488
853,1769790344843,9.487490,254.4616,262.3535,-454.2136,0.677912,-0.101940,0.152434,0.711904,1.503155,-0.226036,0.337998,-0.216850,-0.399439,0.308336,2.886060,-0.873835,0.055684,254.302495,262.391714,-454.226210,0.677824,-0.101916,0.152514,0.711974
854,1769790344854,9.498601,254.4446,263.0212,-454.5690,0.677191,-0.102179,0.152346,0.712574,1.501171,-0.226507,0.337715,-0.216698,-0.399361,0.308784,2.885233,-0.873342,0.054954,254.567262,262.980671,-454.500543,0.677321,-0.102085,0.152271,0.712481
855,1769790344865,9.509712,254.6817,263.7416,-454.8412,0.676906,-0.102133,0.151991,0.712928,1.500333,-0.226374,0.336881,-0.216540,-0.399273,0.309229,2.884395,-0.872934,0.054282,254.726567,263.712843,-454.857762,0.676902,-0.102285,0.152011,0.712906
856,1769790344876,9.520823,255.2144,264.2847,-455.0770,0.676516,-0.102514,0.151833,0.713277,1.499266,-0.227186,0.336486,-0.216215,-0.399095,0.310110,2.882797,-0.871981,0.052798,255.115495,264.351657,-455.139743,0.676498,-0.102467,0.151696,0.713330
857,1769790344887,9.531935,255.3010,265.1136,-455.5598,0.676122,-0.102700,0.151209,0.713756,1.498120,-0.227558,0.335042,-0.216058,-0.399002,0.310577,2.881942,-0.871454,0.052082,255.528586,264.986562,-455.450138,0.676067,-0.102606,0.151453,0.713769
858,1769790344899,9.543046,256.2874,265.5179,-455.6884,0.675608,-0.102791,0.151163,0.714239,1.496700,-0.227717,0.334876,-0.215713,-0.398810,0.311448,2.880385,-0.870555,0.050784,255.959914,265.675195,-455.801876,0.675577,-0.102838,0.151093,0.714277
859,1769790344910,9.554157,256.1222,266.3248,-456.1777,0.674946,-0.102913,0.151038,0.714873,1.494870,-0.227932,0.334518,-0.215608,-0.398677,0.311938,2.879431,-0.870304,0.049859,256.360919,266.289119,-456.126295,0.675090,-0.103056,0.150753,0.714777
860,1769790344921,9.565268,256.7700,267.0249,-456.4884,0.674679,-0.103387,0.150157,0.715243,1.494065,-0.228949,0.332520,-0.215425,-0.398605,0.312414,2.878571,-0.869700,0.049115,256.689043,266.870505,-456.430133,0.674574,-0.103245,0.150557,0.715279
861,1769790344932,9.576380,256.9913,267.2611,-456.7091,0.674164,-0.103529,0.150329,0.715671,1.492679,-0.229226,0.332846,-0.215107,-0.398393,0.313298,2.876940,-0.868909,0.047643,256.896533,267.428005,-456.796157,0.674168,-0.103443,0.150239,0.715699
862,1769790344943,9.587491,257.0343,268.0068,-457.1526,0.673641,-0.103476,0.150163,0.716207,1.491214,-0.229061,0.332410,-0.214937,-0.398299,0.313806,2.876011,-0.868339,0.046838,257.094819,267.913710,-457.139705,0.673751,-0.103629,0.149967,0.716122
863,1769790344954,9.598602,257.4821,268.3780,-457.5551,0.673437,-0.103810,0.149584,0.716471,1.490610,-0.229778,0.331095,-0.214619,-0.398063,0.314714,2.874351,-0.867562,0.045231,257.399281,268.438981,-457.570976,0.673300,-0.103814,0.149730,0.716569
864,1769790344965,9.609713,257.5879,269.0512,-457.9560,0.672736,-0.104080,0.149375,0.717134,1.488681,-0.230316,0.330548,-0.214440,-0.397967,0.315215,2.873429,-0.867027,0.044347,257.978695,269.040590,-457.942862,0.672804,-0.104056,0.149318,0.717085
865,1769790344976,9.620824,258.9593,269.6365,-458.3487,0.672335,-0.104370,0.148911,0.717564,1.487548,-0.230920,0.329467,-0.214234,-0.397850,0.315694,2.872570,-0.866513,0.043569,258.694181,269.583424,-458.228033,0.672230,-0.104286,0.148987,0.717658
866,1769790344987,9.631935,259.5174,270.2092,-458.3717,0.671580,-0.104421,0.148700,0.718307,1.485451,-0.230966,0.328907,-0.213866,-0.397633,0.316684,2.870724,-0.865498,0.041927,259.396590,270.258424,-458.489752,0.671699,-0.104471,0.148646,0.718200
867,1769790344999,9.643047,259.9418,270.8594,-458.7347,0.671118,-0.104549,0.148420,0.718778,1.484163,-0.231209,0.328227,-0.213674,-0.397515,0.317169,2.869800,-0.865053,0.041206,260.041038,270.934438,-458.761619,0.671215,-0.104602,0.148363,0.718692
868,1769790345010,9.654158,260.4861,271.7323,-459.0913,0.670894,-0.104854,0.147895,0.719051,1.483511,-0.231857,0.327031,-0.213264,-0.397306,0.318147,2.867987,-0.864029,0.039628,260.532362,271.581457,-459.035371,0.670615,-0.104753,0.148095,0.719284
869,1769790345021,9.665269,260.9789,272.3037,-459.4246,0.670058,-0.104878,0.147976,0.719810,1.481230,-0.231844,0.327115,-0.213088,-0.397166,0.318647,2.867037,-0.863678,0.038763,261.037633,272.321052,-459.390081,0.670160,-0.104982,0.147763,0.719743
870,1769790345032,9.676380,261.6953,272.8799,-459.6674,0.669433,-0.105220,0.147401,0.720459,1.479480,-0.232542,0.325763,-0.212900,-0.397059,0.319160,2.866080,-0.863134,0.037862,261.470162,273.051995,-459.742038,0.669724,-0.105172,0.147450,0.720185
871,1769790345043,9.687492,261.7334,273.9442,-460.1360,0.669379,-0.105451,0.147064,0.720544,1.479314,-0.233045,0.325008,-0.212487,-0.396830,0.320183,2.864166,-0.862072,0.036142,261.802319,273.741238,-460.149876,0.669046,-0.105396,0.147152,0.720843
872,1769790345054,9.698603,262.0706,274.5247,-460.6007,0.668667,-0.105565,0.146823,0.721237,1.477347,-0.233234,0.324389,-0.212270,-0.396708,0.320694,2.863201,-0.861549,0.035331,262.167719,274.582429,-460.567443,0.668445,-0.105708,0.146769,0.721434
873,1769790345065,9.709714,262.5270,275.3035,-461.0296,0.667442,-0.106027,0.146457,0.722378,1.473996,-0.234152,0.323440,-0.212070,-0.396581,0.321218,2.862206,-0.861076,0.034423,262.564676,275.456129,-460.978795,0.667975,-0.105951,0.146419,0.721904
874,1769790345076,9.720825,263.2130,276.4140,-461.2966,0.667498,-0.106284,0.146052,0.722370,1.474125,-0.234720,0.322546,-0.211664,-0.396326,0.322297,2.860172,-0.860031,0.032511,263.143505,276.328281,-461.360848,0.667543,-0.106204,0.146053,0.722340
875,1769790345087,9.731937,263.6508,277.1012,-461.6625,0.667472,-0.106353,0.145573,0.722481,1.474003,-0.234864,0.321474,-0.211424,-0.396208,0.322827,2.859185,-0.859428,0.031674,263.668610,276.921681,-461.611781,0.666999,-0.106442,0.145681,0.722883
876,1769790345099,9.743048,264.1472,277.7772,-462.0485,0.666653,-0.106638,0.145384,0.723233,1.471771,-0.235424,0.320964,-0.211000,-0.395938,0.323935,2.857126,-0.858392,0.029725,264.066124,277.677690,-461.984005,0.666556,-0.106653,0.145291,0.723339
877,1769790345110,9.754159,264.3654,277.7248,-462.1633,0.665380,-0.106847,0.144962,0.724458,1.468273,-0.235777,0.319882,-0.210772,-0.395822,0.324489,2.856065,-0.857769,0.028763,264.378038,278.368086,-462.440424,0.666050,-0.106812,0.144922,0.723855
878,1769790345121,9.765271,264.6060,279.7679,-463.1190,0.665681,-0.107103,0.144469,0.724242,1.469057,-0.236360,0.318820,-0.210567,-0.395665,0.325017,2.855110,-0.857308,0.027843,264.668943,279.245267,-462.925886,0.665450,-0.107007,0.144574,0.724447
879,1769790345132,9.776382,265.0710,280.0518,-463.4089,0.665337,-0.107028,0.144214,0.724620,1.468085,-0.236160,0.318212,-0.210128,-0.395405,0.326082,2.853116,-0.856194,0.026009,265.035967,280.190752,-463.333100,0.664831,-0.107163,0.144192,0.725069
880,1769790345143,9.787493,265.4388,281.1227,-463.7601,0.664018,-0.107450,0.143878,0.725834,1.464494,-0.236981,0.317323,-0.209948,-0.395249,0.326634,2.852031,-0.855763,0.025038,265.526586,280.996629,-463.780400,0.664349,-0.107434,0.143846,0.725539
881,1769790345154,9.798605,266.1345,281.6908,-463.9617,0.663339,-0.107691,0.143466,0.726499,1.462626,-0.237453,0.316334,-0.209500,-0.394957,0.327766,2.849940,-0.854658,0.023033,266.056262,281.743376,-464.141724,0.663763,-0.107750,0.143453,0.726106
882,1769790345165,9.809716,266.6079,282.1964,-464.7099,0.663480,-0.108219,0.143033,0.726378,1.463004,-0.238628,0.315395,-0.209292,-0.394818,0.328318,2.848885,-0.854171,0.022098,266.618876,282.669943,-464.643124,0.663083,-0.108071,0.143019,0.726765
883,1769790345176,9.820827,267.0786,283.9143,-465.1580,0.662794,-0.108314,0.142520,0.727090,1.461094,-0.238773,0.314177,-0.209051,-0.394692,0.328926,2.847761,-0.853434,0.021016,267.080238,283.174895,-465.060786,0.662380,-0.108318,0.142631,0.727446
884,1769790345187,9.831938,267.6385,283.7509,-465.5192,0.661182,-0.108459,0.142242,0.728589,1.456705,-0.238954,0.313386,-0.208608,-0.394402,0.330063,2.845590,-0.852424,0.019121,267.537986,283.733738,-465.451100,0.661648,-0.108633,0.142116,0.728164
885,1769790345199,9.843049,267.8137,283.7269,-465.6010,0.660674,-0.108869,0.141841,0.729067,1.455320,-0.239814,0.312444,-0.208365,-0.394267,0.330656,2.844474,-0.851843,0.018178,268.005638,284.325600,-465.749867,0.660892,-0.108762,0.141804,0.728893
886,1769790345210,9.854161,268.6553,285.2094,-466.1860,0.660788,-0.109188,0.141103,0.729059,1.455576,-0.240517,0.310820,-0.207916,-0.393972,0.331832,2.842280,-0.850728,0.016161,268.508752,285.076548,-466.222605,0.660531,-0.108968,0.141443,0.729259
887,1769790345221,9.865272,269.0231,286.2654,-466.7398,0.660304,-0.108932,0.141449,0.729469,1.454283,-0.239916,0.311534,-0.207709,-0.393832,0.332385,2.841218,-0.850230,0.015175,269.108524,286.220462,-466.762281,0.660376,-0.109280,0.141036,0.729431
888,1769790345232,9.876383,269.7148,287.5794,-467.4823,0.660072,-0.109632,0.140460,0.729765,1.453608,-0.241432,0.309320,-0.207474,-0.393684,0.332926,2.840191,-0.849729,0.014330,269.741595,287.330824,-467.310014,0.659902,-0.109627,0.140593,0.729894
889,1769790345243,9.887494,270.4134,287.9872,-467.6803,0.659204,-0.110216,0.140111,0.730529,1.451272,-0.242646,0.308463,-0.207015,-0.393373,0.334093,2.838024,-0.848675,0.012286,270.273638,288.116814,-467.715314,0.659200,-0.110015,0.140166,0.730552
890,1769790345254,9.898605,270.7538,288.8007,-467.9930,0.658326,-0.110455,0.139569,0.731387,1.448865,-0.243093,0.307167,-0.206758,-0.393244,0.334689,2.836929,-0.847990,0.011241,270.848257,288.872629,-468.052181,0.658483,-0.110482,0.139560,0.731243
891,1769790345265,9.909717,271.3245,289.6003,-468.3607,0.657803,-0.110669,0.139227,0.731890,1.447437,-0.243517,0.306357,-0.206530,-0.393085,0.335236,2.835921,-0.847507,0.010317,271.318281,289.619443,-468.370448,0.657743,-0.110793,0.139142,0.731941
892,1769790345276,9.920828,271.8456,290.4581,-468.7609,0.657182,-0.111071,0.138644,0.732498,1.445735,-0.244346,0.305004,-0.206058,-0.392779,0.336408,2.833751,-0.846381,0.008288,271.846300,290.371357,-468.741605,0.657239,-0.110962,0.138771,0.732439
893,1769790345287,9.931939,272.2628,291.1932,-469.1756,0.656664,-0.111305,0.138333,0.732985,1.444328,-0.244814,0.304263,-0.205828,-0.392627,0.337009,2.832611,-0.845777,0.007259,272.321124,291.082500,-469.129405,0.656680,-0.111205,0.138404,0.732973
894,1769790345299,9.943050,272.8915,291.5645,-469.4360,0.656260,-0.111241,0.138150,0.733391,1.443215,-0.244635,0.303813,-0.205341,-0.392327,0.338070,2.830667,-0.844665,0.005529,272.687495,291.823710,-469.485071,0.656023,-0.111491,0.137858,0.733620
895,1769790345310,9.954162,272.8899,292.6452,-469.9484,0.655204,-0.111900,0.137303,0.734394,1.440343,-0.245992,0.301835,-0.205146,-0.392174,0.338669,2.829487,-0.844187,0.004460,273.038652,292.571590,-469.930371,0.655394,-0.111863,0.137346,0.734222
896,1769790345321,9.965273,273.3271,293.4453,-470.3172,0.654691,-0.112253,0.136536,0.734940,1.438917,-0.246716,0.300086,-0.204908,-0.392019,0.339234,2.828443,-0.843649,0.003489,273.374595,293.348686,-470.422410,0.654765,-0.112203,0.136813,0.734831
897,1769790345332,9.976384,273.7942,294.0968,-471.0612,0.654276,-0.112618,0.136470,0.735266,1.437826,-0.247488,0.299903,-0.204453,-0.391699,0.340342,2.826363,-0.842593,0.001574,273.689219,294.118110,-470.921110,0.654150,-0.112430,0.136295,0.735439
898,1769790345343,9.987495,274.1045,294.7628,-471.4044,0.653664,-0.112386,0.136045,0.735924,1.436120,-0.246916,0.298895,-0.204198,-0.391563,0.340912,2.825277,-0.841916,0.000619,274.136805,294.776924,-471.408857,0.653622,-0.112497,0.136051,0.735943
899,1769790345354,9.998607,274.4951,295.4211,-471.7887,0.653053,-0.112443,0.135614,0.736538,1.434443,-0.246983,0.297879,-0.203986,-0.391401,0.341496,2.824147,-0.841391,-0.000424,274.546467,295.517243,-471.887938,0.653158,-0.112565,0.135741,0.736402
900,1769790345365,10.009718,275.0237,296.2579,-472.3770,0.652576,-0.112836,0.135516,0.736918,1.433188,-0.247811,0.297621,-0.203512,-0.391088,0.342587,2.822059,-0.840321,-0.002213,274.904076,296.218410,-472.296048,0.652747,-0.112723,0.135233,0.736836
901,1769790345376,10.020829,275.4335,296.9754,-472.7650,0.652477,-0.113045,0.134647,0.737133,1.432853,-0.248250,0.295689,-0.203288,-0.390934,0.343128,2.821023,-0.839797,-0.003127,275.476052,296.814476,-472.770614,0.652158,-0.113126,0.134786,0.737377
902,1769790345387,10.031941,275.8940,297.2679,-473.2034,0.651688,-0.113522,0.134188,0.737841,1.430737,-0.249231,0.294601,-0.202839,-0.390619,0.344223,2.818877,-0.838705,-0.005042,276.134548,297.372062,-473.257124,0.651613,-0.113545,0.134334,0.737877
903,1769790345399,10.043052,277.0795,297.7481,-473.7226,0.650513,-0.114040,0.134022,0.738827,1.427622,-0.250274,0.294126,-0.202618,-0.390464,0.344813,2.817746,-0.838119,-0.006082,276.837652,297.757857,-473.687429,0.650892,-0.113948,0.133841,0.738540
904,1769790345410,10.054163,277.5292,298.4303,-474.1898,0.650485,-0.114249,0.133536,0.738908,1.427516,-0.250725,0.293051,-0.202146,-0.390145,0.345864,2.815687,-0.837085,-0.007859,277.533233,298.338300,-474.152105,0.650197,-0.114256,0.133608,0.739147
905,1769790345421,10.065274,278.0895,298.8127,-474.5364,0.649477,-0.114544,0.133119,0.739824,1.424808,-0.251283,0.292034,-0.201915,-0.389977,0.346416,2.814609,-0.836575,-0.008825,278.083110,299.102671,-474.605143,0.649656,-0.114498,0.133195,0.739660
906,1769790345432,10.076386,278.5133,300.1797,-475.0658,0.649301,-0.114546,0.133052,0.739990,1.424332,-0.251272,0.291869,-0.201668,-0.389829,0.346974,2.813531,-0.835977,-0.009807,278.520438,299.964138,-475.040971,0.649278,-0.114672,0.132780,0.740039
907,1769790345443,10.087497,278.9377,300.8323,-475.4830,0.648600,-0.114994,0.132125,0.740701,1.422411,-0.252188,0.289757,-0.201190,-0.389498,0.348094,2.811353,-0.834857,-0.011825,279.065024,300.832700,-475.473057,0.648487,-0.114885,0.132463,0.740756
908,1769790345454,10.098608,279.6999,301.6991,-475.8952,0.648123,-0.115089,0.132164,0.741096,1.421152,-0.252358,0.289798,-0.200942,-0.389340,0.348624,2.810323,-0.834303,-0.012689,279.578314,301.702181,-475.889324,0.647849,-0.115155,0.132066,0.741343
909,1769790345465,10.109720,280.1777,302.3865,-476.2632,0.646759,-0.115437,0.131751,0.742307,1.417510,-0.253006,0.288759,-0.200713,-0.389177,0.349176,2.809253,-0.833750,-0.013687,280.158190,302.430890,-476.266324,0.647431,-0.115486,0.131515,0.741755
910,1769790345476,10.120831,280.6104,303.1746,-476.6160,0.647127,-0.115809,0.130991,0.742062,1.418450,-0.253843,0.287121,-0.200248,-0.388862,0.350243,2.807168,-0.832668,-0.015568,280.749867,303.129305,-476.599333,0.647129,-0.115680,0.131141,0.742055
911,1769790345487,10.131942,281.3196,303.9491,-477.0202,0.647264,-0.115965,0.130454,0.742013,1.418776,-0.254189,0.285949,-0.200017,-0.388681,0.350770,2.806148,-0.832193,-0.016537,281.190586,303.918352,-477.015871,0.646439,-0.115974,0.130705,0.742687
912,1769790345499,10.143053,281.7645,304.4419,-477.3474,0.645876,-0.116018,0.130506,0.743204,1.415094,-0.254191,0.285935,-0.199558,-0.388363,0.351827,2.804105,-0.831033,-0.018456,281.708919,304.692138,-477.485533,0.646084,-0.116171,0.130222,0.743050
913,1769790345510,10.154165,282.0136,305.6394,-478.0941,0.644559,-0.116567,0.129983,0.744352,1.411595,-0.255283,0.284664,-0.199335,-0.388210,0.352338,2.803106,-0.830496,-0.019360,282.211905,305.288600,-477.950424,0.645463,-0.116365,0.129904,0.743614
914,1769790345521,10.165276,282.8292,305.8684,-478.4350,0.645685,-0.116547,0.129117,0.743530,1.414500,-0.255318,0.282857,-0.199095,-0.388022,0.352860,2.802131,-0.830027,-0.020339,282.632224,305.949662,-478.468895,0.644970,-0.116643,0.129433,0.744080
915,1769790345532,10.176387,283.2134,306.2227,-478.7740,0.644624,-0.116961,0.129165,0.744377,1.411722,-0.256143,0.282871,-0.198647,-0.387699,0.353889,2.800075,-0.829070,-0.022115,283.320667,306.405367,-478.781562,0.644620,-0.117022,0.128860,0.744423
916,1769790345543,10.187498,283.7928,307.2216,-479.2724,0.643981,-0.117428,0.128256,0.745017,1.409973,-0.257103,0.280811,-0.198428,-0.387542,0.354408,2.799077,-0.828558,-0.023039,284.012438,306.889414,-479.077824,0.643880,-0.117432,0.128423,0.745074
917,1769790345554,10.198610,284.9612,307.2004,-479.1129,0.642779,-0.117952,0.127992,0.746017,1.406809,-0.258153,0.280128,-0.197999,-0.387206,0.355394,2.797208,-0.827540,-0.024993,284.586886,307.595205,-479.468062,0.642824,-0.117917,0.128024,0.745977
918,1769790345565,10.209721,284.9436,308.6109,-480.0879,0.641798,-0.118315,0.127624,0.746866,1.404212,-0.258865,0.279233,-0.197780,-0.387064,0.355901,2.796183,-0.827044,-0.025822,285.031029,308.460971,-479.927376,0.642298,-0.118209,0.127472,0.746479
919,1769790345576,10.220832,285.3136,309.2856,-480.4872,0.642073,-0.118429,0.127055,0.746709,1.404896,-0.259129,0.278005,-0.197569,-0.386893,0.356381,2.795231,-0.826614,-0.026710,285.321476,309.305743,-480.450633,0.641822,-0.118418,0.127133,0.746913
920,1769790345587,10.231943,285.3724,310.3433,-481.0182,0.641770,-0.118466,0.126570,0.747046,1.404053,-0.259178,0.276909,-0.197160,-0.386578,0.357350,2.793350,-0.825615,-0.028528,285.441938,310.240305,-481.075929,0.641366,-0.118635,0.126720,0.747340
921,1769790345599,10.243055,285.8356,310.8806,-481.5324,0.640718,-0.118926,0.126446,0.747896,1.401301,-0.260100,0.276548,-0.196944,-0.386423,0.357829,2.792398,-0.825141,-0.029407,285.773638,310.936457,-481.534510,0.640967,-0.118899,0.126193,0.747730
922,1769790345610,10.254166,286.0725,311.5518,-481.9874,0.640094,-0.119344,0.125773,0.748477,1.399631,-0.260957,0.275015,-0.196528,-0.386105,0.358798,2.790455,-0.824220,-0.031176,286.135076,311.594900,-481.939624,0.640482,-0.119249,0.125717,0.748169
923,1769790345621,10.265277,286.6736,312.2206,-482.3253,0.640281,-0.119561,0.125040,0.748405,1.400077,-0.261438,0.273420,-0.196329,-0.385955,0.359289,2.789486,-0.823699,-0.032118,286.669143,312.094662,-482.244781,0.639829,-0.119593,0.125414,0.748724
924,1769790345632,10.276388,287.1733,312.5830,-482.3987,0.639689,-0.119900,0.125081,0.748851,1.398546,-0.262137,0.273464,-0.196124,-0.385800,0.359740,2.788586,-0.823226,-0.032950,287.245210,312.636457,-482.510705,0.639506,-0.119914,0.124992,0.749019
925,1769790345643,10.287500,287.8680,313.0923,-482.8011,0.638375,-0.120170,0.125061,0.749931,1.395103,-0.262620,0.273307,-0.195743,-0.385487,0.360616,2.786805,-0.822459,-0.034550,287.737943,313.197252,-482.808771,0.639173,-0.120200,0.124684,0.749309
926,1769790345654,10.298611,288.2520,313.7986,-483.2087,0.639000,-0.120648,0.124042,0.749491,1.396703,-0.263707,0.271126,-0.195554,-0.385338,0.361049,2.785923,-0.822099,-0.035346,288.181905,313.692271,-483.185929,0.638300,-0.120571,0.124379,0.750044
